,AAL.L,ABF.L,ADM.L,ALW.L,ANTO.L,AV.L,AZN.L,BA.L,BAB.L,BARC.L,BATS.L,BBOX.L,BEZ.L,BGEO.L,BKG.L,BLND.L,BNZL.L,BP.L,BRBY.L,BTRW.L,CCH.L,CNA.L,CPG.L,CRDA.L,DCC.L,DGE.L,DPLM.L,ENT.L,EXPN.L,FCIT.L,FRES.L,GAW.L,GLEN.L,GSK.L,HLMA.L,HSBA.L,HSX.L,HWDN.L,IAG.L,ICG.L,IGG.L,IHG.L,III.L,IMB.L,IMI.L,INF.L,ITRK.L,JD.L,KGF.L,LAND.L,LGEN.L,LLOY.L,LMP.L,LSEG.L,MKS.L,MNDI.L,MRO.L,NG.L,NWG.L,NXT.L,PCT.L,PRU.L,PSN.L,PSON.L,REL.L,RIO.L,RKT.L,RMV.L,RR.L,RTO.L,SBRY.L,SDLF.L,SDR.L,SGE.L,SGRO.L,SHEL.L,SMIN.L,SMT.L,SN.L,SPX.L,SSE.L,STAN.L,STJ.L,SVT.L,TSCO.L,ULVR.L,UU.L,VOD.L,WEIR.L,WTB.L
2017-01-06,1103.1875,2649.827880859375,1819.3984375,647.7748413085938,692.0735473632812,479.5666198730469,4538.14990234375,603.0783081054688,938.0250244140625,234.635009765625,4544.71337890625,139.81625366210938,386.35687255859375,2860.5810546875,2989.509765625,633.7559814453125,2076.86669921875,511.75836181640625,1470.0528564453125,491.3419494628906,1782.9840087890625,232.66030883789062,12.410947799682617,3319.667724609375,6194.08642578125,2138.214599609375,1030.4681396484375,645.093017578125,1566.8629150390625,136.27838134765625,1345.759033203125,726.7939453125,287.3160705566406,1587.01171875,908.7880249023438,665.6482543945312,1025.9241943359375,391.0879211425781,465.37744140625,710.0534057617188,528.2410888671875,46.06397247314453,721.4666137695312,3514.2060546875,1067.4827880859375,684.9422607421875,3473.103759765625,63.073673248291016,343.4105529785156,1122.366455078125,247.86642456054688,65.63443756103516,155.62005615234375,2920.522216796875,316.20257568359375,1803.3134765625,462.7056884765625,1025.1585693359375,249.08828735351562,4086.779052734375,84.30000305175781,1332.687744140625,1922.010986328125,811.251953125,1435.88525390625,3072.831787109375,6942.10791015625,403.4932861328125,223.1200714111328,221.7984619140625,250.86114501953125,668.154541015625,511.13323974609375,656.0862426757812,451.0392761230469,2257.599853515625,1440.4520263671875,328.150634765625,1209.349853515625,4237.49853515625,1532.23388671875,694.093994140625,1056.4083251953125,2206.732177734375,251.37847900390625,3510.9501953125,893.3257446289062,210.09033203125,1962.8209228515625,3379.5927734375
2017-01-10,1202.814697265625,2658.809326171875,1769.6878662109375,656.2587890625,720.9928588867188,477.018798828125,4647.35107421875,608.0623779296875,951.004638671875,235.63241577148438,4642.08642578125,139.91583251953125,383.8623046875,2811.775390625,3049.486083984375,625.29248046875,2103.81298828125,508.9732971191406,1529.9326171875,504.3740234375,1777.0042724609375,225.984375,12.462020874023438,3340.109130859375,6079.38134765625,2160.159912109375,1025.4757080078125,631.6223754882812,1576.8492431640625,138.2751007080078,1428.559814453125,760.4074096679688,305.9923095703125,1597.5347900390625,933.7683715820312,668.0364379882812,1017.9404296875,386.6981201171875,477.5454406738281,709.0567626953125,526.2515258789062,47.23253631591797,713.9877319335938,3567.8349609375,1065.4873046875,696.4246215820312,3460.12939453125,65.1528091430664,344.00836181640625,1103.253173828125,246.67471313476562,66.31172180175781,153.52919006347656,2949.488037109375,321.8879089355469,1821.9268798828125,467.93719482421875,1014.5204467773438,242.8717803955078,4139.62158203125,87.75,1305.82763671875,1976.669921875,816.2380981445312,1447.8592529296875,3269.909912109375,7041.771484375,404.9914855957031,228.95098876953125,223.0966796875,257.6304016113281,677.0811767578125,514.1806640625,660.0775146484375,450.08612060546875,2239.180419921875,1479.3558349609375,339.9452209472656,1223.3194580078125,4275.44140625,1519.299560546875,699.0825805664062,1060.3946533203125,2187.80322265625,268.38909912109375,3554.650390625,886.8524169921875,208.996826171875,1991.7738037109375,3473.922607421875
2017-01-11,1248.9835205078125,2692.743896484375,1759.7457275390625,657.7557373046875,718.9984130859375,472.1192932128906,4564.5771484375,608.0623779296875,937.5258178710938,233.58778381347656,4682.8251953125,139.81625366210938,381.1681823730469,2783.88720703125,2996.748779296875,627.2838745117188,2111.796875,510.5647277832031,1557.87646484375,498.4051818847656,1773.0179443359375,224.6890411376953,12.410947799682617,3366.681884765625,6134.23974609375,2168.638916015625,1029.4697265625,617.6528930664062,1580.84375,138.7743377685547,1377.6822509765625,765.88525390625,308.78118896484375,1585.007568359375,941.7622680664062,672.0162963867188,1011.9524536132812,385.1018371582031,479.83941650390625,707.5619506835938,523.7644653320312,47.14458084106445,717.9764404296875,3601.60205078125,1073.4683837890625,693.4291381835938,3503.04443359375,65.05284881591797,342.5135498046875,1097.943603515625,244.8872528076172,66.07266235351562,152.83226013183594,2931.509033203125,322.55120849609375,1806.5980224609375,472.00640869140625,1013.6522216796875,238.6917266845703,4124.666015625,88.5,1314.505126953125,1968.7196044921875,814.24365234375,1448.857177734375,3322.033935546875,7012.70263671875,401.99530029296875,229.8084716796875,224.29505920410156,260.21868896484375,675.2958374023438,513.84228515625,668.5592651367188,449.8953857421875,2264.07177734375,1508.284912109375,341.8443298339844,1226.31298828125,4364.3046875,1520.29443359375,701.7762451171875,1069.3642578125,2192.7841796875,263.09686279296875,3573.8359375,890.3380737304688,211.82984924316406,2008.7464599609375,3448.19677734375
2017-01-12,1273.768798828125,2570.981689453125,1746.8214111328125,652.2662353515625,719.4971313476562,472.02130126953125,4543.13623046875,615.53857421875,945.0140991210938,231.64288330078125,4674.87451171875,139.91583251953125,383.96209716796875,2787.87109375,2980.203125,619.3184204101562,2122.775390625,512.6537475585938,1571.8485107421875,495.42071533203125,1787.9671630859375,226.18368530273438,12.479045867919922,3396.322265625,6099.330078125,2171.132568359375,1031.4666748046875,613.6615600585938,1594.8245849609375,137.15194702148438,1418.583740234375,767.8770751953125,311.27142333984375,1569.4732666015625,939.2640991210938,669.8273315429688,1013.9483032226562,376.6216735839844,477.9444274902344,702.5791015625,523.2670288085938,47.03148651123047,715.4834594726562,3576.773193359375,1081.4500732421875,690.4337768554688,3542.96484375,69.9708023071289,343.01177978515625,1087.3255615234375,244.29141235351562,65.76390838623047,152.33436584472656,2930.509765625,326.8152770996094,1907.32958984375,473.1688232421875,1031.888671875,234.19009399414062,4020.9755859375,87.0999984741211,1314.09228515625,1957.7877197265625,810.7533569335938,1457.8375244140625,3380.11474609375,7109.25,399.49835205078125,232.20945739746094,223.6958770751953,258.6258850097656,667.2618408203125,509.2709045410156,663.5701293945312,448.2750244140625,2272.5341796875,1504.2943115234375,338.8457336425781,1216.3348388671875,4344.3349609375,1539.1986083984375,701.5767211914062,1055.4117431640625,2203.743408203125,259.63177490234375,3593.02197265625,892.3297119140625,213.0724334716797,1997.7640380859375,3461.916748046875
2017-01-13,1292.23583984375,2574.9736328125,1763.72265625,657.2567749023438,722.9873657226562,479.27264404296875,4596.49072265625,609.5575561523438,952.5022583007812,234.635009765625,4699.21728515625,139.11915588378906,383.1638488769531,2775.9189453125,3008.123291015625,615.3357543945312,2131.757080078125,515.23974609375,1607.7767333984375,513.3275146484375,1795.9405517578125,229.3721466064453,12.427971839904785,3411.653564453125,6104.31689453125,2192.080810546875,1031.4666748046875,617.6528930664062,1598.8189697265625,138.15032958984375,1409.6055908203125,785.804443359375,315.45489501953125,1589.016357421875,939.2640991210938,674.6033325195312,1006.96240234375,380.1134948730469,487.41949462890625,705.56884765625,527.7437744140625,47.23253631591797,722.9622802734375,3565.352294921875,1093.421630859375,692.4306640625,3539.97119140625,70.97038269042969,351.7814636230469,1083.0780029296875,246.97267150878906,65.77388000488281,150.64181518554688,2929.51220703125,321.3193359375,1935.7972412109375,472.5875549316406,1038.727294921875,236.976806640625,4029.94873046875,88.19999694824219,1332.687744140625,1984.6202392578125,814.7421264648438,1460.8311767578125,3393.021240234375,7106.13525390625,403.9926452636719,226.8929901123047,224.29505920410156,263.4042053222656,661.9060668945312,515.8736572265625,673.0496826171875,447.6078796386719,2271.5390625,1522.25048828125,343.6435241699219,1233.297607421875,4352.32275390625,1545.1683349609375,716.841552734375,1081.323486328125,2206.732177734375,259.56878662109375,3605.811767578125,886.3544311523438,213.42031860351562,2029.7125244140625,3509.940185546875
2017-01-17,1286.890380859375,2568.98486328125,1745.8271484375,650.7691040039062,718.9984130859375,469.17962646484375,4518.203125,603.0783081054688,953.00146484375,230.99456787109375,4550.6748046875,138.91995239257812,390.8470764160156,2788.8671875,2995.715087890625,615.3357543945312,2107.80517578125,499.32501220703125,1589.8126220703125,518.301513671875,1774.0145263671875,228.27610778808594,12.13004207611084,3387.1240234375,6079.38134765625,2126.243896484375,998.5155029296875,606.1778564453125,1575.8504638671875,135.52955627441406,1421.5767822265625,845.5613403320312,313.9608459472656,1554.940673828125,935.267333984375,663.558837890625,1016.9424438476562,374.1274719238281,490.212158203125,706.5653076171875,534.7072143554688,46.315277099609375,719.47216796875,3518.6748046875,1067.4827880859375,678.9515991210938,3442.165283203125,69.9308090209961,345.1045837402344,1083.0780029296875,243.1990509033203,65.18627166748047,149.54656982421875,2942.49609375,328.14178466796875,1902.949951171875,455.7302551269531,1033.5172119140625,236.01214599609375,4047.895263671875,87.94999694824219,1297.1497802734375,1982.6328125,805.76708984375,1437.880859375,3386.07177734375,7030.3505859375,408.2873840332031,238.21200561523438,219.8011932373047,263.9020080566406,649.4088134765625,513.5033569335938,658.081787109375,445.60614013671875,2231.71337890625,1486.3387451171875,338.4459228515625,1213.3414306640625,4245.486328125,1543.1783447265625,742.98095703125,1054.4151611328125,2189.795654296875,254.52862548828125,3539.1953125,883.3667602539062,206.41232299804688,2002.7562255859375,3469.635498046875
2017-01-18,1305.357666015625,2574.9736328125,1733.896728515625,650.7691040039062,744.9263916015625,469.0817565917969,4568.0673828125,603.0783081054688,948.5086059570312,227.00502014160156,4604.330078125,138.91995239257812,391.9447021484375,2793.847412109375,2988.47607421875,615.3357543945312,2132.75537109375,502.4084777832031,1646.6986083984375,513.8248901367188,1799.927001953125,228.375732421875,12.334335327148438,3398.36669921875,6109.30419921875,2155.670654296875,1008.5008544921875,623.1409301757812,1548.8870849609375,136.90234375,1443.523681640625,864.982177734375,316.5506286621094,1563.9609375,939.7638549804688,675.3992919921875,1026.922119140625,380.8119201660156,488.5166015625,698.5927734375,531.7229614257812,47.207401275634766,714.9848022460938,3544.49658203125,1068.48046875,675.9560546875,3455.139404296875,70.61052703857422,345.80218505859375,1077.7691650390625,240.7163848876953,64.92732238769531,150.1439666748047,2949.488037109375,326.531005859375,1931.4178466796875,457.47412109375,1030.477783203125,234.72604370117188,3978.10400390625,87.8499984741211,1283.5125732421875,1961.7633056640625,571.41650390625,1422.913330078125,3473.93798828125,7100.9453125,411.583251953125,237.8689727783203,220.5001983642578,264.3996887207031,651.1939697265625,511.3025207519531,647.6043090820312,446.08282470703125,2232.709716796875,1490.3291015625,339.0456848144531,1213.3414306640625,4252.4755859375,1549.1480712890625,743.779052734375,1048.4354248046875,2227.653564453125,254.08761596679688,3576.5009765625,893.8235473632812,206.3626251220703,2024.720947265625,3531.37841796875
2017-01-19,1265.5069580078125,2579.96337890625,1721.966064453125,649.2719116210938,750.4110717773438,466.7298583984375,4456.37060546875,600.087646484375,932.53369140625,227.7032012939453,4703.68896484375,138.02371215820312,401.32415771484375,2787.87109375,2962.624267578125,592.9327392578125,2122.775390625,496.49017333984375,1661.668701171875,502.88177490234375,1806.9034423828125,228.97361755371094,12.231542587280273,3423.918212890625,6029.509765625,2156.66845703125,1007.502197265625,619.6484985351562,1531.910400390625,136.15354919433594,1394.641357421875,846.5571899414062,314.8572082519531,1556.4439697265625,932.2695922851562,675.8969116210938,1024.926025390625,375.7237243652344,489.11505126953125,699.58935546875,533.215087890625,47.27022933959961,709.0018310546875,3533.075927734375,1079.45458984375,669.466064453125,3471.107421875,70.31063079833984,348.79180908203125,1049.09912109375,239.3261260986328,64.4791259765625,146.85833740234375,3006.420654296875,325.2991943359375,1931.4178466796875,455.14886474609375,1016.5829467773438,235.905029296875,3982.092041015625,86.75,1282.6859130859375,1942.880859375,586.8735961914062,1417.924072265625,3433.7275390625,7138.3193359375,397.5008850097656,240.9559326171875,219.8011932373047,266.788818359375,652.9794921875,504.8689880371094,641.6171875,438.8387145996094,2198.857666015625,1488.3338623046875,338.5458984375,1206.356689453125,4331.35546875,1507.62548828125,746.2732543945312,1049.43212890625,2226.657470703125,255.28460693359375,3560.512451171875,895.317626953125,204.87156677246094,1988.7789306640625,3491.07421875
2017-01-20,1253.357177734375,2517.08642578125,1722.9603271484375,648.2738037109375,759.8847045898438,463.79010009765625,4306.779296875,598.5925903320312,934.03125,226.80551147460938,4729.52294921875,139.11915588378906,392.04443359375,2780.89892578125,2881.96630859375,587.954345703125,2131.757080078125,495.6944885253906,1648.69482421875,492.0383605957031,1814.8765869140625,227.1800537109375,12.162437438964844,3444.359619140625,6049.4580078125,2146.692626953125,992.0252685546875,619.6484985351562,1536.9039306640625,136.6527862548828,1398.6322021484375,841.5775146484375,317.0984191894531,1549.93017578125,924.2759399414062,675.0011596679688,1010.9545288085938,373.4289855957031,492.1072082519531,702.5791015625,537.1943969726562,47.11944580078125,706.0100708007812,3576.27734375,1089.43115234375,664.9730834960938,3450.150146484375,69.27108764648438,342.4139404296875,1045.3826904296875,236.84349060058594,64.80780029296875,145.6635284423828,3045.373291015625,319.51898193359375,1958.7901611328125,459.79925537109375,1018.2112426757812,236.76254272460938,3908.313720703125,86.5999984741211,1279.793701171875,1920.0233154296875,587.3723754882812,1421.9154052734375,3425.288330078125,7085.37353515625,391.8079528808594,236.15391540527344,218.8025360107422,261.5128173828125,645.391845703125,505.71551513671875,642.1163330078125,435.5979919433594,2213.2939453125,1486.3387451171875,338.9457092285156,1202.3653564453125,4317.376953125,1498.669189453125,751.1619873046875,1056.4083251953125,2201.7509765625,249.86642456054688,3582.36328125,891.3340454101562,204.82188415527344,2006.749755859375,3533.093505859375
2017-01-23,1271.82470703125,2518.084716796875,1739.8619384765625,644.7803955078125,787.3084106445312,461.1444396972656,4243.95068359375,598.0941162109375,931.0360107421875,223.9131317138672,4736.47802734375,139.81625366210938,393.9403076171875,2780.89892578125,2925.396728515625,594.4263305664062,2121.77685546875,484.5540771484375,1648.69482421875,483.8807067871094,1803.91357421875,226.28329467773438,12.145163536071777,3434.138671875,6049.4580078125,2140.707763671875,993.5230102539062,614.6593627929688,1531.910400390625,135.2799835205078,1446.516845703125,838.5895385742188,319.1404113769531,1530.38671875,915.7826538085938,666.7427978515625,1003.9684448242188,373.1297912597656,489.813232421875,708.0601196289062,538.189208984375,46.641971588134766,699.5283813476562,3556.910400390625,1083.44482421875,662.4769287109375,3437.17529296875,68.7912826538086,340.1218566894531,1061.310302734375,236.5455780029297,64.14049530029297,147.75442504882812,3093.316650390625,316.4867858886719,1957.6953125,458.055419921875,1014.737548828125,231.40338134765625,3884.384765625,85.94999694824219,1271.1153564453125,1931.9488525390625,590.8626708984375,1416.9263916015625,3449.61376953125,7125.86181640625,392.0078430175781,237.18299865722656,219.10206604003906,258.6258850097656,659.22802734375,504.6996765136719,629.6432495117188,437.9808654785156,2184.42138671875,1479.3558349609375,335.84710693359375,1187.398193359375,4304.39599609375,1494.6885986328125,747.86962890625,1054.4151611328125,2207.728759765625,245.70840454101562,3569.572265625,897.8073120117188,201.98886108398438,1971.806396484375,3509.940185546875
2017-01-24,1347.152587890625,2480.15869140625,1735.885009765625,643.7822265625,821.712646484375,463.4961853027344,4203.560546875,596.100341796875,913.0642700195312,228.0522918701172,4769.26708984375,138.72076416015625,394.93817138671875,2787.87109375,2918.159423828125,583.4735717773438,2076.86669921875,487.09051513671875,1649.6923828125,477.0164794921875,1809.8934326171875,224.58938598632812,12.196990966796875,3439.248779296875,6104.31689453125,2159.660888671875,1014.4918212890625,601.1887817382812,1536.9039306640625,135.52955627441406,1478.4395751953125,844.5653076171875,325.61474609375,1526.8787841796875,914.783447265625,669.429443359375,995.48583984375,372.1321105957031,487.6189880371094,705.070556640625,527.7437744140625,46.72993087768555,698.0325927734375,3616.9951171875,1095.416748046875,655.9869995117188,3422.204833984375,68.99120330810547,337.6304931640625,1048.568603515625,238.03514099121094,63.941307067871094,146.7587432861328,3070.34423828125,316.86578369140625,1973.0242919921875,458.055419921875,1013.7606811523438,235.79782104492188,3814.59375,86.80000305175781,1285.1656494140625,1909.0916748046875,609.8101806640625,1409.9412841796875,3589.107177734375,7054.22705078125,392.0078430175781,233.4099578857422,219.40174865722656,254.84304809570312,653.8720092773438,506.0541076660156,630.1419067382812,434.3587341308594,2189.89599609375,1478.3582763671875,338.8457336425781,1184.404541015625,4281.431640625,1500.659423828125,761.2387084960938,1056.4083251953125,2213.705810546875,242.11721801757812,3573.8359375,896.3134155273438,198.16180419921875,1978.794921875,3471.350341796875
2017-01-27,1330.6290283203125,2424.267822265625,1794.5433349609375,650.7691040039062,820.2166748046875,475.7449645996094,4227.49462890625,590.6177978515625,895.591796875,229.9971923828125,4888.99560546875,137.72491455078125,403.2200622558594,2876.517822265625,2932.635498046875,580.4864501953125,2085.8486328125,484.20587158203125,1645.70068359375,470.0527648925781,1812.88330078125,226.18368530273438,12.240181922912598,3481.154052734375,6174.1376953125,2238.466552734375,1015.4904174804688,611.6659545898438,1546.8902587890625,136.5279541015625,1424.569580078125,837.3914794921875,326.0631103515625,1523.3712158203125,928.7725219726562,684.1552734375,1015.9443969726562,374.1274719238281,496.5954284667969,691.6168823242188,536.6968383789062,47.559226989746094,696.038330078125,3690.98291015625,1174.23095703125,652.4923095703125,3440.1689453125,68.53137969970703,331.35223388671875,1053.346435546875,242.10665893554688,65.60458374023438,146.85833740234375,3096.312744140625,325.9624938964844,1941.271728515625,465.03082275390625,1001.060302734375,248.44517517089844,3838.521484375,87.3499984741211,1303.34814453125,1905.1160888671875,605.3225708007812,1408.9434814453125,3541.947265625,7132.08935546875,394.6045227050781,235.2964324951172,225.39353942871094,253.349853515625,664.5838623046875,494.8798522949219,608.688232421875,442.8420715332031,2181.43359375,1522.25048828125,341.4445495605469,1189.3935546875,4362.30859375,1484.7369384765625,779.795654296875,1079.330322265625,2253.556396484375,260.26177978515625,3446.4658203125,895.8154296875,192.19757080078125,2046.6851806640625,3398.458740234375
2017-01-30,1295.63818359375,2426.26416015625,1786.589599609375,647.2755737304688,811.7404174804688,471.33538818359375,4248.93603515625,583.1417236328125,890.5994873046875,222.81600952148438,4865.14990234375,137.5258331298828,403.2200622558594,2873.529541015625,2907.818115234375,576.5037231445312,2061.896484375,473.5132141113281,1622.7464599609375,470.45068359375,1805.90673828125,224.7886962890625,12.153800010681152,3472.977783203125,6303.8056640625,2212.530517578125,998.0164184570312,603.683349609375,1544.892822265625,135.90396118164062,1410.6031494140625,829.4209594726562,320.28582763671875,1536.90087890625,923.7762451171875,676.5932006835938,1022.93017578125,374.4267272949219,484.128173828125,684.142578125,544.1578979492188,46.70478820800781,691.5509033203125,3669.13427734375,1167.2474365234375,653.4908447265625,3393.261962890625,68.65135192871094,334.3418884277344,1046.975341796875,238.1344451904297,64.64845275878906,145.9622344970703,3104.302734375,322.07745361328125,1920.46826171875,462.1243591308594,998.4550170898438,241.69284057617188,3874.413818359375,87.75,1281.033203125,1908.0975341796875,613.300537109375,1417.924072265625,3475.923583984375,7081.220703125,396.901611328125,226.37855529785156,224.79441833496094,255.7389678955078,672.6179809570312,491.15521240234375,605.19580078125,438.743408203125,2144.595947265625,1502.299560546875,341.0447998046875,1188.395751953125,4331.35546875,1484.7369384765625,767.4243774414062,1065.3780517578125,2248.5751953125,249.2364501953125,3436.339599609375,904.2807006835938,194.78208923339844,1996.765625,3400.173583984375
2017-01-31,1319.9373779296875,2381.3515625,1765.711181640625,648.2738037109375,832.6819458007812,467.3177795410156,4182.61572265625,580.1513061523438,891.5980834960938,218.8762969970703,4868.13037109375,137.82455444335938,404.716796875,2948.23095703125,2895.40869140625,580.4864501953125,2084.850830078125,470.33026123046875,1636.718505859375,475.2257995605469,1805.90673828125,223.49337768554688,12.196990966796875,3421.8740234375,6378.61181640625,2198.066650390625,1013.4932250976562,604.6812133789062,1526.917236328125,136.4031524658203,1449.50927734375,822.9449462890625,325.1666564941406,1531.388427734375,924.2759399414062,673.0112915039062,1023.92822265625,376.52191162109375,475.450927734375,690.1220092773438,530.2308959960938,46.23988723754883,698.0325927734375,3648.27880859375,1163.2568359375,650.9946899414062,3385.27783203125,69.43101501464844,335.0395202636719,1055.470458984375,233.26844787597656,64.66836547851562,146.9578857421875,3167.228759765625,317.9081115722656,1917.1839599609375,453.98638916015625,1007.0305786132812,237.72711181640625,3818.580810546875,87.44999694824219,1266.156982421875,1917.0421142578125,617.2893676757812,1419.919921875,3465.994873046875,7063.572265625,401.4958190917969,228.95098876953125,228.1897735595703,256.7344055175781,671.7251586914062,496.74224853515625,611.681884765625,439.88720703125,2138.1240234375,1497.311767578125,339.7453308105469,1180.41357421875,4298.40576171875,1481.7518310546875,772.3130493164062,1067.3712158203125,2261.52685546875,245.20425415039062,3440.070556640625,913.2437744140625,193.19163513183594,2001.7576904296875,3365.8720703125
2017-02-01,1333.058837890625,2356.400390625,1765.711181640625,645.2793579101562,833.1808471679688,474.4710693359375,4235.47265625,580.649658203125,888.602783203125,221.51943969726562,4834.3466796875,139.01953125,407.2113952636719,3029.90478515625,2944.0107421875,582.4779052734375,2073.872802734375,470.3799133300781,1635.7205810546875,487.46209716796875,1793.947265625,222.89552307128906,12.067419052124023,3421.8740234375,6283.85498046875,2182.604736328125,1019.4843139648438,614.6593627929688,1529.9132080078125,136.02877807617188,1462.4781494140625,826.4318237304688,325.36578369140625,1538.4044189453125,912.7849731445312,673.4092407226562,1011.9524536132812,379.1158447265625,485.32501220703125,681.6512451171875,524.7593383789062,46.2524528503418,706.0100708007812,3637.850830078125,1178.2216796875,650.9946899414062,3412.224365234375,70.07076263427734,333.2456359863281,1063.96533203125,233.96363830566406,65.1563949584961,147.15701293945312,3193.197509765625,321.6036682128906,1919.3736572265625,462.1243591308594,991.8333740234375,240.29942321777344,3861.452880859375,87.0999984741211,1287.23193359375,1938.90576171875,635.7381591796875,1411.93701171875,3494.291015625,7090.56396484375,403.3934020996094,229.1224822998047,228.88877868652344,257.1326904296875,668.154541015625,498.0967712402344,611.1829833984375,446.36871337890625,2127.669921875,1511.27734375,339.0456848144531,1185.40234375,4331.35546875,1467.8199462890625,778.3991088867188,1074.34765625,2224.66455078125,246.0233154296875,3414.489501953125,899.3010864257812,191.8496551513672,2011.7415771484375,3369.302734375
2017-02-02,1338.890625,2371.37109375,1782.61279296875,651.26806640625,838.1668701171875,470.7474060058594,4260.9033203125,581.646484375,889.101806640625,220.77137756347656,4878.56005859375,139.3182830810547,407.81005859375,2963.171875,2950.215576171875,577.997314453125,2117.784912109375,470.1811218261719,1633.724365234375,490.44659423828125,1783.98095703125,224.6890411376953,12.430218696594238,3415.74169921875,6278.86865234375,2189.088134765625,1030.4681396484375,653.5746459960938,1550.8846435546875,136.90234375,1480.434814453125,816.96728515625,323.7223205566406,1540.90966796875,925.2750854492188,673.5087890625,1027.920166015625,390.5890197753906,482.1334533691406,688.1288452148438,518.8829345703125,46.56658172607422,690.5537109375,3656.223388671875,1180.216796875,651.4939575195312,3430.18896484375,71.01036834716797,334.2422180175781,1054.939453125,231.18307495117188,64.62852478027344,145.76309204101562,3183.209228515625,321.1297912597656,1939.0816650390625,462.1243591308594,999.8659057617188,238.47732543945312,3872.42041015625,87.80000305175781,1283.099609375,1952.8189697265625,641.2230834960938,1434.887451171875,3489.823486328125,7380.2080078125,415.6780700683594,231.1804962158203,228.4893341064453,256.63494873046875,673.5105590820312,494.37200927734375,620.6625366210938,444.7483215332031,2156.046142578125,1519.2576904296875,341.24462890625,1197.37646484375,4356.31689453125,1474.785888671875,789.4733276367188,1067.3712158203125,2245.58642578125,248.03941345214844,3461.38671875,905.7745361328125,192.04847717285156,2001.7576904296875,3404.461669921875
2017-02-03,1294.6658935546875,2402.310546875,1824.3695068359375,656.757568359375,810.7431640625,483.1922607421875,4346.171875,581.646484375,886.60595703125,228.25177001953125,4931.22314453125,140.41372680664062,434.0527648925781,2995.0439453125,2969.8623046875,583.4735717773438,2124.771484375,476.0496826171875,1638.7147216796875,498.9025573730469,1788.9639892578125,225.984375,12.473410606384277,3433.11669921875,6403.5478515625,2207.542724609375,1033.463623046875,669.0408325195312,1552.8817138671875,138.15032958984375,1465.47119140625,832.9078979492188,308.2832336425781,1550.9320068359375,962.2462768554688,681.7671508789062,1065.843505859375,394.9788513183594,483.4300231933594,699.58935546875,519.380615234375,46.99379348754883,693.0466918945312,3711.84033203125,1199.171875,660.4801025390625,3450.150146484375,72.9295654296875,337.53082275390625,1066.0889892578125,236.4462432861328,65.58465576171875,147.3561553955078,3195.1953125,322.3616638183594,1933.607421875,462.7056884765625,1007.3562622070312,244.9082794189453,3873.4169921875,88.05000305175781,1322.769775390625,1958.7816162109375,641.7217407226562,1438.878662109375,3366.215087890625,7400.9697265625,418.0750427246094,230.1514892578125,230.08717346191406,263.6033020019531,686.9004516601562,500.8056640625,628.6451416015625,450.7532958984375,2183.4248046875,1504.2943115234375,343.2437744140625,1208.352294921875,4417.22314453125,1472.7958984375,799.6497192382812,1076.340576171875,2238.61279296875,248.60643005371094,3483.771484375,909.7581787109375,192.94313049316406,2022.7237548828125,3403.603759765625
2017-02-06,1292.23583984375,2394.32666015625,1836.2999267578125,658.2548217773438,815.230712890625,480.2525634765625,4375.59228515625,586.1322631835938,887.6041259765625,226.80551147460938,4953.08203125,139.81625366210938,430.4606628417969,2953.211181640625,2930.5673828125,585.4649047851562,2125.769287109375,474.010498046875,1612.7667236328125,490.9440002441406,1781.9876708984375,224.98800659179688,12.34383773803711,3429.0283203125,6358.6640625,2211.53271484375,1035.4605712890625,671.0364379882812,1555.877685546875,137.651123046875,1484.42529296875,828.9229125976562,309.5780944824219,1559.45068359375,954.25244140625,683.060791015625,1061.8514404296875,396.3755798339844,473.0572509765625,688.6271362304688,516.8931884765625,47.14458084106445,692.049560546875,3691.47998046875,1192.188720703125,653.9901733398438,3462.125244140625,70.21070098876953,333.7439270019531,1061.310302734375,234.06292724609375,65.7938232421875,147.25657653808594,3155.242919921875,317.5292053222656,1935.7972412109375,466.1934814453125,1013.326416015625,239.9778594970703,3831.54296875,88.4000015258789,1308.7197265625,1925.986328125,642.2202758789062,1440.874267578125,3360.754638671875,7293.00390625,416.0776062011719,233.4099578857422,231.1856689453125,258.82501220703125,680.65185546875,497.25030517578125,630.1419067382812,449.5141906738281,2165.50390625,1506.289306640625,344.7431335449219,1198.3740234375,4441.1865234375,1480.7569580078125,801.7449951171875,1060.3946533203125,2241.601318359375,243.2512664794922,3477.908935546875,911.7500610351562,191.70054626464844,2005.7515869140625,3377.87744140625
