,AUDUSD,BRLUSD,Bitcoin,Oil,EURUSD,GBPUSD,Gold,JPYUSD,ZARUSD,ASX50,Ibovespa,FTSE100,SP500,JSE40,NIKKEI225,EUROSTOXX50,VIX,US_10Y,DE_10Y,UK_10Y,JP_10Y,AU_10Y,ZA_10Y
2016-09-01,0.7519927620887756,0.30998140573501587,572.302978515625,43.15999984741211,1.116071343421936,1.3133701086044312,1312.199951171875,0.009680354967713356,0.06812313944101334,5511.2001953125,58236.0,6746.0,2170.860107421875,46168.8984375,16926.83984375,3017.489990234375,13.479999542236328,1.57,-0.084090909,0.8243,-0.085,2.004,8.675
2016-09-02,0.7552869915962219,0.30738964676856995,575.5369873046875,44.439998626708984,1.1200717687606812,1.327492356300354,1322.0999755859375,0.009684479795396328,0.06860499083995819,5470.60009765625,59616.0,6894.60009765625,2179.97998046875,46972.62109375,16925.6796875,3079.739990234375,11.979999542236328,1.6,-0.084090909,0.8243,-0.085,2.004,8.675
2016-09-06,0.7593014240264893,0.306072473526001,610.4359741210938,44.83000183105469,1.1153244972229004,1.3313806056976318,1349.4000244140625,0.009660902433097363,0.06954441219568253,5510.39990234375,60129.0,6826.10009765625,2186.47998046875,47008.421875,17081.98046875,3070.159912109375,12.020000457763672,1.55,-0.084090909,0.8243,-0.085,2.004,8.675
2016-09-08,0.7669299840927124,0.31341084837913513,626.3159790039062,47.619998931884766,1.1241008043289185,1.333866834640503,1336.800048828125,0.009820384904742241,0.07144694775342941,5484.60009765625,60232.0,6858.7001953125,2181.300048828125,46588.7109375,16958.76953125,3083.5400390625,12.510000228881836,1.61,-0.084090909,0.8243,-0.085,2.004,8.675
2016-09-09,0.7650523781776428,0.3110516667366028,622.8610229492188,45.880001068115234,1.1271415948867798,1.331026315689087,1330.0999755859375,0.009774597361683846,0.07083632797002792,5440.5,58000.0,6777.0,2127.81005859375,46734.921875,16965.759765625,3053.199951171875,17.5,1.67,-0.084090909,0.8243,-0.085,2.004,8.675
2016-09-12,0.7544892430305481,0.3056515157222748,608.2429809570312,46.290000915527344,1.1241133213043213,1.327316164970398,1321.0,0.009762002155184746,0.06954596191644669,5319.10009765625,58586.0,6700.89990234375,2159.0400390625,46294.0703125,16672.919921875,3012.8798828125,15.15999984741211,1.68,-0.084090909,0.8243,-0.085,2.004,8.675
2016-09-13,0.7567158937454224,0.3079860806465149,609.2410278320312,44.900001525878906,1.1243535280227661,1.333866834640503,1319.0,0.009827913716435432,0.07020164281129837,5310.0,56821.0,6665.60009765625,2127.02001953125,46274.96875,16729.0390625,2974.800048828125,17.850000381469727,1.73,-0.084090909,0.8243,-0.085,2.004,8.675
2016-09-14,0.7469375729560852,0.3017410337924957,610.6840209960938,43.58000183105469,1.12186861038208,1.3194352388381958,1321.5,0.009755716659128666,0.06929594278335571,5326.60009765625,57059.0,6673.2998046875,2125.77001953125,45985.0703125,16614.240234375,2964.89990234375,18.139999389648438,1.7,-0.084090909,0.8243,-0.085,2.004,8.675
2016-09-15,0.7482229471206665,0.299087792634964,607.155029296875,43.90999984741211,1.1247328519821167,1.326435923576355,1313.5,0.009751531295478344,0.06989624351263046,5337.10009765625,57909.0,6730.2998046875,2147.260009765625,45713.44140625,16405.009765625,2973.77001953125,16.299999237060547,1.71,-0.084090909,0.8243,-0.085,2.004,8.675
2016-09-16,0.7513148188591003,0.30304867029190063,606.9730224609375,43.029998779296875,1.124593734741211,1.3247665166854858,1305.800048828125,0.00980315264314413,0.07046272605657578,5396.7001953125,57080.0,6710.2998046875,2139.159912109375,45430.37890625,16519.2890625,2935.25,15.369999885559082,1.7,-0.084090909,0.8243,-0.085,2.004,8.675
2016-09-20,0.7537499070167542,0.3056982159614563,608.31201171875,43.439998626708984,1.118067979812622,1.3044612407684326,1313.699951171875,0.009818745777010918,0.07144235074520111,5397.2998046875,57736.0,6830.7998046875,2139.760009765625,44864.62109375,16492.150390625,2964.860107421875,15.920000076293945,1.69,-0.084090909,0.8243,-0.085,2.004,8.675
2016-09-21,0.7558007836341858,0.3071158826351166,597.1489868164062,45.34000015258789,1.1153992414474487,1.2985326051712036,1326.9000244140625,0.009847656823694706,0.07197247445583344,5429.39990234375,58394.0,6834.7998046875,2163.1201171875,44284.62890625,16807.619140625,2982.179931640625,13.300000190734863,1.66,-0.084090909,0.8243,-0.085,2.004,8.675
2016-09-23,0.7649353742599487,0.3108486235141754,602.8419799804688,44.47999954223633,1.1210134029388428,1.3087291717529297,1337.199951171875,0.00991758517920971,0.0734567642211914,5518.60009765625,58697.0,6909.39990234375,2164.68994140625,45440.23046875,16754.01953125,3032.31005859375,12.289999961853027,1.62,-0.084090909,0.8243,-0.085,2.004,8.675
2016-09-26,0.7616146206855774,0.3083374500274658,608.0430297851562,45.93000030517578,1.123923897743225,1.297858476638794,1339.699951171875,0.009911883622407913,0.07273218780755997,5519.10009765625,58054.0,6818.0,2146.10009765625,44963.91015625,16544.560546875,2975.8798828125,14.5,1.59,-0.084090909,0.8243,-0.085,2.004,8.675
2016-09-27,0.763382077217102,0.3085848093032837,606.166015625,44.66999816894531,1.124985933303833,1.2969495058059692,1325.9000244140625,0.009964228607714176,0.07301253080368042,5493.7001953125,58382.0,6807.7001953125,2159.929931640625,44397.12890625,16683.9296875,2970.840087890625,13.100000381469727,1.56,-0.084090909,0.8243,-0.085,2.004,8.675
2016-09-28,0.7669888138771057,0.30934852361679077,604.72802734375,47.04999923706055,1.121956706047058,1.3012362718582153,1319.4000244140625,0.00995341781526804,0.07440309971570969,5500.2001953125,59356.0,6849.39990234375,2171.3701171875,45234.26171875,16465.400390625,2991.110107421875,12.390000343322754,1.57,-0.084090909,0.8243,-0.085,2.004,8.675
2016-09-29,0.7694082856178284,0.3107713460922241,605.6929931640625,47.83000183105469,1.1224982738494873,1.3039510250091553,1321.699951171875,0.009907366707921028,0.07340419292449951,5558.2001953125,58351.0,6919.39990234375,2151.1298828125,46095.37890625,16693.7109375,2991.580078125,14.020000457763672,1.56,-0.084090909,0.8243,-0.085,2.004,8.675
2016-09-30,0.7628347277641296,0.3068143427371979,609.7349853515625,48.2400016784668,1.121956706047058,1.2963443994522095,1313.300048828125,0.0098815206438303,0.07184888422489166,5525.2001953125,58367.0,6899.2998046875,2168.27001953125,45425.58984375,16449.83984375,3002.239990234375,13.289999961853027,1.6,-0.084090909,0.8243,-0.085,2.004,8.675
2016-10-03,0.7644091248512268,0.3067672848701477,612.1329956054688,48.810001373291016,1.1234692335128784,1.2931592464447021,1309.0,0.009846105240285397,0.07279715687036514,5564.7998046875,59461.0,6983.5,2161.199951171875,45107.140625,16598.669921875,2998.5,13.569999694824219,1.63,-0.084090909,0.8243,-0.085,2.004,8.675
2016-10-04,0.7686395049095154,0.31165269017219543,610.2039794921875,48.689998626708984,1.121038556098938,1.2848516702651978,1266.300048828125,0.009821542538702488,0.07354725897312164,5569.89990234375,59339.0,7074.2998046875,2150.489990234375,45473.03125,16735.650390625,3029.5,13.630000114440918,1.69,-0.084090909,0.8243,-0.085,2.004,8.675
2016-10-05,0.7610929608345032,0.30726686120033264,612.510986328125,49.83000183105469,1.121076226234436,1.273236632347107,1265.199951171875,0.009720062837004662,0.07235732674598694,5537.0,60254.0,7033.2998046875,2159.72998046875,45308.48046875,16819.240234375,3026.280029296875,12.989999771118164,1.72,-0.084090909,0.8243,-0.085,2.004,8.675
2016-10-06,0.7623694539070129,0.31070375442504883,613.02099609375,50.439998626708984,1.120824933052063,1.2755101919174194,1249.800048828125,0.00966557115316391,0.07287950068712234,5564.7998046875,60644.0,7000.0,2160.77001953125,45051.078125,16899.099609375,3021.580078125,12.84000015258789,1.75,-0.084090909,0.8243,-0.085,2.004,8.675
