,ABEV3.SA,ALPA4.SA,AMER3.SA,B3SA3.SA,BBAS3.SA,BBDC3.SA,BBDC4.SA,BBSE3.SA,BEEF3.SA,BRAP4.SA,BRKM5.SA,CMIG4.SA,COGN3.SA,CPFE3.SA,CSAN3.SA,CSNA3.SA,CVCB3.SA,CYRE3.SA,DXCO3.SA,ECOR3.SA,EGIE3.SA,ENEV3.SA,ENGI11.SA,EQTL3.SA,EZTC3.SA,FLRY3.SA,GGBR4.SA,GOAU4.SA,HYPE3.SA,ITSA4.SA,ITUB4.SA,JHSF3.SA,KLBN11.SA,LREN3.SA,MGLU3.SA,MRVE3.SA,MULT3.SA,PCAR3.SA,PETR3.SA,PETR4.SA,PRIO3.SA,QUAL3.SA,RADL3.SA,RENT3.SA,SANB11.SA,SBSP3.SA,SUZB3.SA,TAEE11.SA,TIMS3.SA,TOTS3.SA,UGPA3.SA,USIM5.SA,VALE3.SA,VIVT3.SA,WEGE3.SA,YDUQ3.SA
2017-02-08,11.713059425354004,6.580265522003174,1284.9940185546875,4.549432754516602,8.552629470825195,9.552489280700684,9.812054634094238,12.063068389892578,8.816970825195312,2.5625391006469727,24.949857711791992,1.8434677124023438,9.91556167602539,15.801987648010254,8.399290084838867,6.826596736907959,21.24230194091797,8.45949649810791,4.492032051086426,6.8818840980529785,11.106300354003906,3.0,13.766462326049805,9.441661834716797,8.033671379089355,12.281913757324219,6.104000568389893,2.2327797412872314,19.868146896362305,3.361757755279541,13.502985000610352,1.3058891296386719,8.925052642822266,12.510040283203125,4.473033428192139,9.1421537399292,17.193199157714844,10.735432624816895,4.534903526306152,3.968798875808716,0.5870570540428162,15.162591934204102,10.931678771972656,9.663890838623047,17.560935974121094,4.895755290985107,17.02659034729004,8.497565269470215,5.746349811553955,7.951120853424072,11.364776611328125,3.9958508014678955,15.2129545211792,10.024771690368652,5.227368354797363,10.879817962646484
2017-02-09,11.664714813232422,6.517296314239502,1210.8958740234375,4.534943103790283,8.524788856506348,9.52828311920166,9.870625495910645,12.080615043640137,8.854649543762207,2.617060422897339,25.03102684020996,1.82492995262146,10.192092895507812,15.814438819885254,8.421603202819824,6.820582866668701,21.586076736450195,8.51407241821289,4.627334117889404,6.827388763427734,11.319880485534668,2.987499952316284,13.766462326049805,9.394165992736816,8.199313163757324,12.54830551147461,6.238757133483887,2.2246456146240234,19.952211380004883,3.3863704204559326,13.564128875732422,1.4005191326141357,8.913389205932617,12.589385032653809,4.473033428192139,9.351773262023926,17.131887435913086,10.735432624816895,4.495467662811279,3.9556562900543213,0.6014339923858643,15.155009269714355,10.707305908203125,9.503893852233887,17.935041427612305,4.874782085418701,17.02659034729004,8.513535499572754,5.728446006774902,7.838083267211914,11.381762504577637,3.9801814556121826,15.456640243530273,10.043265342712402,5.240236759185791,11.187374114990234
2017-02-10,11.837368965148926,6.5361857414245605,1234.3446044921875,4.539772033691406,8.68069839477539,9.561566352844238,10.018595695495605,12.093771934509277,8.854649543762207,2.764143228530884,25.05316734313965,1.8620052337646484,10.334309577941895,15.814438819885254,8.508820533752441,7.391971111297607,21.674022674560547,8.574714660644531,4.870879173278809,7.1310014724731445,11.335137367248535,2.9774999618530273,13.798112869262695,9.366323471069336,8.157901763916016,12.619546890258789,6.433405876159668,2.297852039337158,20.029281616210938,3.4180195331573486,13.608292579650879,1.4699136018753052,8.919221878051758,13.076028823852539,4.514825820922852,9.466726303100586,17.1829776763916,10.735432624816895,4.605319023132324,4.0949578285217285,0.6589416265487671,15.086780548095703,10.878988265991211,9.57528018951416,18.97483253479004,4.922720432281494,17.02659034729004,8.505550384521484,5.776183128356934,7.644735813140869,11.383462905883789,4.207396507263184,16.31202507019043,10.104036331176758,5.249885082244873,11.302708625793457
2017-02-13,11.913339614868164,6.8636250495910645,1224.027099609375,4.563920497894287,8.736377716064453,9.546439170837402,10.04633903503418,12.514884948730469,8.990296363830566,2.9758927822113037,25.05316734313965,1.9176186323165894,10.350107192993164,15.839349746704102,8.441886901855469,7.566395282745361,22.185693740844727,8.404918670654297,4.795108795166016,7.224420547485352,11.387008666992188,2.950000047683716,13.608232498168945,9.399081230163574,7.996400833129883,12.932404518127441,6.638038635253906,2.322253942489624,20.1763973236084,3.41098690032959,13.543745994567871,1.49514901638031,8.913389205932617,13.134222030639648,4.962782382965088,9.277393341064453,17.18042755126953,10.735432624816895,4.664470672607422,4.105472087860107,0.7078630328178406,15.579562187194824,10.749796867370605,9.57528018951416,19.563499450683594,5.092004299163818,17.02659034729004,8.729169845581055,5.728446006774902,7.609041690826416,11.381762504577637,4.262241363525391,17.80895233154297,10.384122848510742,5.288486957550049,11.41804313659668
2017-02-14,12.003121376037598,6.926594257354736,1219.33740234375,4.542187213897705,8.76422119140625,9.470793724060059,9.984683990478516,12.352581977844238,8.922473907470703,2.9112274646759033,25.00889015197754,1.9320365190505981,10.55553150177002,15.851799011230469,8.543301582336426,7.470162868499756,21.8579044342041,8.28969955444336,4.762636184692383,7.2789154052734375,11.225292205810547,2.9674999713897705,13.608232498168945,9.417096138000488,7.959132671356201,12.932404518127441,6.55817985534668,2.297852039337158,19.93819808959961,3.3969202041625977,13.587909698486328,1.4762228727340698,9.076722145080566,13.435726165771484,4.881157875061035,9.277393341064453,17.03992462158203,10.735432624816895,4.73488712310791,4.158038139343262,0.7188454270362854,15.299056053161621,10.805893898010254,9.969120025634766,18.84280014038086,4.988636493682861,17.02659034729004,8.565448760986328,5.782151222229004,7.591192245483398,11.313811302185059,4.270076751708984,17.107736587524414,10.302207946777344,5.272404193878174,11.548752784729004
2017-02-15,12.445123672485352,7.298111915588379,1228.7169189453125,4.723297119140625,8.870011329650879,9.652339935302734,10.200467109680176,12.655252456665039,9.178692817687988,2.89347505569458,24.21929168701172,2.0659193992614746,10.745150566101074,15.876704216003418,8.630518913269043,7.6084980964660645,22.465511322021484,8.28969955444336,4.734888076782227,7.333410263061523,11.399211883544922,2.987499952316284,14.24117374420166,9.498984336853027,7.9301438331604,12.814695358276367,6.667982578277588,2.3710577487945557,20.344532012939453,3.5270299911499023,14.158591270446777,1.5266917943954468,9.368390083312988,13.694924354553223,5.02808141708374,9.351773262023926,17.16254425048828,10.735432624816895,4.7489728927612305,4.163295269012451,0.7188454270362854,15.23840618133545,11.217255592346191,10.025733947753906,19.64052391052246,5.150429725646973,17.02659034729004,8.601387977600098,5.931330680847168,7.832136631011963,11.689240455627441,4.324921131134033,16.819290161132812,10.119887351989746,5.4750657081604,11.53337574005127
2017-02-16,12.410592079162598,7.480721473693848,1210.8958740234375,4.728124618530273,9.156770706176758,9.634187698364258,10.166558265686035,12.940383911132812,9.00536823272705,2.866848945617676,24.455432891845703,2.1297719478607178,10.705645561218262,15.907835960388184,8.60009479522705,7.536322593688965,22.305612564086914,8.13203239440918,4.653625965118408,7.387904644012451,11.335137367248535,3.009999990463257,13.987993240356445,9.757749557495117,7.946706771850586,12.786819458007812,6.717893123626709,2.423928737640381,19.882436752319336,3.5164802074432373,13.883443832397461,1.5519267320632935,9.216724395751953,13.694924354553223,5.093381404876709,9.399106979370117,16.858537673950195,10.735432624816895,4.779956340789795,4.168552398681641,0.7090611457824707,15.124686241149902,10.989476203918457,9.786969184875488,19.194896697998047,5.057547569274902,17.02659034729004,8.717190742492676,5.859724998474121,7.689352989196777,11.668854713439941,4.27791166305542,16.7944278717041,10.133105278015137,5.388210296630859,11.41804313659668
2017-02-17,12.362250328063965,7.531097888946533,1200.578369140625,4.7571024894714355,9.162341117858887,9.646288871765137,10.14498233795166,12.98240852355957,8.967689514160156,2.890939712524414,24.43329429626465,2.1462490558624268,11.092787742614746,15.926512718200684,8.640661239624023,7.524293422698975,21.80194091796875,8.18660831451416,4.675295829772949,7.208849906921387,11.396160125732422,3.0,13.924701690673828,9.549755096435547,8.008825302124023,12.780622482299805,6.648021221160889,2.387326240539551,19.489084243774414,3.5727453231811523,13.876652717590332,1.6528642177581787,9.07088851928711,13.647311210632324,5.339887619018555,9.453204154968262,16.83043098449707,10.735432624816895,4.709537029266357,4.102843284606934,0.7288293838500977,15.048873901367188,10.75999641418457,9.562970161437988,19.013343811035156,5.063540935516357,17.02659034729004,8.813031196594238,5.877625465393066,7.704227924346924,11.543145179748535,4.270076751708984,16.943622589111328,10.053834915161133,5.439680576324463,12.071600914001465
2017-02-21,12.479655265808105,7.745192050933838,1233.40673828125,4.8295440673828125,9.465804100036621,9.976103782653809,10.47174072265625,13.276023864746094,8.703932762145996,3.301757335662842,25.259788513183594,2.3172075748443604,11.219200134277344,15.907835960388184,8.804954528808594,7.6084980964660645,22.529470443725586,8.23512077331543,4.7132182121276855,7.691516876220703,11.463287353515625,3.4749999046325684,14.665242195129395,9.85110092163086,8.282133102416992,13.201895713806152,6.822705268859863,2.4808671474456787,19.574909210205078,3.7063231468200684,14.143881797790527,1.8042724132537842,9.100052833557129,13.943535804748535,6.252452850341797,9.689870834350586,17.193199157714844,10.735432624816895,4.833473205566406,4.229005336761475,0.7388133406639099,15.003387451171875,10.743001937866211,9.722969055175781,19.36544418334961,5.1009931564331055,17.02659034729004,8.805038452148438,5.877625465393066,7.496005535125732,11.568629264831543,4.238736629486084,17.6746768951416,10.07761287689209,5.62947416305542,12.010087966918945
2017-02-22,12.624691009521484,7.663332462310791,1200.578369140625,4.836789608001709,9.490856170654297,10.181863784790039,10.53956127166748,13.244402885437012,8.289459228515625,3.1255111694335938,25.16385841369629,2.265714645385742,10.887365341186523,15.882929801940918,8.364809036254883,7.488205909729004,22.66538429260254,8.229058265686035,4.70780086517334,7.668161869049072,11.502951622009277,3.450000047683716,14.367759704589844,9.81998348236084,8.162043571472168,13.257647514343262,6.543210029602051,2.3954594135284424,19.388952255249023,3.7243146896362305,14.185434341430664,1.7411856651306152,9.04172420501709,14.112799644470215,6.323301792144775,9.669585227966309,17.011816024780273,10.735432624816895,4.675738334655762,4.126498699188232,0.7487972974777222,15.23840618133545,10.30614185333252,9.646661758422852,19.409456253051758,5.029084205627441,17.02659034729004,8.860945701599121,5.865690231323242,7.436511516571045,11.568629264831543,4.136881351470947,17.251956939697266,10.048550605773926,5.500800132751465,11.687154769897461
2017-02-23,12.521095275878906,7.745192050933838,1167.75,4.711222171783447,9.284836769104004,10.00635814666748,10.379268646240234,13.244402885437012,8.183958053588867,2.9543375968933105,24.396398544311523,2.2183399200439453,10.903166770935059,15.864252090454102,8.257308006286621,7.217548370361328,23.0251522064209,8.022876739501953,4.6482086181640625,7.51246452331543,11.502951622009277,3.3424999713897705,14.634424209594727,9.89695930480957,7.917721748352051,13.53333568572998,6.393479824066162,2.322253942489624,19.33889389038086,3.677535057067871,13.970770835876465,1.6717911958694458,8.872552871704102,14.065196990966797,6.695838928222656,9.622251510620117,16.643938064575195,10.735432624816895,4.641936302185059,4.089702129364014,0.7537892460823059,15.056456565856934,10.335037231445312,9.722969055175781,18.991331100463867,4.964666366577148,17.02659034729004,8.805038452148438,5.859724998474121,7.436511516571045,11.344391822814941,3.9410064220428467,16.49603271484375,9.961358070373535,5.388210296630859,11.733288764953613
2017-02-24,12.320812225341797,7.442940711975098,1153.6807861328125,4.592898368835449,9.215235710144043,9.873221397399902,10.302193641662598,12.928199768066406,8.13874340057373,2.9733567237854004,23.85770034790039,2.2018625736236572,10.800457954406738,15.90160846710205,8.093013763427734,7.2055182456970215,22.80929183959961,7.87733793258667,4.572364330291748,7.154356479644775,11.283265113830566,3.387500047683716,14.48698902130127,9.747920989990234,7.959132671356201,13.41872501373291,6.463352680206299,2.3832597732543945,19.374656677246094,3.6127660274505615,13.859968185424805,1.6023951768875122,9.04172420501709,13.5150728225708,6.794766902923584,9.656062126159668,16.424232482910156,10.735432624816895,4.495467662811279,3.989825963973999,0.7565847635269165,14.94273567199707,10.097060203552246,9.484199523925781,18.9033145904541,4.925716400146484,17.02659034729004,8.789070129394531,5.823922157287598,7.537649154663086,11.109959602355957,3.8626561164855957,16.272239685058594,9.89530086517334,5.462197780609131,11.525687217712402
2017-03-01,12.369154930114746,7.5562849044799805,1194.0126953125,4.6122145652771,9.354437828063965,9.652339935302734,10.209716796875,12.837857246398926,8.289459228515625,3.057041645050049,24.11598014831543,2.2039217948913574,10.784655570983887,15.882929801940918,7.910464286804199,7.289724349975586,22.601423263549805,7.822761058807373,4.382750988006592,7.496893405914307,11.350393295288086,3.3499999046325684,14.769037246704102,9.774127006530762,7.979837894439697,13.489969253540039,6.638038635253906,2.4442641735076904,19.274532318115234,3.6001524925231934,13.83745288848877,1.816889762878418,8.930887222290039,13.821876525878906,7.019723892211914,9.622251510620117,16.40123748779297,10.735432624816895,4.627852439880371,4.079188823699951,0.7579824924468994,15.693283081054688,9.876079559326172,9.439895629882812,18.9803409576416,5.0215935707092285,17.02659034729004,9.112520217895508,5.859724998474121,7.716125965118408,10.940084457397461,3.9253365993499756,16.49603271484375,9.776070594787598,5.682958602905273,11.717909812927246
2017-03-02,11.885716438293457,7.392566680908203,1204.3302001953125,4.515625,9.266925811767578,9.554632186889648,10.178558349609375,13.072747230529785,8.13874340057373,2.8820641040802,23.887216567993164,2.199803113937378,10.800457954406738,15.851799011230469,7.973341941833496,7.0611677169799805,22.865251541137695,7.834887981414795,4.3881683349609375,7.216635227203369,11.28631591796875,3.3499999046325684,14.820318222045898,9.649658203125,7.988117694854736,13.319604873657227,6.523245811462402,2.4035940170288086,19.324588775634766,3.5569064617156982,13.695441246032715,1.7853460311889648,8.942553520202637,13.636737823486328,6.464676380157471,9.466726303100586,16.391023635864258,10.735432624816895,4.464484214782715,3.971426486968994,0.7378149628639221,15.443099975585938,10.199049949645996,9.287281036376953,18.743762969970703,4.964666366577148,17.02659034729004,9.020672798156738,5.847789764404297,7.79049015045166,10.983132362365723,3.893995761871338,15.645623207092285,9.643603324890137,5.676501274108887,11.556442260742188
2017-03-03,12.010029792785645,7.499613285064697,1205.2681884765625,4.539772033691406,9.718294143676758,9.687838554382324,10.41913890838623,13.37088394165039,8.101065635681152,2.899815082550049,23.606800079345703,2.3089687824249268,10.745150566101074,15.889155387878418,7.790794372558594,7.2055182456970215,23.0731201171875,7.968299388885498,4.415256023406982,7.208849906921387,11.210040092468262,3.359999895095825,14.935701370239258,9.793777465820312,8.095787048339844,13.009845733642578,6.662993431091309,2.4768002033233643,19.496238708496094,3.6001524925231934,13.94483470916748,1.779037356376648,8.971722602844238,13.784847259521484,6.367053508758545,9.622251510620117,16.539194107055664,10.735432624816895,4.492650985717773,4.026620864868164,0.7621757984161377,15.200496673583984,10.114057540893555,9.548200607299805,19.095867156982422,5.033578872680664,17.02659034729004,9.132487297058105,5.955197811126709,7.936244487762451,11.153615951538086,4.0663652420043945,15.824657440185547,9.807862281799316,5.718474864959717,11.64870834350586
2017-03-06,11.913339614868164,7.650737285614014,1200.578369140625,4.5107951164245605,9.796303749084473,9.733248710632324,10.317350387573242,13.30312728881836,7.927739143371582,2.871920347213745,23.59941864013672,2.286311626434326,10.587133407592773,15.90160846710205,7.983484745025635,6.9468889236450195,23.584789276123047,7.9986186027526855,4.382750988006592,7.216635227203369,11.289369583129883,3.2774999141693115,14.967752456665039,9.826533317565918,8.315261840820312,13.009845733642578,6.543210029602051,2.550006151199341,19.460472106933594,3.628981590270996,13.889408111572266,1.709642767906189,8.81422233581543,13.948827743530273,6.367379665374756,9.979193687438965,16.677152633666992,10.735432624816895,4.472935199737549,3.968798875808716,0.7555863857269287,15.230826377868652,10.114057540893555,9.59989070892334,18.86480712890625,5.041069030761719,17.02659034729004,9.180402755737305,5.877625465393066,8.00466251373291,11.275880813598633,4.011521339416504,15.466588020324707,9.935028076171875,5.673269748687744,11.510310173034668
2017-03-07,11.616371154785156,7.581472396850586,1222.1512451171875,4.460084915161133,9.676497459411621,9.65756607055664,10.178558349609375,13.167610168457031,7.972954273223877,2.88840389251709,22.772924423217773,2.39959716796875,10.650341033935547,15.907835960388184,7.740083694458008,6.796523571014404,23.584789276123047,8.089582443237305,4.333993434906006,7.12321662902832,11.34428882598877,3.2300000190734863,14.839550971984863,9.759387016296387,8.364957809448242,13.10276985168457,6.498288154602051,2.6435465812683105,19.36749267578125,3.5749268531799316,13.657342910766602,1.703334093093872,8.779220581054688,13.700207710266113,6.043492317199707,9.868082046508789,16.656715393066406,10.735432624816895,4.472935199737549,3.989825963973999,0.7499954104423523,15.071615219116211,10.05456256866455,9.594970703125,18.61173439025879,5.009609222412109,17.02659034729004,9.240302085876465,5.817953586578369,8.355667114257812,11.169112205505371,3.893995761871338,15.377071380615234,9.86614990234375,5.5247392654418945,11.65639877319336
