,ALD.AX,ALL.AX,ANZ.AX,APA.AX,ASX.AX,AZJ.AX,BHP.AX,BSL.AX,BXB.AX,CAR.AX,CBA.AX,CPU.AX,CSL.AX,FMG.AX,GMG.AX,IAG.AX,IGO.AX,ILU.AX,JHX.AX,LYC.AX,MIN.AX,MQG.AX,NAB.AX,NST.AX,NWS.AX,ORG.AX,ORI.AX,QAN.AX,QBE.AX,REA.AX,RIO.AX,RMD.AX,SCG.AX,SEK.AX,SHL.AX,STO.AX,TCL.AX,TLS.AX,TWE.AX,WBC.AX,WDS.AX,WES.AX,WOW.AX,XRO.AX
2015-06-24,21.750572204589844,6.63638973236084,18.152515411376953,4.983251571655273,26.941274642944336,2.9583022594451904,12.424622535705566,2.4153523445129395,7.942738056182861,7.268657207489014,53.29165267944336,9.064057350158691,76.98173522949219,0.800183117389679,5.2493696212768555,3.699179172515869,3.791853427886963,2.858400583267212,16.0191707611084,0.3254939913749695,5.18787145614624,54.15192794799805,18.2330265045166,1.772356629371643,17.864654541015625,7.495905876159668,16.90566635131836,2.8407626152038574,9.578882217407227,35.09185791015625,27.507863998413086,6.991085529327393,2.286877393722534,11.222295761108398,15.087312698364258,5.245361328125,6.233136177062988,3.619685649871826,3.928908586502075,18.626131057739258,18.963953018188477,16.367218017578125,15.35239028930664,16.809999465942383
2015-06-25,21.371458053588867,6.576448440551758,18.044601440429688,4.9333086013793945,26.874258041381836,2.930655002593994,12.40721607208252,2.3600993156433105,7.694983005523682,7.09994649887085,53.35275650024414,8.853263854980469,76.0657730102539,0.7710855603218079,5.169954776763916,3.6544556617736816,3.663043260574341,2.7862532138824463,15.413183212280273,0.34522101283073425,4.809514045715332,54.13888931274414,18.1960506439209,1.7881109714508057,17.6939697265625,7.303403854370117,16.657939910888672,2.832022190093994,9.619501113891602,35.39775848388672,27.488101959228516,6.915610313415527,2.2405612468719482,11.246207237243652,14.983738899230957,5.139077186584473,6.158638954162598,3.5911402702331543,3.862191677093506,18.426984786987305,18.779735565185547,16.148723602294922,15.168388366699219,16.889999389648438
2015-06-26,21.15299415588379,6.559321403503418,17.86112403869629,4.760061740875244,26.874258041381836,2.820063829421997,11.967672348022461,2.2495930194854736,7.673121929168701,7.135093688964844,52.961585998535156,8.751501083374023,75.1327133178711,0.7238022089004517,5.1384453773498535,3.6097333431243896,3.5100820064544678,2.6934919357299805,15.623961448669434,0.3254939913749695,4.649438858032227,53.79332733154297,18.005908966064453,1.7408480644226074,17.599149703979492,6.825066566467285,16.3276309967041,2.7271318435668945,9.341952323913574,35.24043273925781,26.722206115722656,6.868435382843018,2.2289822101593018,11.05491828918457,14.804210662841797,5.032796382904053,6.041360855102539,3.53975772857666,3.7509958744049072,18.261024475097656,18.32708740234375,15.974736213684082,15.749136924743652,16.729999542236328
2015-06-29,20.632526397705078,6.362370491027832,17.305328369140625,4.68053674697876,26.586071014404297,2.820063829421997,11.728318214416504,2.18644642829895,7.651260852813721,7.057767391204834,51.763607025146484,8.591590881347656,73.48915100097656,0.7019788026809692,5.073811054229736,3.5522327423095703,3.4376258850097656,2.580118417739868,15.176053047180176,0.3254939913749695,4.656714916229248,52.489234924316406,17.535816192626953,1.8353735208511353,17.779312133789062,6.5858988761901855,15.914748191833496,2.639723777770996,9.206561088562012,34.2527961730957,26.33185386657715,6.792958736419678,2.1768760681152344,10.983182907104492,14.62468147277832,4.964023113250732,5.844841480255127,3.465536594390869,3.6916916370391846,17.713354110717773,17.89022445678711,15.663175582885742,15.51913833618164,15.899999618530273
2015-06-30,20.465456008911133,6.550758361816406,17.37547492980957,4.68053674697876,26.740215301513672,2.836652994155884,11.771836280822754,2.367992877960205,7.724129676818848,7.163212299346924,52.03254699707031,8.51163387298584,74.01990509033203,0.6947044730186462,5.065731048583984,3.5650107860565186,3.357119083404541,2.6385231018066406,15.211186408996582,0.33535799384117126,4.802237510681152,53.076072692871094,17.59391975402832,1.7408480644226074,17.295713424682617,6.982568264007568,15.974803924560547,2.7620956897735596,9.253948211669922,34.270263671875,26.559141159057617,6.859001159667969,2.171086549758911,11.206355094909668,14.75587272644043,4.8952531814575195,5.895556926727295,3.505500078201294,3.6991047859191895,17.78527069091797,18.01654624938965,15.792652130126953,15.501890182495117,16.0
2015-07-01,20.561843872070312,6.687767505645752,17.537364959716797,4.7146196365356445,27.115516662597656,3.0025389194488525,11.597762107849121,2.312739610671997,7.818860054016113,7.324893951416016,52.57652282714844,8.533438682556152,75.8004150390625,0.6656069755554199,5.1384453773498535,3.584177255630493,3.485929250717163,2.748461961746216,15.66787338256836,0.35508498549461365,4.925930976867676,53.82592010498047,17.678430557250977,1.748725175857544,17.599149703979492,6.9534010887146,15.929759979248047,2.8495032787323,9.572114944458008,34.56743621826172,26.19349479675293,6.943912506103516,2.2000339031219482,11.17447566986084,15.308273315429688,5.026543140411377,6.161807060241699,3.5112104415893555,3.7287561893463135,17.912508010864258,18.242874145507812,15.881669044494629,15.570886611938477,16.149999618530273
2015-07-02,21.210819244384766,6.893281936645508,17.758602142333984,4.862305164337158,27.58465003967285,3.041245937347412,11.750077247619629,2.904737710952759,7.9791717529296875,7.472517013549805,53.4505615234375,8.766036987304688,76.92178344726562,0.6947044730186462,5.186920642852783,3.635289192199707,3.5342330932617188,2.7037997245788574,16.124563217163086,0.35508498549461365,5.020520210266113,54.24974060058594,17.979496002197266,1.6857081651687622,17.675006866455078,7.099236011505127,16.0874080657959,2.8582448959350586,9.781972885131836,34.64610290527344,26.2033748626709,6.849567413330078,2.2058238983154297,11.333882331848145,15.43946647644043,5.170337677001953,6.250558376312256,3.5340473651885986,3.847365140914917,18.261024475097656,18.563936233520508,16.168956756591797,15.984886169433594,16.729999542236328
2015-07-06,20.908823013305664,6.739145755767822,17.380876541137695,4.79982328414917,27.035093307495117,2.952773332595825,11.319244384765625,2.612685441970825,7.767850875854492,7.3951921463012695,52.7476692199707,8.606127738952637,74.4307861328125,0.623779296875,5.106128215789795,3.5905654430389404,3.373220205307007,2.511406898498535,15.65909194946289,0.33535799384117126,4.4820876121521,53.27167892456055,17.678430557250977,1.7093396186828613,17.542255401611328,6.60339879989624,15.599453926086426,2.7795770168304443,9.463802337646484,34.21782684326172,25.279367446899414,6.830696105957031,2.1826648712158203,11.373735427856445,15.43946647644043,4.838985919952393,6.161807060241699,3.4940826892852783,3.79547381401062,17.973358154296875,17.95864486694336,15.946407318115234,15.605388641357422,16.450000762939453
2015-07-07,21.853384017944336,7.098796367645264,17.823360443115234,4.845264434814453,27.69857406616211,3.0357162952423096,11.423685073852539,2.5968985557556152,7.942738056182861,7.500635147094727,53.597251892089844,8.63520336151123,76.18562316894531,0.6492394804954529,5.186920642852783,3.641676664352417,3.389321804046631,2.566376209259033,15.975261688232422,0.3254939913749695,4.4820876121521,53.962852478027344,18.06928825378418,1.764479398727417,17.599149703979492,6.615066051483154,15.43430233001709,2.9980974197387695,9.578882217407227,35.51137924194336,25.565959930419922,6.991085529327393,2.2231926918029785,11.541112899780273,15.715662002563477,4.813978672027588,6.256895542144775,3.5797226428985596,3.8696036338806152,18.675922393798828,18.23234748840332,16.326759338378906,15.75488567352295,15.6899995803833
2015-07-08,21.4421443939209,6.799086093902588,17.413249969482422,4.765740871429443,27.25625991821289,2.886418342590332,11.06683349609375,2.4863924980163574,7.760562419891357,7.324893951416016,52.42372131347656,8.5407075881958,75.82609558105469,0.6092303395271301,5.122286796569824,3.5522327423095703,3.2202579975128174,2.4461309909820557,15.430747032165527,0.3254939913749695,4.329289436340332,51.9284782409668,17.604482650756836,1.73297119140625,17.63707733154297,6.492563724517822,14.818730354309082,2.928170919418335,9.389337539672852,36.07948684692383,24.73583221435547,7.170346260070801,2.2405612468719482,11.134622573852539,15.453274726867676,4.657680511474609,6.161807060241699,3.516920566558838,3.743581771850586,18.34400177001953,17.69548225402832,16.07184410095215,15.70888900756836,15.350000381469727
