,ABEV3.SA,ALPA4.SA,AMER3.SA,B3SA3.SA,BBAS3.SA,BBDC3.SA,BBDC4.SA,BBSE3.SA,BEEF3.SA,BRAP4.SA,BRKM5.SA,CMIG4.SA,COGN3.SA,CPFE3.SA,CSAN3.SA,CSNA3.SA,CVCB3.SA,CYRE3.SA,DXCO3.SA,ECOR3.SA,EGIE3.SA,ENEV3.SA,ENGI11.SA,EQTL3.SA,EZTC3.SA,FLRY3.SA,GGBR4.SA,GOAU4.SA,HYPE3.SA,ITSA4.SA,ITUB4.SA,JHSF3.SA,KLBN11.SA,LREN3.SA,MGLU3.SA,MRVE3.SA,MULT3.SA,PCAR3.SA,PETR3.SA,PETR4.SA,PRIO3.SA,QUAL3.SA,RADL3.SA,RENT3.SA,SANB11.SA,SBSP3.SA,SUZB3.SA,TAEE11.SA,TIMS3.SA,TOTS3.SA,UGPA3.SA,USIM5.SA,VALE3.SA,VIVT3.SA,WEGE3.SA,YDUQ3.SA
2020-08-21,9.108561515808105,30.642921447753906,11286.90234375,16.25482940673828,10.6430082321167,10.671689987182617,11.59684944152832,16.451969146728516,10.741240501403809,7.806407928466797,20.57833480834961,2.8035361766815186,5.576493740081787,19.96233367919922,18.619722366333008,9.340391159057617,17.492530822753906,17.648786544799805,9.939282417297363,12.176493644714355,21.916263580322266,12.192500114440918,31.30204200744629,20.222639083862305,25.328779220581055,17.536211013793945,10.408049583435059,3.9169933795928955,26.133026123046875,4.880008220672607,15.228835105895996,5.5484771728515625,17.337566375732422,28.077281951904297,186.75477600097656,17.44626235961914,17.946060180664062,8.01981258392334,6.745804309844971,6.393538475036621,8.939641952514648,26.20390510559082,18.810932159423828,41.49242401123047,19.006433486938477,8.805129051208496,45.536617279052734,16.11850929260254,9.489871978759766,25.99601936340332,7.691979885101318,7.730378150939941,34.50613021850586,17.50934410095215,29.99245834350586,28.097951889038086
2020-08-24,9.03131103515625,30.467823028564453,11225.4814453125,16.236160278320312,10.951410293579102,10.837477684020996,11.860161781311035,16.365476608276367,10.851165771484375,7.791023254394531,20.586841583251953,2.8009426593780518,5.414979457855225,19.887874603271484,19.07315444946289,9.385546684265137,17.59764289855957,17.3195743560791,9.5429105758667,12.276302337646484,21.93679428100586,12.0,31.440458297729492,20.817930221557617,24.903091430664062,17.550249099731445,10.349874496459961,3.9083263874053955,25.82115936279297,4.9301605224609375,15.481805801391602,5.339484691619873,17.649656295776367,28.090660095214844,186.17752075195312,17.310388565063477,17.897445678710938,8.039661407470703,6.880253314971924,6.509732723236084,8.841798782348633,26.56600570678711,18.86867904663086,41.55174255371094,19.30238151550293,8.713496208190918,45.536617279052734,16.078670501708984,9.534904479980469,25.727737426757812,7.662295341491699,7.827311992645264,34.9277458190918,17.7148380279541,29.491098403930664,26.384767532348633
2020-08-25,8.954059600830078,29.884143829345703,11146.5107421875,16.48943519592285,10.885931015014648,10.831957817077637,11.860161781311035,16.526105880737305,10.623462677001953,7.731198310852051,19.86374855041504,2.8839333057403564,5.270466327667236,19.813413619995117,18.905630111694336,9.572611808776855,17.212230682373047,17.24800682067871,9.632994651794434,12.221861839294434,22.29094886779785,12.28499984741211,31.05982208251953,20.817930221557617,24.69024085998535,17.86614990234375,10.339298248291016,3.8823304176330566,26.604829788208008,4.890039443969727,15.367968559265137,5.305776119232178,17.35084342956543,29.294822692871094,188.1444854736328,17.147336959838867,17.524755477905273,8.102926254272461,6.848100662231445,6.481391906738281,8.845791816711426,27.11357879638672,18.79868507385254,41.66188430786133,19.164274215698242,8.81361198425293,44.61977005004883,16.146968841552734,9.489871978759766,25.755491256713867,7.5769524574279785,7.980787754058838,34.18436813354492,17.7148380279541,30.29859161376953,26.70653533935547
2020-08-26,8.9189453125,28.97528076171875,10821.85546875,16.1295223236084,10.624015808105469,10.588791847229004,11.613664627075195,16.266630172729492,10.61561107635498,7.6525702476501465,19.319303512573242,2.762040138244629,5.151455879211426,19.326030731201172,18.505807876586914,9.424249649047852,16.528995513916016,16.925945281982422,9.789142608642578,11.813559532165527,22.126707077026367,12.505000114440918,30.693029403686523,20.515972137451172,24.552515029907227,17.634485244750977,10.334007263183594,3.851998805999756,25.989084243774414,4.819823741912842,15.045421600341797,4.961944580078125,17.384052276611328,28.76633644104004,192.74119567871094,16.7940673828125,17.427532196044922,8.02973747253418,6.652274131774902,6.297181129455566,8.75194263458252,26.40703582763672,18.887928009033203,41.02641296386719,18.6710262298584,8.520051002502441,45.19607162475586,16.084360122680664,9.406229972839355,25.99601936340332,7.27268648147583,7.867700099945068,34.25648498535156,17.466827392578125,29.473360061645508,26.045608520507812
2020-08-27,8.904900550842285,28.850210189819336,10844.2783203125,16.07086753845215,10.722230911254883,10.809849739074707,11.787330627441406,16.37165641784668,10.348651885986328,7.469674587249756,18.91097068786621,2.795754909515381,5.159956455230713,19.535877227783203,18.521442413330078,9.643567085266113,16.721702575683594,16.861536026000977,9.891236305236816,11.523208618164062,22.065113067626953,12.699999809265137,30.596139907836914,20.44695281982422,24.308366775512695,17.739789962768555,10.180639266967773,3.808668613433838,25.965099334716797,4.859946250915527,15.292076110839844,4.975428581237793,17.317642211914062,28.558940887451172,196.65374755859375,16.467966079711914,17.41942596435547,7.982598781585693,6.62012243270874,6.277342796325684,8.600187301635742,26.345212936401367,18.854679107666016,41.61104202270508,18.95382308959961,8.57774543762207,44.89918899536133,16.078670501708984,9.3483247756958,26.097787857055664,7.217029094696045,7.883855819702148,33.72391891479492,17.459749221801758,29.411239624023438,24.097623825073242
2020-08-28,8.954059600830078,31.568466186523438,11266.4287109375,16.26815414428711,10.9317626953125,11.014327049255371,12.028234481811523,17.020343780517578,10.372206687927246,7.642313480377197,18.706802368164062,2.8450310230255127,5.108952045440674,19.969104766845703,19.198238372802734,9.83708381652832,16.783018112182617,18.106826782226562,9.849197387695312,12.149273872375488,22.255022048950195,12.710000038146973,31.6273136138916,20.77479362487793,25.166015625,18.13291358947754,10.365739822387695,3.873664379119873,26.90070343017578,4.905085563659668,15.450180053710938,5.069814205169678,17.377405166625977,29.248004913330078,202.21255493164062,16.522315979003906,17.5085506439209,8.100444793701172,6.75457239151001,6.387868404388428,8.584211349487305,27.820119857788086,18.837182998657227,42.365135192871094,19.256345748901367,8.514961242675781,44.523719787597656,16.164043426513672,9.47700023651123,26.64360809326172,7.525004863739014,8.118109703063965,33.89589309692383,17.605003356933594,29.81053924560547,24.00196647644043
2020-09-01,8.883831977844238,31.601816177368164,11066.5654296875,16.00954818725586,10.872835159301758,10.843010902404785,11.854560852050781,16.6187744140625,10.136651992797852,7.722650527954102,18.289960861206055,2.8113160133361816,5.057947158813477,19.806642532348633,18.2467041015625,9.978995323181152,16.38008689880371,17.55575180053711,10.335653305053711,12.167421340942383,22.383333206176758,12.46500015258789,30.67918586730957,20.679889678955078,24.9469051361084,18.596240997314453,10.577284812927246,3.9603233337402344,25.71720314025879,4.8853535652160645,15.403078079223633,4.9282355308532715,17.324289321899414,30.418718338012695,203.81607055664062,16.59477996826172,17.881242752075195,8.04338264465332,6.827642440795898,6.481391906738281,8.785888671875,27.661148071289062,19.624614715576172,42.70405197143555,19.203739166259766,8.374120712280273,44.637229919433594,16.249414443969727,9.650712966918945,26.689868927001953,7.662295341491699,8.610851287841797,34.26203155517578,17.424314498901367,29.695192337036133,24.25415802001953
2020-09-02,8.961081504821777,31.218265533447266,10812.10546875,15.988222122192383,10.885931015014648,10.8414888381958,11.842771530151367,16.822647094726562,10.15235710144043,7.647441864013672,18.128328323364258,2.8190958499908447,5.0409464836120605,19.65095329284668,17.670419692993164,9.843534469604492,16.204898834228516,17.398296356201172,10.269590377807617,12.149273872375488,22.496252059936523,12.3149995803833,30.783000946044922,20.61087417602539,25.541627883911133,19.824756622314453,10.466224670410156,3.8996613025665283,26.59682273864746,4.820016384124756,15.37142562866211,4.806884288787842,16.85947036743164,30.492311477661133,199.9248809814453,16.522315979003906,17.784019470214844,7.996243476867676,6.81010627746582,6.461554050445557,8.662086486816406,28.438344955444336,19.706857681274414,43.25481414794922,18.861751556396484,8.535324096679688,42.79481506347656,16.266489028930664,9.663582801818848,27.614992141723633,7.699400424957275,8.643160820007324,34.0179328918457,17.218820571899414,29.64195442199707,24.106319427490234
2020-09-03,8.84871768951416,31.20992660522461,9993.154296875,15.415023803710938,11.056174278259277,11.25633716583252,12.308182716369629,16.662017822265625,9.963912963867188,7.483348369598389,17.881628036499023,2.832063674926758,4.930436611175537,19.90818214416504,17.132110595703125,9.695173263549805,15.854521751403809,17.391143798828125,10.281601905822754,11.904292106628418,22.213958740234375,12.147500038146973,30.118614196777344,20.326168060302734,24.890565872192383,19.445669174194336,10.249390602111816,3.8216686248779297,26.085044860839844,4.920536994934082,15.744800567626953,4.66530704498291,16.66690444946289,30.565895080566406,189.21347045898438,16.50419807434082,17.557165145874023,7.786600112915039,6.81010627746582,6.484225273132324,8.660090446472168,27.846616744995117,19.524879455566406,42.94978332519531,19.499679565429688,8.313031196594238,41.91289520263672,16.124202728271484,9.528472900390625,26.0145263671875,7.784743309020996,8.392752647399902,32.90841293334961,17.307397842407227,28.58600425720215,23.967178344726562
2020-09-04,8.84871768951416,30.93476104736328,9973.6552734375,15.550992012023926,11.115105628967285,11.239745140075684,12.31939697265625,16.680553436279297,9.995320320129395,7.572232723236084,18.61322593688965,2.7983486652374268,5.108952045440674,19.86756706237793,17.17008399963379,9.656468391418457,15.82824420928955,17.0690860748291,10.263585090637207,12.285374641418457,22.213958740234375,12.162500381469727,30.471569061279297,20.515972137451172,24.853004455566406,20.000259399414062,10.534975051879883,3.929992198944092,25.80516242980957,4.910484790802002,15.795421600341797,4.793400764465332,16.607147216796875,30.973981857299805,189.79074096679688,16.24150848388672,18.027082443237305,7.848625183105469,6.818872928619385,6.495560646057129,8.795872688293457,29.98390769958496,19.657869338989258,43.0006217956543,19.99950408935547,8.341878890991211,41.51123046875,16.141281127929688,9.483434677124023,25.542713165283203,7.9739813804626465,8.602771759033203,33.557491302490234,17.35345458984375,28.612621307373047,24.15850257873535
2020-09-08,8.673149108886719,31.009807586669922,9687.0224609375,15.207075119018555,10.889203071594238,11.024018287658691,12.12313461303711,16.421079635620117,9.861841201782227,7.440616607666016,18.88545036315918,2.780194044113159,5.227963447570801,19.98264503479004,16.980220794677734,9.714524269104004,15.766927719116211,17.14065170288086,10.353669166564941,12.357962608337402,22.645099639892578,12.287500381469727,30.298553466796875,20.438323974609375,24.84674072265625,19.979202270507812,10.413338661193848,3.869331121444702,25.261394500732422,4.8451457023620605,15.44104290008545,4.934978008270264,16.22201919555664,30.887008666992188,187.48171997070312,16.205272674560547,18.756263732910156,7.751865386962891,6.582128047943115,6.3085174560546875,8.26073169708252,30.398996353149414,20.067331314086914,45.525577545166016,19.67067527770996,8.346970558166504,40.84761047363281,16.368938446044922,9.644279479980469,25.6259708404541,7.985113143920898,8.51391887664795,32.88068389892578,17.4314022064209,27.95155143737793,25.002046585083008
2020-09-09,8.673149108886719,30.97645378112793,10022.4033203125,15.532329559326172,10.876110076904297,11.051677703857422,12.089498519897461,16.433435440063477,9.948209762573242,7.474801540374756,18.859928131103516,2.9020872116088867,5.015444278717041,20.605405807495117,17.49172592163086,10.198314666748047,15.51290512084961,17.51996421813965,10.545848846435547,12.385181427001953,23.250747680664062,12.404999732971191,31.011381149291992,20.809301376342773,25.629268646240234,20.154705047607422,10.857583045959473,4.059980869293213,25.28537940979004,4.865248203277588,15.460023880004883,4.854076862335205,16.494260787963867,30.846866607666016,194.98609924316406,16.495140075683594,18.47269630432129,7.709689140319824,6.728267192840576,6.441716194152832,8.248750686645508,30.469654083251953,19.84684944152832,46.491512298583984,19.53913688659668,8.501386642456055,41.083370208740234,16.642133712768555,9.830860137939453,26.71761703491211,8.118693351745605,9.055126190185547,33.2856559753418,17.891983032226562,28.80784034729004,24.341123580932617
2020-09-10,8.64505672454834,30.759660720825195,9766.9677734375,14.929804801940918,10.650203704833984,10.681081771850586,11.691368103027344,16.235742568969727,10.15235710144043,7.3551506996154785,18.59621238708496,2.8605923652648926,4.99844217300415,20.158645629882812,16.877471923828125,9.920941352844238,14.943544387817383,17.205066680908203,10.29361343383789,12.022246360778809,22.74774932861328,11.944999694824219,30.44388198852539,20.19675636291504,25.015766143798828,20.09152603149414,10.497958183288574,3.903994083404541,25.421327590942383,4.754676342010498,15.130959510803223,4.692274570465088,16.288414001464844,29.482145309448242,188.67898559570312,16.123750686645508,18.08379554748535,8.850946426391602,6.4739837646484375,6.268841743469238,7.905303001403809,29.462831497192383,19.703357696533203,43.991966247558594,18.9406681060791,8.16540241241455,40.47214126586914,16.34048080444336,9.502737998962402,26.125539779663086,7.977693557739258,8.715861320495605,32.470157623291016,17.147960662841797,27.69422149658203,23.74976921081543
2020-09-11,8.45544147491455,30.884735107421875,9570.029296875,14.935135841369629,10.4766845703125,10.43769645690918,11.472681999206543,15.735320091247559,10.15235710144043,7.674790382385254,18.40055274963379,2.7905678749084473,4.845428943634033,19.522336959838867,16.587100982666016,10.32087516784668,14.78587532043457,16.933101654052734,10.209535598754883,11.777263641357422,22.065113067626953,11.725000381469727,30.24318504333496,19.72224998474121,24.57129669189453,19.494813919067383,10.52968692779541,3.9213263988494873,24.50970458984375,4.659180641174316,14.953766822814941,4.874301910400391,16.069290161132812,28.833232879638672,187.22512817382812,15.67083740234375,17.63818359375,9.202007293701172,6.44183349609375,6.200822830200195,7.909296035766602,28.491336822509766,19.857351303100586,42.89469528198242,18.70391082763672,7.966867446899414,39.8172492980957,16.152658462524414,9.290419578552246,25.579713821411133,7.999954700469971,8.578539848327637,34.367435455322266,17.002708435058594,27.54780387878418,24.25415802001953
2020-09-14,8.827649116516113,31.068174362182617,9795.2412109375,15.657633781433105,10.62871265411377,10.598109245300293,11.607258796691895,15.976266860961914,10.419317245483398,7.614964962005615,18.706802368164062,2.806128740310669,5.083449840545654,20.34140968322754,16.58263397216797,10.449888229370117,15.45158863067627,17.613004684448242,10.593892097473145,12.339814186096191,22.213958740234375,11.9399995803833,31.170557022094727,20.050092697143555,25.660573959350586,20.358285903930664,10.725367546081543,3.9603233337402344,24.981508255004883,4.714467525482178,15.219555854797363,5.157456874847412,16.414579391479492,30.090917587280273,193.06190490722656,16.2233943939209,18.391674041748047,9.166032791137695,6.377532005310059,6.144143104553223,7.787492275238037,29.27736473083496,19.936092376708984,44.83829116821289,18.82886505126953,8.085648536682129,40.27130889892578,16.27787208557129,9.341891288757324,26.689868927001953,8.293088912963867,8.764328002929688,34.345252990722656,17.006248474121094,28.09795570373535,26.184751510620117
2020-09-15,9.052379608154297,30.709630966186523,9739.669921875,15.2710599899292,10.507186889648438,10.465353012084961,11.483895301818848,16.124540328979492,10.86686897277832,7.743163585662842,18.970518112182617,2.754260778427124,4.930436611175537,20.104488372802734,16.910978317260742,10.701457023620605,15.31143856048584,17.50564956665039,10.455765724182129,12.094833374023438,22.45005989074707,12.0600004196167,30.76915740966797,19.653230667114258,25.698135375976562,20.477628707885742,11.344137191772461,4.168304443359375,25.30137825012207,4.654152870178223,15.01705265045166,5.05633020401001,16.932518005371094,29.6092529296875,191.5225372314453,15.960701942443848,18.30255126953125,9.159831047058105,6.392146587371826,6.141310214996338,7.785494804382324,29.10955810546875,19.944835662841797,44.82978439331055,18.70391082763672,7.941413879394531,42.690032958984375,16.255107879638672,9.264684677124023,26.828632354736328,8.545408248901367,9.071280479431152,34.7280387878418,17.006248474121094,28.43071746826172,25.828203201293945
2020-09-16,8.820626258850098,30.10093879699707,9603.177734375,15.201744079589844,10.540033340454102,10.53172779083252,11.506327629089355,16.198671340942383,10.474281311035156,7.638894081115723,18.76634979248047,2.8035361766815186,4.955939292907715,20.273717880249023,16.801532745361328,10.520840644836426,15.942115783691406,17.18359375,10.750039100646973,11.867999076843262,21.931665420532227,11.890000343322754,31.57195281982422,19.963817596435547,25.097152709960938,20.849693298339844,11.206635475158691,4.0903120040893555,24.677635192871094,4.654152870178223,14.972742080688477,5.117005825042725,16.64698600769043,29.943744659423828,190.6459503173828,15.84294319152832,18.731964111328125,9.312411308288574,6.415528774261475,6.1583147048950195,7.741565704345703,29.215547561645508,20.002588272094727,44.710968017578125,18.5658016204834,7.954989433288574,41.54616165161133,16.34048080444336,9.155308723449707,26.967403411865234,8.51572322845459,8.78856086730957,33.82377624511719,16.78303337097168,27.92493438720703,26.436948776245117
2020-09-17,9.241994857788086,30.084260940551758,9487.16015625,15.111095428466797,10.55974006652832,10.570452690124512,11.534366607666016,16.124540328979492,10.332947731018066,7.809826850891113,19.242740631103516,2.832063674926758,4.904933929443359,20.314332962036133,16.888643264770508,10.791765213012695,15.591739654541016,16.911632537841797,10.455765724182129,11.931511878967285,21.993255615234375,12.462499618530273,30.956008911132812,20.127735137939453,24.633895874023438,20.723331451416016,11.338850975036621,4.168304443359375,25.029489517211914,4.649127960205078,14.991734504699707,5.1641974449157715,16.872756958007812,29.736360549926758,186.2202911376953,15.417205810546875,18.561819076538086,9.457549095153809,6.55874490737915,6.277342796325684,7.8194403648376465,28.826942443847656,19.948339462280273,44.94011688232422,18.375078201293945,8.058500289916992,42.80354309082031,16.289255142211914,9.168176651000977,26.245805740356445,8.582509994506836,9.240912437438965,34.43955993652344,16.8290958404541,27.871688842773438,25.93255615234375
