,AAL.L,ABF.L,ADM.L,ALW.L,ANTO.L,AV.L,AZN.L,BA.L,BAB.L,BARC.L,BATS.L,BBOX.L,BEZ.L,BGEO.L,BKG.L,BLND.L,BNZL.L,BP.L,BRBY.L,BTRW.L,CCH.L,CNA.L,CPG.L,CRDA.L,DCC.L,DGE.L,DPLM.L,ENT.L,EXPN.L,FCIT.L,FRES.L,GAW.L,GLEN.L,GSK.L,HLMA.L,HSBA.L,HSX.L,HWDN.L,IAG.L,ICG.L,IGG.L,IHG.L,III.L,IMB.L,IMI.L,INF.L,ITRK.L,JD.L,KGF.L,LAND.L,LGEN.L,LLOY.L,LMP.L,LSEG.L,MKS.L,MNDI.L,MRO.L,NG.L,NWG.L,NXT.L,PCT.L,PRU.L,PSN.L,PSON.L,REL.L,RIO.L,RKT.L,RMV.L,RR.L,RTO.L,SBRY.L,SDLF.L,SDR.L,SGE.L,SGRO.L,SHEL.L,SMIN.L,SMT.L,SN.L,SPX.L,SSE.L,STAN.L,STJ.L,SVT.L,TSCO.L,ULVR.L,UU.L,VOD.L,WEIR.L,WTB.L
2017-09-12,1354.887939453125,3135.998779296875,1821.3819580078125,715.7462158203125,1005.4180297851562,501.3728942871094,4913.96044921875,593.229248046875,813.9174194335938,190.87535095214844,4769.41015625,145.63998413085938,470.1899108886719,3317.544921875,3669.41796875,606.521240234375,2281.727783203125,446.7355041503906,1768.7606201171875,592.9866333007812,2648.564453125,193.1829376220703,14.178093910217285,3945.95556640625,7272.0400390625,2574.794189453125,1136.3819580078125,796.9020385742188,1519.1324462890625,152.01634216308594,1566.48583984375,1814.0198974609375,371.1160583496094,1500.52978515625,1098.22265625,732.8491821289062,1254.7471923828125,414.6992492675781,597.0504150390625,864.2128295898438,629.8236694335938,47.39012145996094,933.5623779296875,3300.66552734375,1142.6793212890625,678.651123046875,5005.57470703125,74.65116882324219,289.9565734863281,1063.2177734375,256.5487365722656,64.61006927490234,169.4200897216797,3888.872802734375,305.96929931640625,2277.969970703125,481.4084777832031,954.737060546875,267.6305236816406,4389.04833984375,103.0999984741211,1492.25048828125,2488.907470703125,585.7164916992188,1675.75390625,3665.933837890625,7302.89111328125,406.72039794921875,308.697998046875,305.0262756347656,238.0772705078125,669.9212646484375,563.1127319335938,696.6533813476562,538.561279296875,2127.265380859375,1598.1966552734375,433.6198425292969,1391.1142578125,5721.80126953125,1421.6710205078125,752.15966796875,1131.5257568359375,2232.078125,233.1708526611328,4734.6484375,901.0439453125,213.35459899902344,1791.348388671875,3225.734375
2017-09-13,1311.6209716796875,3149.971435546875,1802.48193359375,716.74462890625,966.5177612304688,501.863037109375,4834.63818359375,591.2353515625,806.9266357421875,191.07484436035156,4783.8212890625,144.24539184570312,465.9970703125,3355.40283203125,3671.48681640625,600.5457153320312,2266.75634765625,450.1688232421875,1760.7752685546875,599.951416015625,2657.53564453125,191.18930053710938,14.160758018493652,3861.107177734375,7212.18798828125,2554.837646484375,1119.40625,797.8999633789062,1531.117919921875,152.26593017578125,1509.6134033203125,1882.793212890625,362.2491149902344,1495.014892578125,1102.2198486328125,728.767578125,1253.7486572265625,411.9052734375,599.5442504882812,853.2481689453125,621.8638916015625,47.55305862426758,919.598876953125,3296.19482421875,1140.683349609375,679.1505737304688,4950.67724609375,75.07101440429688,288.6607971191406,1049.940673828125,254.263427734375,64.74959564208984,168.722900390625,3854.90869140625,307.5805969238281,2259.35107421875,479.08270263671875,952.2470703125,267.52337646484375,4406.005859375,103.30000305175781,1479.8494873046875,2500.840087890625,589.208740234375,1673.7579345703125,3600.37353515625,7295.623046875,407.7192077636719,309.7269592285156,302.62921142578125,238.57516479492188,668.1346435546875,562.2659301757812,700.6458129882812,532.5774536132812,2143.700927734375,1606.1776123046875,434.11968994140625,1380.13671875,5736.77978515625,1409.7242431640625,755.0530395507812,1123.5496826171875,2225.102783203125,228.8867950439453,4746.91015625,894.5687866210938,213.70263671875,1779.366455078125,3186.28173828125
2017-09-14,1280.0216064453125,3162.947021484375,1790.544677734375,711.753173828125,950.558837890625,498.92242431640625,4795.2255859375,594.2265014648438,794.4432983398438,189.32919311523438,4664.05126953125,143.4484100341797,462.7027587890625,3290.64599609375,3587.69140625,597.5577392578125,2249.7880859375,449.52197265625,1746.801025390625,579.5550537109375,2599.71923828125,189.793701171875,13.892105102539062,3795.682373046875,7182.26171875,2498.961669921875,1117.4091796875,849.7960205078125,1457.20849609375,150.5186004638672,1474.6917724609375,1829.967529296875,350.2936706542969,1484.4864501953125,1102.2198486328125,717.5189819335938,1257.741455078125,410.5083312988281,594.0576171875,838.29638671875,613.9039306640625,46.90130615234375,911.6196899414062,3239.07275390625,1146.6708984375,672.1592407226562,4924.7265625,74.39128112792969,288.9598388671875,1051.5341796875,252.3756103515625,66.16456604003906,166.43212890625,3852.910888671875,316.2061462402344,2225.40087890625,474.43157958984375,948.1636962890625,271.4891052246094,4981.568359375,102.80000305175781,1458.3546142578125,2422.284912109375,585.2177124023438,1651.80029296875,3476.702392578125,7203.2080078125,410.51593017578125,309.5554504394531,297.63525390625,239.37171936035156,661.4354858398438,557.5241088867188,715.1178588867188,530.5824584960938,2135.234130859375,1594.2059326171875,428.3220520019531,1361.17626953125,5731.78759765625,1397.77734375,749.0668334960938,1111.58642578125,2206.170166015625,230.9027862548828,4660.02001953125,883.1126708984375,208.82997131347656,1792.34716796875,3139.966796875
2017-09-15,1254.741943359375,3151.96826171875,1775.6236572265625,701.7706298828125,929.11376953125,494.0213928222656,4708.92041015625,594.2265014648438,799.4366455078125,186.18699645996094,4712.25732421875,143.8468780517578,459.8077697753906,3284.66845703125,3616.6572265625,593.0763549804688,2230.823974609375,446.0885925292969,1737.8172607421875,580.5499877929688,2549.878662109375,187.4013671875,13.788107872009277,3756.83642578125,7067.5458984375,2482.498291015625,1089.4488525390625,837.8199462890625,1444.2244873046875,148.521728515625,1437.7742919921875,1820.0,343.2200622558594,1457.91552734375,1076.2384033203125,704.7774658203125,1248.7576904296875,409.7100830078125,590.067138671875,845.2738647460938,613.9039306640625,45.97380828857422,908.6273803710938,3305.6328125,1118.7279052734375,667.6649169921875,4847.87109375,76.61042785644531,288.0627136230469,1035.601806640625,249.89157104492188,65.08838653564453,165.03770446777344,3811.95458984375,313.26776123046875,2201.30712890625,465.12896728515625,950.0560302734375,269.77410888671875,5032.4423828125,101.0,1439.33984375,2426.262451171875,567.2568969726562,1630.8409423828125,3429.5185546875,7034.98974609375,404.0235290527344,303.72454833984375,294.8388366699219,236.68325805664062,661.4354858398438,551.596435546875,701.6439208984375,530.5824584960938,2094.391845703125,1560.2867431640625,420.32537841796875,1337.2259521484375,5532.07373046875,1400.763916015625,733.103759765625,1104.60791015625,2222.113525390625,228.69778442382812,4636.03173828125,882.6148681640625,205.29974365234375,1738.4267578125,3124.528564453125
2017-09-18,1260.57568359375,3183.90673828125,1814.4189453125,706.7620239257812,951.057373046875,495.4917297363281,4699.4404296875,617.656494140625,804.4299926757812,186.98501586914062,4675.48291015625,142.65150451660156,460.9059143066406,3268.72802734375,3610.450439453125,592.5783081054688,2227.82861328125,448.62615966796875,1754.786376953125,578.0625610351562,2567.821533203125,186.70361328125,14.039432525634766,3820.216552734375,7082.50927734375,2501.955078125,1098.4356689453125,842.8099975585938,1456.2098388671875,149.769775390625,1422.80810546875,1846.911376953125,345.3122863769531,1460.923583984375,1084.2330322265625,715.4288330078125,1239.7738037109375,412.8034362792969,589.5684204101562,862.21923828125,614.89892578125,46.600494384765625,919.598876953125,3244.537353515625,1139.6851806640625,664.1692504882812,4889.79296875,77.51007843017578,293.24591064453125,1031.3529052734375,252.8723907470703,65.06845092773438,164.3404541015625,3834.929931640625,311.46685791015625,2253.87548828125,465.12896728515625,943.6817626953125,271.0603332519531,4960.62158203125,102.5,1455.4609375,2435.211181640625,571.248291015625,1633.8350830078125,3476.702392578125,7091.064453125,404.2233581542969,305.0965576171875,294.6390380859375,235.9862518310547,663.66845703125,558.70947265625,703.6400146484375,530.5824584960938,2104.353271484375,1590.215576171875,424.52362060546875,1342.21533203125,5572.0146484375,1400.763916015625,739.0899047851562,1122.552978515625,2193.21630859375,231.65879821777344,4680.27685546875,872.6529541015625,207.88525390625,1804.3292236328125,3142.5400390625
2017-09-19,1255.71435546875,3192.8896484375,1807.4554443359375,709.2577514648438,937.5919799804688,495.9819030761719,4763.29833984375,620.6475830078125,798.9373168945312,187.83291625976562,4620.31884765625,141.45608520507812,462.7027587890625,3282.675537109375,3636.31396484375,592.080322265625,2228.826904296875,453.9006042480469,1774.749755859375,587.01708984375,2531.93603515625,189.694091796875,13.961434364318848,3830.439453125,7047.59521484375,2490.48046875,1095.4403076171875,851.7919921875,1476.185546875,150.0194549560547,1433.7833251953125,1825.9805908203125,344.8140869140625,1455.9100341796875,1080.235595703125,723.6908569335938,1227.795166015625,417.69281005859375,605.0309448242188,872.6854248046875,618.3812866210938,46.39994430541992,923.08984375,3249.503662109375,1148.6668701171875,662.1717529296875,4852.86181640625,78.6496353149414,295.4388122558594,1032.9462890625,254.56146240234375,65.76595306396484,165.33651733398438,3822.942626953125,322.2724609375,2225.40087890625,477.454833984375,947.2672729492188,273.8470764160156,4965.609375,102.80000305175781,1452.5673828125,2471.0087890625,569.2528076171875,1627.8468017578125,3494.582275390625,7060.94921875,405.02239990234375,307.49749755859375,292.94110107421875,242.06015014648438,664.1150512695312,561.419189453125,701.1448364257812,531.0814208984375,2122.2841796875,1599.1939697265625,421.4249267578125,1330.240478515625,5611.95947265625,1413.70654296875,734.40087890625,1132.522216796875,2192.219482421875,234.0529327392578,4664.81689453125,871.6566772460938,209.1780242919922,1837.2806396484375,3108.232421875
2017-09-20,1258.1448974609375,3216.843994140625,1795.5185546875,707.2610473632812,941.0830688476562,491.5709228515625,4741.3466796875,621.1460571289062,845.3755493164062,185.43881225585938,4578.0771484375,141.85450744628906,455.9144287109375,3255.7763671875,3671.48681640625,593.0763549804688,2227.82861328125,457.1847229003906,1754.786376953125,598.9564208984375,2515.986572265625,188.39817810058594,13.97010326385498,3826.3505859375,7062.55810546875,2421.134765625,1089.4488525390625,858.2789916992188,1480.1805419921875,150.3938751220703,1438.7720947265625,1831.960693359375,347.4543151855469,1457.91552734375,1079.236328125,719.7090454101562,1226.797119140625,416.8945007324219,595.0552368164062,878.1678466796875,615.3963012695312,46.688228607177734,920.5962524414062,3237.0859375,1141.68115234375,664.668701171875,4872.82421875,76.69039154052734,311.98492431640625,1026.573486328125,254.958984375,65.47699737548828,164.83848571777344,3796.970458984375,329.8553771972656,2215.543701171875,471.408203125,947.2672729492188,274.7044677734375,5057.38037109375,103.30000305175781,1460.421142578125,2500.840087890625,573.243896484375,1621.8583984375,3483.65625,7048.48974609375,406.72039794921875,308.8694763183594,294.2394714355469,243.15545654296875,660.0955810546875,561.2498168945312,712.1236572265625,532.0786743164062,2146.689208984375,1595.203857421875,418.1262512207031,1319.2630615234375,5542.05908203125,1406.73779296875,730.1107177734375,1119.5621337890625,2200.191162109375,234.9979705810547,4639.2314453125,873.649169921875,208.92938232421875,1827.2955322265625,3164.839599609375
2017-09-21,1294.6058349609375,3205.864990234375,1789.5499267578125,705.2645874023438,919.63818359375,495.0016784667969,4757.810546875,627.1282348632812,842.8787841796875,189.92770385742188,4537.32421875,141.45608520507812,457.21221923828125,3262.750732421875,3643.554931640625,592.5783081054688,2195.889404296875,461.2650146484375,1757.7808837890625,587.01708984375,2495.052978515625,186.70361328125,13.614782333374023,3850.884765625,7047.59521484375,2415.14794921875,1094.44189453125,836.9642944335938,1479.181640625,150.14419555664062,1406.84375,1797.4183349609375,345.26239013671875,1471.9532470703125,1074.23974609375,718.3155517578125,1211.82373046875,412.8034362792969,584.5806274414062,875.6759033203125,644.748291015625,46.775970458984375,905.1365966796875,3193.375244140625,1142.6793212890625,663.6697387695312,4837.890625,75.11100006103516,299.22650146484375,1020.7315063476562,257.2442626953125,67.2108154296875,164.53965759277344,3776.99169921875,325.5899353027344,2216.639892578125,474.6640930175781,944.0802001953125,279.2060852050781,5072.34326171875,102.80000305175781,1466.2083740234375,2461.065185546875,565.2612915039062,1611.8779296875,3442.43212890625,6961.2646484375,405.4219665527344,303.89605712890625,290.9434814453125,233.29783630371094,654.7362060546875,553.1207885742188,702.6420288085938,526.5932006835938,2157.1494140625,1609.1702880859375,415.9272766113281,1310.2818603515625,5442.203125,1403.7509765625,733.9019165039062,1119.5621337890625,2161.329345703125,231.09178161621094,4543.279296875,859.70263671875,206.94052124023438,1813.4644775390625,3123.6708984375
2017-09-22,1296.0643310546875,3216.843994140625,1799.49755859375,706.262939453125,937.09326171875,495.9819030761719,4900.98779296875,630.1193237304688,848.37158203125,191.07484436035156,4583.0458984375,141.9541473388672,457.51171875,3277.694091796875,3691.142578125,596.5618896484375,2203.873779296875,464.35003662109375,1775.747802734375,593.9816284179688,2528.945556640625,187.5010528564453,13.762110710144043,3838.617431640625,7077.52099609375,2431.112060546875,1084.4559326171875,854.9312744140625,1494.1632080078125,150.0194549560547,1433.7833251953125,1794.42724609375,345.8601989746094,1477.9697265625,1078.2371826171875,723.7904663085938,1221.8062744140625,417.7925109863281,586.57568359375,877.1708984375,654.697998046875,47.66586685180664,914.6118774414062,3206.289794921875,1154.65478515625,665.1680908203125,4886.79736328125,75.8307113647461,295.7378234863281,1022.3246459960938,257.84039306640625,66.67274475097656,166.0336456298828,3782.9853515625,327.1065368652344,2229.781494140625,479.08270263671875,940.2955322265625,281.1354064941406,5127.20654296875,101.80000305175781,1466.6217041015625,2470.0146484375,575.2394409179688,1613.8739013671875,3476.702392578125,7068.21923828125,407.4195556640625,305.95404052734375,292.5415954589844,232.3020477294922,661.4354858398438,556.8464965820312,710.1275024414062,530.5824584960938,2181.554443359375,1513.3980712890625,412.9284362792969,1314.2733154296875,5502.11572265625,1407.733154296875,728.3148803710938,1116.5711669921875,2176.2763671875,231.65879821777344,4545.9443359375,857.2120971679688,207.08969116210938,1829.442138671875,3173.416015625
2017-09-25,1252.7972412109375,3199.8759765625,1809.4447021484375,704.2664794921875,905.674072265625,494.0213928222656,4918.94873046875,633.6090087890625,838.3848266601562,189.2294158935547,4557.2021484375,142.85072326660156,455.3155212402344,3234.855712890625,3688.0390625,598.5537719726562,2225.8330078125,470.1220703125,1778.742431640625,590.0018310546875,2519.97412109375,188.69725036621094,13.753443717956543,3829.4169921875,7107.44677734375,2431.112060546875,1090.4473876953125,847.445068359375,1483.1766357421875,149.769775390625,1433.7833251953125,1883.1522216796875,342.821533203125,1483.9857177734375,1088.22998046875,717.917236328125,1219.8099365234375,420.08758544921875,585.5781860351562,886.1420288085938,663.6528930664062,47.76613235473633,921.5936279296875,3204.7998046875,1161.6405029296875,669.6624755859375,4873.82275390625,74.71113586425781,296.3358459472656,1036.6641845703125,254.8595733642578,65.63642883300781,166.7308807373047,3741.029541015625,329.1918640136719,2223.210693359375,469.31512451171875,943.9805297851562,280.17071533203125,5182.068359375,100.0999984741211,1439.7529296875,2475.98095703125,583.2221069335938,1622.8563232421875,3413.128662109375,7088.9853515625,408.0188903808594,303.0384826660156,295.83746337890625,233.9947967529297,657.8624877929688,557.3546142578125,702.1429443359375,530.083984375,2200.97998046875,1526.367431640625,411.2290954589844,1323.2550048828125,5442.203125,1418.6845703125,715.9434814453125,1114.5772705078125,2188.234375,230.5247802734375,4551.2763671875,857.7103271484375,207.9846954345703,1857.4031982421875,3194.000244140625
2017-09-26,1250.3668212890625,3160.950927734375,1791.5394287109375,705.7639770507812,909.1650390625,488.5324401855469,4877.0419921875,630.6178588867188,837.3861083984375,187.83291625976562,4621.80908203125,141.85450744628906,452.0211486816406,3215.9267578125,3682.86669921875,602.0396728515625,2215.85107421875,469.27618408203125,1753.7879638671875,591.9917602539062,2494.056396484375,188.99627685546875,13.710110664367676,3803.8603515625,7062.55810546875,2423.1298828125,1080.461669921875,835.9661865234375,1488.1705322265625,150.0194549560547,1418.8170166015625,1872.1859130859375,340.6297607421875,1485.9910888671875,1082.23388671875,716.0260009765625,1222.804443359375,421.384765625,582.58544921875,883.15185546875,651.2157592773438,48.06693649291992,913.1157836914062,3252.97998046875,1194.57373046875,663.1705322265625,4874.822265625,74.93107604980469,294.9404296875,1037.1947021484375,253.96534729003906,64.75955963134766,165.33651733398438,3741.029541015625,329.2866516113281,2202.402587890625,468.8500061035156,939.399169921875,280.5993957519531,5122.21875,99.9000015258789,1419.084716796875,2474.986083984375,582.22412109375,1616.8677978515625,3394.255126953125,7050.56640625,404.0235290527344,299.60858154296875,294.9385681152344,236.88238525390625,656.5225830078125,553.1207885742188,691.6630859375,530.5824584960938,2219.40771484375,1533.3507080078125,407.4307556152344,1311.279541015625,5432.2158203125,1409.7242431640625,716.74169921875,1106.60205078125,2176.2763671875,232.72991943359375,4556.6064453125,850.7369995117188,207.33831787109375,1901.3416748046875,3169.985595703125
2017-09-27,1265.9234619140625,3163.9453125,1789.5499267578125,708.259521484375,921.1343383789062,490.5907897949219,4871.5546875,628.6238403320312,831.8934326171875,189.77804565429688,4675.978515625,140.1610565185547,453.71826171875,3213.933837890625,3738.730224609375,599.0517578125,2215.85107421875,470.7688903808594,1758.779052734375,598.9564208984375,2476.11328125,186.80328369140625,13.658114433288574,3807.949462890625,7042.60693359375,2413.6513671875,1049.505859375,830.4761962890625,1493.16455078125,150.76828002929688,1395.8685302734375,1914.056640625,340.3309020996094,1490.0015869140625,1080.235595703125,726.6773071289062,1253.7486572265625,428.8684997558594,597.549072265625,903.5858154296875,647.7332763671875,48.22988510131836,907.1312866210938,3283.280029296875,1210.5411376953125,662.1717529296875,4862.84326171875,74.69114685058594,293.24591064453125,1029.760009765625,257.64166259765625,66.96172332763672,164.1412811279297,3763.00634765625,332.69891357421875,2194.73583984375,475.1292724609375,921.5711669921875,290.2456970214844,5246.90771484375,101.5999984741211,1457.9410400390625,2500.840087890625,604.675048828125,1599.9007568359375,3401.705078125,7066.1416015625,401.7262878417969,295.4925842285156,292.74127197265625,237.3802947998047,660.9888305664062,556.3385620117188,688.6691284179688,527.0919799804688,2216.419677734375,1536.34375,412.32867431640625,1305.292236328125,5452.18798828125,1387.821533203125,729.5120239257812,1129.531494140625,2150.367919921875,235.88003540039062,4547.01123046875,837.2885131835938,207.08969116210938,1932.298583984375,3175.1318359375
2017-09-28,1268.8402099609375,3183.90673828125,1793.5286865234375,708.259521484375,926.12158203125,499.4124755859375,4897.9951171875,630.1193237304688,832.3927612304688,191.7232208251953,4621.80908203125,139.5633544921875,458.9093017578125,3250.795654296875,3800.801025390625,595.5660400390625,2248.78955078125,473.7544860839844,1729.83203125,603.93115234375,2486.081787109375,186.40457153320312,13.675445556640625,3840.662353515625,7157.32421875,2435.103515625,1067.4803466796875,820.9935913085938,1499.1572265625,150.27528381347656,1398.8621826171875,1955.9259033203125,337.6408386230469,1485.9910888671875,1094.22607421875,728.4691162109375,1260.7362060546875,430.0658874511719,593.0599365234375,926.013427734375,638.0076293945312,49.295249938964844,914.113037109375,3151.15478515625,1213.53515625,658.6761474609375,4945.92626953125,75.09101104736328,292.34881591796875,963.90625,256.9461975097656,66.98165130615234,163.344482421875,3774.993896484375,334.1207275390625,2183.78466796875,485.3620910644531,917.18896484375,285.52984619140625,5241.919921875,102.69999694824219,1471.1688232421875,2514.760986328125,604.675048828125,1618.8638916015625,3394.255126953125,7012.14599609375,403.42425537109375,303.2099914550781,296.7364501953125,235.6875457763672,662.7752685546875,562.2659301757812,693.6592407226562,526.0947265625,2233.35546875,1564.2772216796875,416.8267822265625,1327.2467041015625,5497.12255859375,1379.8572998046875,737.393798828125,1139.5008544921875,2153.357421875,233.1708526611328,4548.60986328125,841.7714233398438,204.1064453125,1962.25634765625,3175.989013671875
2017-09-29,1302.384033203125,3186.90087890625,1807.4554443359375,715.2473754882812,946.5690307617188,504.3135681152344,4943.89208984375,629.6207275390625,826.4007568359375,192.87039184570312,4643.67529296875,141.85450744628906,478.6752624511719,3247.806884765625,3845.28515625,599.5498657226562,2262.763427734375,474.99847412109375,1756.782470703125,611.3931274414062,2516.983642578125,186.40457153320312,13.718779563903809,3877.463134765625,7227.15185546875,2447.57568359375,1062.487060546875,819.4962768554688,1497.15966796875,151.3985595703125,1401.8548583984375,1962.9044189453125,340.7294006347656,1492.5084228515625,1119.2080078125,733.7449340820312,1277.7056884765625,430.0658874511719,592.0623168945312,932.990966796875,638.0076293945312,49.48325729370117,910.622314453125,3163.0751953125,1240.48046875,671.1604614257812,4972.8759765625,74.87110900878906,297.5319519042969,968.38720703125,258.23785400390625,67.48985290527344,165.5356903076172,3825.939697265625,334.9737548828125,2195.83154296875,494.8971862792969,920.8740234375,287.5661926269531,5246.90771484375,104.9000015258789,1476.9556884765625,2567.462646484375,610.6618041992188,1633.8350830078125,3449.882080078125,7074.44873046875,404.0235290527344,304.23907470703125,300.232177734375,236.88238525390625,675.280517578125,568.1934204101562,697.1525268554688,534.5720825195312,2239.8291015625,1573.2559814453125,422.1246337890625,1345.209228515625,5517.09521484375,1390.8084716796875,739.8880004882812,1142.4915771484375,2165.31494140625,235.81695556640625,4604.5810546875,851.2349853515625,207.6366424560547,1962.25634765625,3230.02294921875
2017-10-02,1325.71923828125,3201.87255859375,1824.365966796875,724.2315063476562,965.021728515625,500.88287353515625,5049.6552734375,628.6238403320312,827.8988647460938,192.2219696044922,4688.40283203125,141.3564453125,474.7820129394531,3236.847900390625,3891.83837890625,602.0396728515625,2267.7548828125,477.6855163574219,1791.718505859375,637.26171875,2548.8818359375,192.38546752929688,13.857439041137695,3921.42138671875,7262.06494140625,2460.546630859375,1063.4857177734375,826.4835205078125,1505.1497802734375,153.1459503173828,1410.8348388671875,1907.0770263671875,349.49664306640625,1524.5946044921875,1131.19970703125,736.3331909179688,1294.6749267578125,438.1482849121094,606.028564453125,935.4828491210938,639.0029907226562,49.972068786621094,915.6091918945312,3145.19384765625,1236.4884033203125,675.1555786132812,5040.75146484375,75.73077392578125,297.0335998535156,975.3576049804688,261.01995849609375,67.2606430053711,164.93809509277344,3885.87548828125,334.0259094238281,2260.44677734375,497.6881103515625,933.42333984375,287.3518371582031,5276.83251953125,105.9000015258789,1494.73046875,2674.8544921875,613.1563720703125,1664.7752685546875,3528.852783203125,7082.75537109375,410.81549072265625,309.7269592285156,302.4294738769531,238.67469787597656,675.280517578125,574.2902221679688,708.6304321289062,537.0652465820312,2253.775390625,1582.234619140625,425.12335205078125,1358.182373046875,5557.03857421875,1418.6845703125,753.456787109375,1137.5072021484375,2186.240966796875,235.18695068359375,4668.54931640625,854.7215576171875,209.3271484375,1970.24560546875,3256.61181640625
2017-10-03,1358.2908935546875,3259.76171875,1774.6287841796875,727.2261962890625,966.5177612304688,495.4917297363281,5064.62158203125,618.1550903320312,822.9053955078125,193.16961669921875,4675.48291015625,142.35263061523438,480.67181396484375,3241.829345703125,3929.0810546875,605.0274047851562,2276.737548828125,484.05450439453125,1795.7113037109375,638.2567749023438,2512.99609375,190.29214477539062,13.805439949035645,3962.311767578125,7237.126953125,2473.02001953125,1075.46875,843.4522705078125,1514.1385498046875,153.1459503173828,1423.8056640625,1984.8363037109375,352.2862854003906,1524.093505859375,1141.192626953125,743.9979248046875,1308.64990234375,439.44549560546875,620.9920654296875,943.95556640625,642.9843139648438,50.07234191894531,929.57275390625,3137.246337890625,1223.5147705078125,681.1480712890625,5065.70556640625,76.33052825927734,300.7215881347656,980.8343505859375,260.0263366699219,67.36028289794922,166.0336456298828,3870.892578125,335.3529052734375,2273.589111328125,493.03668212890625,927.2481689453125,290.99603271484375,5306.75830078125,105.4000015258789,1478.609375,2669.8828125,605.6727905273438,1664.7752685546875,3566.103515625,7081.7177734375,409.61700439453125,315.9010314941406,306.424560546875,246.4413299560547,670.3676147460938,579.3710327148438,721.6051025390625,538.561279296875,2288.142333984375,1580.2393798828125,425.42327880859375,1371.1553955078125,5532.07373046875,1405.7420654296875,769.5194702148438,1127.537841796875,2171.29345703125,239.4711456298828,4649.3603515625,854.7215576171875,209.42660522460938,1961.2576904296875,3286.630126953125
2017-10-04,1390.376708984375,3278.7255859375,1778.6075439453125,728.7237548828125,971.006103515625,489.02239990234375,5067.61328125,618.1550903320312,825.9013671875,191.87286376953125,4707.78369140625,141.25686645507812,484.3654479980469,3263.74658203125,3936.322509765625,604.5294189453125,2295.701416015625,483.40771484375,1780.7386474609375,637.26171875,2549.878662109375,178.72906494140625,13.926769256591797,3981.734375,7277.0283203125,2496.966552734375,1075.46875,848.9423217773438,1524.126220703125,154.01966857910156,1424.8035888671875,2028.69970703125,358.0646667480469,1515.069091796875,1143.191162109375,745.5908813476562,1315.6375732421875,432.4606628417969,614.0090942382812,946.9459228515625,640.9937133789062,50.26034927368164,928.5752563476562,3111.4169921875,1229.502685546875,677.6524658203125,5110.6240234375,75.39088439941406,305.10736083984375,980.3365478515625,259.82757568359375,67.36028289794922,166.33248901367188,3869.89306640625,332.98321533203125,2320.681396484375,495.8275146484375,926.05322265625,290.7817077636719,5231.9453125,106.5,1471.5821533203125,2672.865966796875,612.158447265625,1664.7752685546875,3587.4599609375,7042.259765625,408.0188903808594,317.27294921875,306.12493896484375,240.56658935546875,669.9212646484375,574.1209716796875,719.110107421875,533.5746459960938,2274.694580078125,1593.2086181640625,426.7227478027344,1383.130859375,5547.0517578125,1360.9415283203125,773.0113525390625,1121.55615234375,2158.340087890625,231.78485107421875,4646.1591796875,853.2274780273438,207.9349822998047,1979.23291015625,3297.77978515625
2017-10-05,1432.6712646484375,3283.716064453125,1801.48681640625,737.7079467773438,993.9472045898438,480.67364501953125,5089.56640625,613.169921875,825.9013671875,189.67831420898438,4676.47509765625,146.3373565673828,478.9747314453125,3278.691162109375,3913.562744140625,599.6242065429688,2296.7001953125,488.0353088378906,1783.7333984375,643.2313842773438,2530.938720703125,176.93479919433594,13.909436225891113,3979.6904296875,7296.97900390625,2520.4140625,1086.4532470703125,848.4431762695312,1523.1275634765625,155.51742553710938,1431.7877197265625,2023.71484375,368.92425537109375,1527.602783203125,1145.18994140625,751.862060546875,1311.64501953125,433.0592956542969,616.0042114257812,946.447509765625,639.0029907226562,50.68649673461914,927.079345703125,3107.9404296875,1229.502685546875,677.1529541015625,5105.6328125,75.01103973388672,306.0377197265625,972.8682250976562,260.1256408691406,67.06136322021484,169.61927795410156,3912.847412109375,335.6372985839844,2332.728759765625,497.6881103515625,932.7262573242188,293.8899841308594,5157.57373046875,108.5,1483.9827880859375,2690.764404296875,614.6530151367188,1676.752197265625,3651.53125,7068.21923828125,402.34722900390625,315.9010314941406,305.3258972167969,241.96058654785156,671.2608642578125,582.0807495117188,726.5957641601562,532.5774536132812,2300.095947265625,1603.1846923828125,431.32080078125,1375.2398681640625,5586.994140625,1373.8836669921875,776.6032104492188,1125.5438232421875,2166.312255859375,235.12400817871094,4705.33154296875,859.70263671875,210.7690887451172,2008.1925048828125,3310.644775390625
