,ABG.JO,AGL.JO,ANG.JO,APN.JO,BTI.JO,BVT.JO,CLS.JO,CPI.JO,DSY.JO,EXX.JO,FSR.JO,GFI.JO,GLN.JO,GRT.JO,IMP.JO,INL.JO,INP.JO,MNP.JO,MRP.JO,MTN.JO,NED.JO,NPN.JO,NRP.JO,REM.JO,RMH.JO,SBK.JO,SHP.JO,SLM.JO,SOL.JO,VOD.JO,WHL.JO
2017-03-13,15104.365234375,18657.013671875,13091.09375,27910.91015625,82065.8125,16312.5986328125,13175.9599609375,75640.703125,13134.4658203125,10865.6279296875,5144.3330078125,3955.4560546875,5087.876953125,2725.18994140625,4005.237548828125,5539.4912109375,5091.171875,33366.11328125,17272.876953125,12462.138671875,25392.41015625,27471.240234375,14248.638671875,15969.4150390625,99.66670989990234,15430.9130859375,19885.513671875,6956.99462890625,36644.3984375,15159.375,7210.4248046875
2017-03-14,14733.7138671875,18420.021484375,13254.943359375,27965.841796875,82329.59375,16011.5087890625,13314.7080078125,75743.53125,13307.302734375,11063.189453125,5105.52587890625,4106.09228515625,5028.8916015625,2749.973388671875,4167.76123046875,5499.96337890625,5073.20556640625,33064.78125,17176.1953125,12164.2578125,25524.609375,27371.369140625,14164.51953125,15719.9267578125,98.16259765625,15660.634765625,20537.88671875,6929.13427734375,36228.22265625,15069.8505859375,7074.86865234375
2017-03-15,14960.27734375,18626.779296875,13063.1171875,28090.6875,80143.5546875,15705.6650390625,13190.931640625,76346.4921875,13288.1982421875,11040.466796875,5105.52587890625,4042.2470703125,5168.859375,2746.007568359375,4063.068115234375,5488.5078125,5049.95263671875,33212.70703125,17054.59375,12446.1982421875,25708.490234375,27360.818359375,14175.0341796875,15901.5029296875,98.26897430419922,15631.79296875,20468.8515625,6948.03955078125,36052.34765625,15152.412109375,7085.83251953125
2017-03-16,15619.1064453125,19843.927734375,13907.3505859375,28258.484375,80640.3515625,16043.6865234375,13455.4501953125,78669.5703125,13525.9873046875,11754.6357421875,5298.56396484375,4444.27734375,5362.81787109375,2792.6005859375,4255.5029296875,5656.3525390625,5175.72607421875,33459.26171875,17546.966796875,12916.4296875,26634.84765625,27825.625,14137.7509765625,16084.509765625,100.27449798583984,16099.185546875,20829.984375,7178.8779296875,36433.640625,15513.490234375,7227.36962890625
2017-03-17,15522.716796875,19791.26171875,13882.37109375,27299.65625,81060.5078125,15992.833984375,13530.3125,79480.1875,13578.94140625,11903.7890625,5274.68359375,4368.4599609375,5445.80029296875,2716.26708984375,4341.2509765625,5473.61376953125,5020.359375,33201.75390625,17399.45703125,12781.9365234375,26339.646484375,27861.427734375,13932.232421875,15469.72265625,99.77308654785156,15900.2958984375,20502.771484375,7175.8935546875,36783.99609375,15419.98828125,7282.19091796875
2017-03-22,15650.904296875,19249.0078125,14102.4990234375,27056.955078125,80856.40625,16087.560546875,13555.267578125,79865.5546875,13735.8017578125,11902.8017578125,5279.65771484375,4506.12841796875,5181.8583984375,2637.870361328125,4440.9580078125,5365.3447265625,4894.5859375,33093.265625,17554.94140625,12256.265625,26209.4375,28139.6796875,14040.2509765625,15326.748046875,100.44163513183594,15761.0703125,20619.486328125,7118.18310546875,36111.23828125,15536.3701171875,7330.03369140625
2017-03-23,15657.861328125,19362.14453125,13653.8642578125,27143.849609375,80384.4921875,16602.072265625,13415.5224609375,80638.21875,13638.88671875,11756.609375,5273.68701171875,4459.240234375,5115.87255859375,2624.978271484375,4303.3623046875,5413.46337890625,4962.228515625,33218.19140625,17621.724609375,12430.6728515625,26289.947265625,28089.431640625,13956.130859375,15411.1044921875,99.83384704589844,15811.7880859375,20660.392578125,7070.42333984375,35733.93359375,15544.3271484375,7350.9658203125
2017-03-24,15750.2763671875,19151.490234375,13930.6396484375,26854.19921875,80616.46875,16578.146484375,13230.8583984375,80288.828125,13533.9794921875,11734.880859375,5218.9609375,4411.357421875,5024.89208984375,2632.9111328125,4207.6435546875,5397.423828125,4935.80615234375,32955.21484375,17541.982421875,12385.8251953125,26126.943359375,28001.4921875,13784.0673828125,15369.6435546875,98.93750762939453,15811.7880859375,20650.416015625,7044.552734375,35634.12109375,15422.9716796875,7329.03759765625
2017-03-27,15247.4599609375,18852.07421875,14662.0419921875,26967.0625,83528.5078125,16352.794921875,13034.2177734375,79465.2421875,13393.10546875,11320.009765625,5033.8837890625,4613.86669921875,4894.919921875,2608.1201171875,4337.26171875,5422.05615234375,4959.58642578125,33787.98828125,17143.3046875,12350.943359375,25514.671875,28089.556640625,13860.5439453125,15333.896484375,95.53424835205078,15314.5615234375,20075.796875,6918.18994140625,36028.3984375,15406.064453125,7340.0009765625
2017-03-28,14973.197265625,19164.16015625,14519.1591796875,27263.701171875,84062.1640625,16095.537109375,13126.05078125,80563.359375,13348.1455078125,11359.5224609375,4996.072265625,4626.83642578125,5033.89013671875,2603.1611328125,4402.07275390625,5462.1552734375,5009.791015625,34157.2578125,16655.912109375,12313.072265625,25494.79296875,28962.390625,13857.6748046875,15155.1806640625,95.33674621582031,15440.8583984375,20171.568359375,6915.20458984375,38150.47265625,15416.0107421875,7183.5126953125
2017-03-29,14841.033203125,19310.451171875,14398.2548828125,27389.548828125,84881.5234375,15958.931640625,13059.173828125,79090.8515625,13338.1533203125,11392.119140625,4811.14111328125,4639.8056640625,5027.8916015625,2601.177978515625,4422.013671875,5499.3916015625,5035.6845703125,34396.1328125,16754.58984375,12284.171875,25644.876953125,29485.111328125,13571.779296875,15119.4384765625,93.73005676269531,15005.560546875,20387.05078125,6865.45556640625,38219.33984375,15339.4150390625,7246.306640625
2017-03-30,14932.4541015625,19716.171875,13829.72265625,27045.96875,84569.8671875,15984.857421875,13029.224609375,79664.859375,13368.1279296875,11804.025390625,4888.7724609375,4519.0966796875,5083.87841796875,2607.127685546875,4490.81103515625,5521.73291015625,5099.62841796875,34708.4296875,16831.33203125,12283.173828125,25907.28125,28993.921875,13387.2529296875,15086.5537109375,94.90170288085938,15289.0615234375,20001.970703125,6831.6259765625,38244.296875,15368.2626953125,7235.34423828125
2017-03-31,13863.224609375,19900.494140625,14313.3271484375,27438.48828125,87753.7265625,15342.7080078125,12786.671875,76008.1015625,12859.5791015625,11644.9912109375,4614.0771484375,4665.7421875,5252.84130859375,2568.45263671875,4508.7587890625,5239.31591796875,4840.6826171875,35278.23046875,15937.2919921875,12158.5986328125,24003.865234375,29081.859375,13308.853515625,14732.693359375,90.29230499267578,14299.298828125,19313.62890625,6703.27099609375,38986.921875,15119.5859375,6968.21728515625
2017-04-03,14210.0283203125,19895.6171875,14908.841796875,27991.810546875,88705.4921875,15614.923828125,12724.78125,77691.21875,13037.419921875,11880.08203125,4553.3662109375,4783.4580078125,5285.8359375,2545.643798828125,4615.44580078125,5247.3359375,4834.86962890625,36200.8671875,15594.42578125,12281.18359375,23546.6484375,29521.54296875,13646.35546875,14797.7490234375,89.79891967773438,14274.431640625,19581.98046875,6671.43115234375,40425.26171875,15119.5859375,7032.00830078125
2017-04-04,14323.30859375,20188.201171875,15556.3125,27702.1640625,88189.796875,15527.1787109375,12696.833984375,78766.4140625,13091.3740234375,12039.1162109375,4548.39013671875,4931.1015625,5394.810546875,2542.66845703125,4835.79931640625,5267.38525390625,4840.6826171875,36165.796875,15360.201171875,12337.9892578125,23417.435546875,29959.337890625,13743.876953125,14704.1005859375,89.50602722167969,14191.869140625,19739.6015625,6721.181640625,40441.23046875,15064.875,7039.98291015625
2017-04-05,13768.3046875,20948.919921875,16221.7705078125,28085.697265625,91194.421875,15021.6357421875,12681.8623046875,75539.8828125,12903.5400390625,12484.607421875,4505.59228515625,5037.84375,5592.76806640625,2503.992919921875,4910.57861328125,5265.09521484375,4859.70751953125,36599.7265625,15110.0263671875,12133.68359375,22749.505859375,30509.4453125,13849.0478515625,14492.498046875,88.56570434570312,13801.9365234375,19659.80078125,6270.94677734375,41094.03125,14750.546875,6886.484375
2017-04-06,13499.896484375,21003.53125,16436.59375,27965.841796875,90970.421875,14826.2001953125,12724.78125,71878.1015625,12844.591796875,12404.5966796875,4468.76904296875,4973.99853515625,5563.77294921875,2486.14306640625,4883.6572265625,5258.79345703125,4860.23583984375,36876.95703125,14792.0791015625,12188.4970703125,22443.37109375,30538.96875,13767.779296875,14497.5078125,85.94487762451172,13575.1328125,19281.701171875,6413.2880859375,40981.234375,14671.9677734375,6935.32373046875
2017-04-07,13809.0634765625,20343.271484375,17067.080078125,28083.69921875,90940.546875,15056.537109375,12926.416015625,71778.2421875,12804.6298828125,12386.81640625,4458.8154296875,5287.24267578125,5483.791015625,2457.384033203125,4957.44091796875,5304.62158203125,4905.68310546875,36581.1015625,14821.9794921875,12175.5400390625,22436.412109375,30275.283203125,13848.0927734375,14594.0107421875,86.0219955444336,13647.7509765625,19298.6640625,6483.9599609375,40747.671875,14709.7666015625,6965.22705078125
2017-04-10,13964.14453125,20674.8671875,16698.3828125,28125.646484375,91742.0,14757.4013671875,12626.9609375,73874.6953125,12838.5966796875,12631.7861328125,4438.90966796875,5058.79345703125,5510.78466796875,2419.7001953125,4771.98583984375,5356.17822265625,4935.80615234375,36966.80859375,14493.0693359375,12203.4453125,22393.669921875,30808.5546875,14140.65625,14914.2705078125,85.18951416015625,13528.3818359375,18843.751953125,6481.96923828125,41324.60546875,14671.9677734375,6767.87255859375
2017-04-11,14215.650390625,20476.8828125,17480.744140625,27954.85546875,92625.0625,14846.142578125,12655.908203125,74527.59375,12963.484375,12335.4521484375,4539.4326171875,5222.39892578125,5507.78515625,2477.21728515625,4969.40625,5356.7509765625,4918.3642578125,37256.08984375,14751.21484375,12412.7353515625,22300.51171875,30780.54296875,14110.0634765625,14976.4638671875,87.64066314697266,13747.2236328125,19276.71484375,6701.9501953125,40954.28125,14711.7548828125,6817.708984375
2017-04-12,14411.48828125,19458.689453125,17465.759765625,28065.720703125,91492.1015625,15031.6083984375,12748.73828125,76763.7890625,13063.3974609375,11547.2001953125,4685.73779296875,5193.46923828125,5326.826171875,2504.985107421875,4661.3115234375,5336.126953125,4883.48876953125,36598.6328125,15289.4326171875,12592.1240234375,22880.14453125,31048.998046875,14203.7607421875,15441.1259765625,90.12273406982422,14273.4384765625,19691.716796875,6798.50341796875,41539.19921875,14771.4384765625,6952.26953125
2017-04-13,14464.17578125,19176.83984375,17720.548828125,27974.83203125,89954.9453125,15193.140625,13100.099609375,76969.453125,13078.3837890625,11727.9619140625,4791.23681640625,5537.63818359375,5171.859375,2509.942626953125,4819.845703125,5365.3447265625,4909.91259765625,36556.98828125,15746.9228515625,12396.7890625,23124.720703125,31024.251953125,14097.630859375,15551.2177734375,91.00138854980469,14450.5,20272.326171875,6825.3779296875,41363.5234375,14770.443359375,7192.4833984375
2017-04-18,14315.0625,18510.724609375,17414.798828125,26817.24609375,89155.4765625,15382.595703125,12827.5966796875,76662.9609375,12973.478515625,11159.9873046875,4703.65234375,5370.0439453125,4974.90380859375,2548.61865234375,4675.26953125,5353.31298828125,4894.05810546875,36106.625,15406.0498046875,12257.263671875,22326.359375,30714.96484375,13839.4873046875,15441.1259765625,89.92230987548828,13985.958984375,20251.375,6828.3642578125,40177.7265625,14721.7041015625,7274.21630859375
2017-04-19,14265.3544921875,18672.623046875,17126.03515625,27143.849609375,87884.15625,15450.3984375,13116.0703125,76527.1953125,12934.5126953125,10671.9443359375,4747.4443359375,5313.1806640625,5070.8828125,2503.992919921875,4746.0615234375,5422.05615234375,4970.15576171875,35833.78515625,15199.728515625,12187.501953125,22093.70703125,30788.078125,13834.7060546875,15364.419921875,90.81643676757812,14126.21484375,20094.75,6868.1806640625,39989.0625,14633.1728515625,7176.5361328125
2017-04-20,14315.0625,18707.736328125,16551.50390625,26069.16015625,87841.328125,15619.9091796875,13225.87109375,76857.65625,12838.5966796875,10917.990234375,4802.1845703125,5168.52880859375,5062.884765625,2502.010009765625,4650.34375,5467.88330078125,5000.27783203125,35777.15234375,15373.1572265625,12189.4951171875,22339.279296875,31141.080078125,13624.3662109375,15422.3291015625,91.9726333618164,14197.8388671875,20152.611328125,6860.21630859375,39605.7734375,14636.158203125,7201.4541015625
2017-04-24,14766.380859375,18374.18359375,15743.1611328125,26583.533203125,88310.234375,16006.794921875,13127.0498046875,77876.0390625,13161.310546875,11067.203125,4876.828125,4734.57666015625,5074.8818359375,2522.8349609375,4414.03662109375,5570.4248046875,5096.45654296875,36670.21875,15867.521484375,12247.298828125,22490.408203125,31286.927734375,13705.634765625,15756.931640625,94.19254302978516,14647.458984375,20590.560546875,7031.423828125,40027.0,14933.57421875,7375.884765625
2017-04-26,14719.66015625,18404.421875,15202.6015625,27687.181640625,90320.3125,15982.8623046875,13225.87109375,77488.65625,13421.080078125,11511.869140625,4920.62060546875,4467.2216796875,5278.83642578125,2524.818359375,4277.43798828125,5649.47900390625,5157.75830078125,37851.46484375,15654.2275390625,12400.775390625,22469.529296875,31706.890625,14154.9990234375,15824.13671875,94.79376220703125,14661.384765625,20502.771484375,7057.30419921875,41499.27734375,15096.7099609375,7267.2392578125
2017-04-28,14613.291015625,18717.486328125,15106.677734375,27689.181640625,89687.1328125,15905.0859375,13398.5546875,76132.8125,13368.1279296875,11252.9716796875,4961.427734375,4364.46923828125,5292.8330078125,2540.685302734375,4282.423828125,5737.125,5240.72705078125,38021.32421875,15658.2158203125,12607.07421875,22414.845703125,31890.17578125,14005.84765625,15860.5966796875,94.5625228881836,14757.873046875,20929.740234375,7056.30859375,40924.33984375,15041.005859375,7226.37255859375
2017-05-02,14711.705078125,17989.9296875,15098.6865234375,27914.90625,89800.59375,16431.564453125,13445.470703125,77426.765625,13364.130859375,11215.4228515625,5015.171875,4299.625,5113.873046875,2547.626953125,4265.4736328125,5699.89013671875,5210.60400390625,38382.921875,15580.47265625,12636.970703125,22420.806640625,32143.30859375,14254.4326171875,15836.2900390625,95.6878890991211,14953.8369140625,21050.453125,7092.14208984375,41556.171875,15021.1103515625,7228.36669921875
2017-05-08,14613.291015625,17263.34765625,14757.9658203125,27761.08984375,92687.78125,16401.65234375,13310.712890625,76342.46875,13234.2451171875,10079.0595703125,4861.89892578125,4276.681640625,4994.89892578125,2543.660400390625,4043.12646484375,5815.60595703125,5372.84130859375,38776.3046875,14900.7197265625,11836.6953125,21646.310546875,32763.8828125,14695.19140625,15548.8779296875,94.17716217041016,14622.5888671875,19852.333984375,6942.8349609375,40425.26171875,15164.3486328125,7146.6337890625
2017-05-09,14703.75390625,17639.80078125,14180.4345703125,27971.8359375,93185.5625,16505.353515625,13369.607421875,76343.46875,13264.21875,10480.2431640625,4877.82421875,4299.625,5122.87109375,2528.784912109375,4152.8046875,5852.2685546875,5411.41845703125,38842.05078125,14801.05078125,11830.71484375,22044.0,33788.96875,14847.2119140625,15764.7958984375,94.5008773803711,14667.3544921875,19965.060546875,6930.88916015625,40862.453125,15051.9462890625,7116.72998046875
2017-05-10,14631.185546875,17798.779296875,14757.9658203125,28075.708984375,91933.1484375,16825.431640625,13490.384765625,76874.640625,13396.103515625,10285.580078125,4930.57275390625,4539.04736328125,5043.8876953125,2538.70166015625,4372.15966796875,5834.51025390625,5387.63818359375,38680.96484375,14888.7607421875,12057.94140625,22145.412109375,33676.796875,14895.9716796875,16154.4453125,95.61079406738281,14755.8818359375,19553.0546875,7001.56201171875,40938.31640625,15119.5859375,7225.37646484375
2017-05-11,14474.115234375,17592.017578125,15083.6982421875,28167.595703125,91570.7421875,16629.994140625,13646.1015625,74780.9765625,13327.1640625,10232.2197265625,4911.6640625,4645.7900390625,5004.89697265625,2524.818359375,4380.13720703125,5753.7373046875,5319.46728515625,37831.74609375,14762.1787109375,12039.005859375,21863.048828125,33667.12109375,14956.20703125,16086.525390625,95.34872436523438,14740.9609375,19892.236328125,7006.5390625,40741.67578125,15137.4912109375,7036.99169921875
2017-05-12,14315.0625,17537.400390625,15321.5029296875,28523.16015625,92239.78125,16521.306640625,13625.1396484375,76877.640625,13334.15625,10237.162109375,4923.607421875,4789.4443359375,4925.91455078125,2523.8271484375,4262.48193359375,5766.9140625,5339.02001953125,37902.96484375,14626.6279296875,12062.9248046875,21817.31640625,34276.26953125,15022.1796875,16058.642578125,95.67253875732422,14799.65234375,20048.861328125,7052.3271484375,40662.8203125,15168.326171875,6922.36669921875
2017-05-15,14309.0966796875,17825.109375,15008.7607421875,27497.4140625,91303.9453125,16927.13671875,13792.8330078125,77876.0390625,13288.1982421875,10292.498046875,4954.45947265625,4814.3837890625,5015.89453125,2529.777099609375,4385.1220703125,5800.71240234375,5326.865234375,37913.921875,14551.8740234375,12069.90234375,21877.9609375,34295.23046875,14956.20703125,16062.212890625,95.5799789428711,14826.5107421875,20008.958984375,7025.45166015625,40774.61328125,15205.1337890625,6914.39208984375
2017-05-16,14461.193359375,17938.23828125,14843.8955078125,27838.0,92349.2890625,16927.13671875,13738.9345703125,77649.3984375,13223.2568359375,10424.9091796875,4991.28564453125,4838.32666015625,5009.89599609375,2518.868896484375,4315.3271484375,5882.6298828125,5390.2802734375,37941.31640625,14749.22265625,12158.5986328125,22071.837890625,33541.4921875,14642.607421875,16090.1005859375,96.78245544433594,14955.8232421875,20119.6875,7115.03662109375,40724.7109375,15910.3818359375,6927.35107421875
2017-05-17,14177.876953125,17967.5,15686.2060546875,27856.974609375,93275.171875,16644.951171875,13418.5166015625,76999.453125,12946.501953125,9927.8740234375,4926.59326171875,5034.85205078125,4965.90576171875,2493.08447265625,4267.46826171875,5919.865234375,5443.1259765625,37809.81640625,14402.369140625,12088.8369140625,21574.724609375,34232.4296875,14722.9208984375,16002.876953125,95.82667541503906,14607.6689453125,19644.833984375,7014.501953125,41024.15625,15941.2158203125,6882.4970703125
2017-05-18,14095.365234375,18137.19921875,15487.369140625,27614.26953125,93230.3671875,16418.6015625,13425.5048828125,77481.671875,12735.6904296875,10216.4111328125,4916.64013671875,5091.71533203125,5045.8876953125,2499.034423828125,4211.63134765625,6050.47509765625,5537.720703125,37719.9765625,14347.5498046875,11953.298828125,21336.10546875,34697.234375,14808.966796875,16098.6796875,95.31790924072266,14413.6943359375,19752.57421875,6963.73779296875,41095.02734375,15999.904296875,6816.71240234375
2017-05-19,14161.96875,18406.375,15685.2060546875,27366.572265625,92538.4453125,16252.0830078125,13529.3154296875,77127.234375,12678.7392578125,10437.751953125,4947.4931640625,5121.64306640625,5112.873046875,2497.05126953125,4286.412109375,5961.11083984375,5497.029296875,37387.953125,14644.5673828125,11929.3798828125,21182.005859375,34810.16796875,14628.2666015625,15782.6689453125,96.10418701171875,14485.31640625,19892.236328125,6920.93701171875,40824.52734375,16153.08984375,6946.2880859375
2017-05-22,14289.2138671875,18188.88671875,15711.1865234375,27566.33203125,93441.4375,16171.318359375,13625.1396484375,77876.0390625,12764.6630859375,10517.7919921875,4937.54150390625,5159.55078125,5090.876953125,2497.05126953125,4352.21875,6047.6123046875,5532.96435546875,37176.4609375,14925.6396484375,11959.27734375,21313.2421875,35124.36328125,14819.4873046875,15836.2900390625,95.93460083007812,14458.4580078125,20019.931640625,6882.11572265625,40670.80859375,16288.37109375,6935.32373046875
2017-05-23,14553.6455078125,17896.3046875,16030.9267578125,27963.84375,91850.5078125,16560.193359375,13675.05078125,78275.40625,12962.4892578125,10400.2041015625,5038.0625,5154.56201171875,4941.91015625,2499.034423828125,4378.14306640625,6044.748046875,5530.32177734375,37110.7265625,14850.8837890625,12058.9384765625,22010.193359375,35231.13671875,14795.58203125,16000.7314453125,97.01368713378906,14982.6806640625,20417.974609375,7041.37744140625,41168.88671875,16508.19921875,7023.0380859375
2017-05-24,14909.5322265625,17723.6796875,15382.4560546875,28231.51953125,90821.109375,16454.5,13715.9755859375,78425.15625,12998.455078125,10478.2685546875,5132.61328125,4955.044921875,4923.91455078125,2520.851806640625,4143.8310546875,6003.5009765625,5490.68701171875,36902.5234375,14940.58984375,11938.3505859375,22428.771484375,34898.234375,14795.58203125,16037.9072265625,98.20069885253906,15352.724609375,20666.37890625,7024.45703125,40696.76171875,16434.59375,6971.20654296875
2017-05-25,14871.7568359375,17290.65234375,14770.9521484375,28969.6171875,91073.96875,16651.9296875,13620.1494140625,79398.609375,12877.5615234375,10518.78125,5104.74609375,4723.6025390625,4851.9306640625,2525.810546875,3739.019775390625,6046.46630859375,5540.892578125,36638.44140625,14578.7841796875,11862.6064453125,22420.806640625,35052.6171875,14647.388671875,16040.765625,98.12368774414062,15413.40234375,20553.646484375,6992.60302734375,39726.5546875,16273.44921875,6778.83642578125
2017-05-26,14679.8955078125,16948.337890625,14962.796875,29465.01171875,91661.34375,16801.501953125,13798.8212890625,79683.1640625,12988.46484375,9986.173828125,5085.83544921875,4837.32763671875,4794.9423828125,2528.784912109375,3689.16650390625,5940.48876953125,5427.8017578125,36368.87890625,14701.3798828125,11881.54296875,22481.462890625,35212.29296875,14746.8203125,16118.6982421875,97.1216049194336,15254.24609375,21061.42578125,6996.58544921875,39222.484375,16656.416015625,6699.09619140625
2017-05-30,14508.908203125,17418.416015625,14986.7783203125,29823.576171875,92845.078125,16984.96484375,13774.8681640625,79652.203125,12868.5712890625,10009.888671875,5053.98681640625,4762.50927734375,4963.90576171875,2507.9599609375,3653.271240234375,5929.03125,5456.3369140625,37403.30078125,15188.7705078125,11879.5498046875,22186.17578125,35174.59765625,14819.4873046875,15757.6455078125,96.76707458496094,15125.9248046875,21164.18359375,6915.958984375,39500.9765625,16422.654296875,6777.83935546875
2017-05-31,13818.009765625,17162.892578125,14837.900390625,29663.76953125,93994.953125,17036.8203125,13597.1923828125,77754.234375,12800.6328125,10087.9521484375,4907.68212890625,4628.83203125,4883.9228515625,2488.1259765625,3666.233154296875,5908.9814453125,5437.31298828125,37802.15625,14950.5546875,11710.126953125,21883.927734375,34113.84375,14628.2666015625,15564.6064453125,94.82461547851562,14576.83203125,20849.939453125,6831.3505859375,39137.64453125,16438.5703125,6718.0341796875
2017-06-01,14271.3212890625,16724.998046875,14716.9990234375,29171.373046875,91753.9375,17037.818359375,13511.3466796875,77077.3125,12663.751953125,9583.9970703125,4802.1845703125,4744.5517578125,4748.9521484375,2479.201416015625,3495.734130859375,5754.3125,5285.11669921875,37344.125,14901.716796875,11585.55078125,21493.197265625,33855.55859375,15106.3115234375,15229.29296875,93.0055160522461,14294.3271484375,20587.5703125,6689.01025390625,38242.3046875,16285.3876953125,6578.4912109375
2017-06-02,14812.1103515625,16482.158203125,14393.26171875,28664.98828125,91471.1875,17331.970703125,13335.6689453125,76997.453125,12768.658203125,9517.7939453125,4923.607421875,4692.67724609375,4714.9619140625,2449.45068359375,3516.67236328125,5717.07666015625,5219.5888671875,37132.6328125,15648.25,11715.111328125,21733.798828125,33538.09765625,15584.3623046875,15400.1669921875,94.25418853759766,14733.0048828125,20720.248046875,6777.59912109375,38583.66796875,16541.025390625,6649.2607421875
2017-06-05,15110.3408203125,16557.248046875,14553.1318359375,28864.74609375,91194.421875,17471.568359375,13397.5556640625,77651.3984375,12813.619140625,9330.046875,4956.44970703125,4738.56689453125,4631.9794921875,2499.034423828125,3635.323974609375,5629.42822265625,5151.41796875,37064.69921875,16389.79296875,11759.95703125,21723.859375,33233.84375,15536.55859375,15347.97265625,94.8092269897461,14921.009765625,20580.583984375,6768.6416015625,37904.91796875,16678.29296875,6836.646484375
2017-06-06,14573.5263671875,16796.1953125,15610.2685546875,28743.89453125,92140.1953125,16701.7890625,13026.232421875,76328.5078125,12473.9208984375,9337.9501953125,4827.06494140625,5053.80615234375,4641.97705078125,2463.334228515625,3722.0693359375,5510.84814453125,5062.63671875,36795.140625,15889.451171875,11510.8056640625,21077.611328125,32957.72265625,15660.849609375,15177.0986328125,92.20387268066406,14281.396484375,19972.044921875,6541.6923828125,37879.96484375,16561.91796875,6576.498046875
2017-06-07,14513.880859375,16916.15234375,15635.2490234375,28575.099609375,92292.5546875,16656.916015625,13096.1064453125,76814.7421875,12564.8408203125,9443.681640625,4777.30126953125,4964.0224609375,4747.9521484375,2479.201416015625,3639.312744140625,5474.185546875,5052.0673828125,36823.6328125,16251.25390625,11414.134765625,20829.052734375,32935.98828125,15947.677734375,15087.015625,91.91097259521484,14153.0751953125,19879.263671875,6558.61474609375,37806.10546875,16600.70703125,6542.6083984375
2017-06-08,14414.470703125,17292.607421875,15358.4755859375,27765.08984375,91895.3046875,16076.591796875,13175.9599609375,76228.65625,12478.9169921875,9421.9453125,4698.67578125,4808.39794921875,4811.93896484375,2479.201416015625,3513.680908203125,5467.88330078125,5048.36767578125,36854.31640625,16072.845703125,11374.26953125,20681.912109375,33277.6875,15780.361328125,14841.787109375,90.03013610839844,14027.7412109375,19393.431640625,6579.51708984375,36653.234375,16378.8876953125,6380.14013671875
2017-06-09,14553.6455078125,17356.9765625,15582.29296875,27843.9921875,89725.9375,16053.6572265625,13459.4423828125,77726.2890625,12759.6689453125,9555.34375,4703.65234375,4785.45361328125,4839.9326171875,2459.3671875,3659.253662109375,5430.0751953125,5016.65966796875,36786.37109375,16256.2373046875,11281.5869140625,20804.19921875,33705.18359375,15966.7998046875,14942.5947265625,89.98396301269531,14125.22265625,19907.201171875,6671.0927734375,36849.875,16542.01953125,6422.9990234375
2017-06-13,14679.8955078125,17237.99609375,14568.119140625,27466.451171875,87732.8203125,16000.8125,13525.322265625,77645.4140625,12895.546875,9604.748046875,4747.4443359375,4608.87939453125,4742.955078125,2489.1181640625,3677.201171875,5424.91943359375,5011.90380859375,36475.16015625,16110.71875,11347.359375,21031.875,31943.0625,16143.6796875,14989.7802734375,90.83180236816406,14254.5380859375,19752.57421875,6627.29638671875,36489.5390625,16562.916015625,6313.35888671875
2017-06-14,14777.318359375,16746.45703125,14714.0009765625,27616.26953125,87444.09375,16068.615234375,13738.9345703125,78361.265625,12822.61328125,9486.1728515625,4742.46826171875,4681.7041015625,4664.9716796875,2479.201416015625,3728.0517578125,5454.7080078125,5019.830078125,36291.08203125,16246.2724609375,11122.1279296875,21127.32421875,32084.265625,15966.7998046875,14978.33984375,90.73932647705078,14347.0498046875,20368.091796875,6634.263671875,36322.84765625,16522.126953125,6321.33251953125
2017-06-15,14563.5869140625,15927.22265625,13819.73046875,27767.087890625,88718.421875,15617.916015625,13794.8310546875,75485.8359375,12450.9423828125,8828.068359375,4710.61865234375,4469.216796875,4612.9833984375,2454.408935546875,3639.312744140625,5447.83447265625,4993.93701171875,36054.39453125,15735.9580078125,11003.533203125,20649.099609375,31379.138671875,15724.9091796875,14791.021484375,89.81436920166016,14099.3583984375,19802.453125,6420.25537109375,36221.0390625,16342.0849609375,6206.7060546875
2017-06-16,14563.5869140625,15927.22265625,13819.73046875,27767.087890625,88718.421875,15617.916015625,13794.8310546875,75485.8359375,12450.9423828125,8828.068359375,4710.61865234375,4469.216796875,4612.9833984375,2454.408935546875,3639.312744140625,5447.83447265625,4993.93701171875,36054.39453125,15735.9580078125,11003.533203125,20649.099609375,31379.138671875,15724.9091796875,14791.021484375,89.81436920166016,14099.3583984375,19802.453125,6420.25537109375,36221.0390625,16342.0849609375,6206.7060546875
2017-06-19,14400.5537109375,15981.83984375,13072.337890625,27752.103515625,91582.7109375,15869.189453125,14024.41015625,78125.6484375,12925.51953125,8847.83203125,4728.5341796875,4403.375,4766.94921875,2459.3671875,3629.34130859375,5545.21826171875,5125.5224609375,38196.63671875,15947.2587890625,11128.1083984375,20838.994140625,32598.189453125,15803.3076171875,14871.099609375,91.016845703125,14059.5712890625,20386.05078125,6470.02490234375,36887.80078125,16466.423828125,6220.66259765625
