"Date","Price","Open","High","Low","Vol.","Change %"
"12/13/2017","51,151.27","51,312.31","51,491.78","50,947.06","243.35M","-0.31%"
"12/14/2017","51,498.36","51,151.27","51,499.57","51,009.55","219.62M","0.68%"
"12/15/2017","50,953.23","51,498.36","51,507.44","50,841.47","363.74M","-1.06%"
"12/18/2017","51,026.84","50,953.23","51,308.67","50,638.73","228.12M","0.14%"
"12/19/2017","51,266.37","51,026.84","51,787.92","50,903.12","400.86M","0.47%"
"12/20/2017","51,268.87","51,266.37","51,619.85","51,119.20","308.87M","0.00%"
"12/21/2017","52,082.44","51,268.87","52,342.76","51,239.19","551.14M","1.59%"
"12/22/2017","52,063.77","52,082.44","52,303.93","51,741.41","69.95M","-0.04%"
"12/27/2017","51,986.69","52,063.77","52,076.73","51,584.22","83.42M","-0.15%"
"12/28/2017","52,071.17","51,986.69","52,187.50","51,682.31","78.57M","0.16%"
"12/29/2017","52,533.04","52,071.17","52,548.71","51,919.19","53.87M","0.89%"
"01/02/2018","52,823.99","52,533.04","52,891.20","52,383.94","91.32M","0.55%"
"01/03/2018","52,832.07","52,823.99","53,305.18","52,219.35","112.83M","0.02%"
"01/04/2018","52,662.63","52,832.07","53,040.62","52,190.86","148.89M","-0.32%"
"01/05/2018","52,842.68","52,662.63","52,979.50","52,403.16","105.47M","0.34%"
"01/08/2018","53,131.70","52,842.68","53,189.31","52,763.67","101.23M","0.55%"
"01/09/2018","53,184.36","53,131.70","53,348.47","52,980.89","122.03M","0.10%"
"01/10/2018","53,167.96","53,184.36","53,271.52","52,803.49","139.89M","-0.03%"
"01/11/2018","52,824.80","53,167.96","53,167.96","52,580.95","161.36M","-0.65%"
"01/12/2018","53,296.10","52,824.80","53,322.59","52,810.65","86.79M","0.89%"
"01/15/2018","53,431.53","53,296.10","53,513.05","53,208.45","90.10M","0.25%"
"01/16/2018","53,777.68","53,431.53","53,858.14","53,425.29","137.89M","0.65%"
"01/17/2018","54,068.84","53,777.68","54,467.97","53,599.96","149.01M","0.54%"
"01/18/2018","54,010.49","54,068.84","54,485.63","53,787.22","161.41M","-0.11%"
"01/19/2018","54,058.74","54,010.49","54,178.39","53,729.51","119.03M","0.09%"
"01/22/2018","54,165.85","54,058.74","54,306.94","53,997.58","147.51M","0.20%"
"01/23/2018","54,521.81","54,165.85","54,662.93","54,158.76","152.21M","0.66%"
"01/24/2018","54,575.94","54,521.81","54,777.00","54,393.64","137.11M","0.10%"
"01/25/2018","54,558.02","54,575.94","54,575.94","54,075.41","148.13M","-0.03%"
"01/26/2018","54,530.63","54,558.02","54,726.37","54,352.00","135.27M","-0.05%"
"01/29/2018","53,863.76","54,530.63","54,600.14","53,752.88","153.00M","-1.22%"
"01/30/2018","52,700.00","53,863.76","53,863.76","52,497.91","177.96M","-2.16%"
"01/31/2018","52,614.65","52,700.00","53,032.06","52,511.33","180.36M","-0.16%"
"02/01/2018","52,453.70","52,614.65","53,053.01","52,171.52","178.29M","-0.31%"
"02/02/2018","51,908.17","52,453.70","52,667.36","51,627.33","206.06M","-1.04%"
"02/05/2018","50,496.30","51,908.17","51,908.17","50,409.23","203.10M","-2.72%"
"02/06/2018","49,855.83","50,496.30","50,496.30","48,628.54","227.34M","-1.27%"
"02/07/2018","50,182.35","49,855.83","50,261.80","49,307.57","234.35M","0.65%"
"02/08/2018","49,934.79","50,182.35","50,287.66","49,713.40","235.25M","-0.49%"
"02/09/2018","49,287.45","49,934.79","49,934.79","48,909.33","265.94M","-1.30%"
"02/12/2018","49,544.32","49,287.45","49,732.67","49,134.65","207.38M","0.52%"
"02/13/2018","50,405.03","49,544.32","50,490.58","49,544.32","177.32M","1.74%"
"02/14/2018","50,556.00","50,405.03","50,721.21","49,886.45","196.22M","0.30%"
"02/15/2018","52,565.45","50,556.00","53,072.25","50,556.00","247.64M","3.97%"
"02/16/2018","52,110.80","52,565.45","52,891.11","51,909.55","172.04M","-0.86%"
"02/19/2018","51,717.42","52,110.80","52,281.19","51,618.37","126.69M","-0.75%"
"02/20/2018","51,020.46","51,717.42","51,726.39","50,794.72","125.96M","-1.35%"
"02/21/2018","51,727.37","51,020.46","51,951.82","50,869.31","217.90M","1.39%"
"02/22/2018","51,258.52","51,727.37","51,727.37","50,775.72","192.60M","-0.91%"
"02/23/2018","51,747.15","51,258.52","51,925.44","51,258.52","151.56M","0.95%"
"02/26/2018","51,861.36","51,747.15","52,243.78","51,747.15","131.71M","0.22%"
"02/27/2018","52,033.51","51,861.36","52,357.69","51,861.36","141.37M","0.33%"
"02/28/2018","51,383.45","52,033.51","52,033.51","51,206.87","184.70M","-1.25%"
"03/01/2018","51,011.02","51,383.45","51,521.67","50,994.71","128.42M","-0.72%"
"03/02/2018","50,824.62","51,011.02","51,011.02","50,289.00","188.31M","-0.37%"
"03/05/2018","51,021.75","50,824.62","51,387.19","50,515.91","122.01M","0.39%"
"03/06/2018","52,257.99","51,021.75","52,435.13","51,021.75","144.70M","2.42%"
"03/07/2018","52,005.09","52,257.99","52,269.53","51,343.60","135.16M","-0.48%"
"03/08/2018","52,057.14","52,005.09","52,470.63","52,002.14","155.97M","0.10%"
"03/09/2018","52,348.57","52,057.14","52,348.57","51,811.91","133.21M","0.56%"
"03/12/2018","52,440.89","52,348.57","52,922.36","52,348.57","113.86M","0.18%"
"03/13/2018","52,371.50","52,440.89","52,610.81","52,101.70","134.15M","-0.13%"
"03/14/2018","51,788.83","52,371.50","52,371.50","51,703.85","137.99M","-1.11%"
"03/15/2018","51,613.14","51,788.83","52,198.19","51,422.82","336.52M","-0.34%"
"03/16/2018","51,421.64","51,613.14","51,889.99","51,399.31","277.75M","-0.37%"
"03/19/2018","51,434.84","51,421.64","51,727.80","51,082.38","91.78M","0.03%"
"03/20/2018","51,615.22","51,434.84","51,737.53","51,290.43","102.68M","0.35%"
"03/22/2018","50,517.26","51,615.22","52,241.13","50,285.34","164.97M","-2.13%"
"03/23/2018","49,755.20","50,517.26","50,517.26","49,367.36","331.04M","-1.51%"
"03/26/2018","49,566.23","49,755.20","49,962.04","49,200.60","123.07M","-0.38%"
"03/27/2018","49,417.76","49,566.23","50,235.31","49,322.00","117.09M","-0.30%"
"03/28/2018","48,139.78","49,417.76","49,417.76","47,942.39","209.45M","-2.59%"
"03/29/2018","48,794.50","48,139.78","48,912.69","48,139.78","154.04M","1.36%"
"04/03/2018","48,179.94","48,794.50","48,912.53","48,179.94","148.46M","-1.26%"
"04/04/2018","48,051.90","48,179.94","48,181.51","46,469.00","146.26M","-0.27%"
"04/05/2018","49,097.22","48,051.90","49,221.12","48,051.74","110.11M","2.18%"
"04/06/2018","49,140.59","49,097.22","49,468.64","48,760.67","100.04M","0.09%"
"04/09/2018","49,391.36","49,140.59","49,447.89","48,951.09","97.93M","0.51%"
"04/10/2018","50,036.07","49,391.36","50,228.14","49,391.36","98.44M","1.31%"
"04/11/2018","49,472.90","50,036.07","50,062.93","49,395.20","90.11M","-1.13%"
"04/12/2018","49,808.95","49,472.90","49,963.84","49,240.41","100.12M","0.68%"
"04/13/2018","49,882.87","49,808.95","50,205.73","49,619.37","81.81M","0.15%"
"04/16/2018","50,121.20","49,882.87","50,248.39","49,697.64","73.86M","0.48%"
"04/17/2018","50,176.00","50,121.20","50,225.85","49,737.36","84.24M","0.11%"
"04/18/2018","51,025.80","50,176.00","51,025.80","50,173.69","110.72M","1.69%"
"04/19/2018","50,729.19","51,025.80","51,455.35","50,723.29","93.48M","-0.58%"
"04/20/2018","50,765.88","50,729.19","50,855.32","50,473.68","86.22M","0.07%"
"04/23/2018","50,877.98","50,765.88","50,929.21","50,628.11","84.02M","0.22%"
"04/24/2018","50,871.02","50,877.98","51,255.26","50,871.02","84.09M","-0.01%"
"04/25/2018","50,234.85","50,871.02","50,871.02","50,072.64","111.17M","-1.25%"
"04/26/2018","50,684.22","50,234.85","50,749.53","49,872.40","101.31M","0.89%"
"04/30/2018","51,419.22","50,684.22","51,419.22","50,582.11","100.04M","1.45%"
"05/02/2018","51,553.86","51,419.22","51,641.67","51,308.58","","0.26%"
"05/03/2018","50,408.15","51,553.86","51,553.86","50,354.15","111.73M","-2.22%"
"05/04/2018","50,873.59","50,408.15","51,130.72","50,407.64","105.68M","0.92%"
"05/07/2018","51,148.85","50,873.59","51,231.55","50,820.84","66.30M","0.54%"
"05/08/2018","51,002.58","51,148.85","51,462.39","50,807.08","101.35M","-0.29%"
"05/09/2018","51,279.36","51,002.58","51,615.65","51,001.92","109.74M","0.54%"
"05/10/2018","51,493.07","51,279.36","51,766.40","51,273.53","109.16M","0.42%"
"05/11/2018","51,822.78","51,493.07","51,971.20","51,190.36","107.96M","0.64%"
"05/14/2018","52,000.48","51,822.78","52,046.06","51,661.13","109.19M","0.34%"
"05/15/2018","51,333.23","52,000.48","52,000.48","51,291.93","147.27M","-1.28%"
"05/16/2018","52,108.10","51,333.23","52,218.84","50,900.69","110.26M","1.51%"
"05/17/2018","51,675.02","52,108.10","52,108.10","51,591.82","124.79M","-0.83%"
"05/18/2018","51,292.18","51,675.02","51,807.44","51,281.98","129.27M","-0.74%"
"05/21/2018","51,310.87","51,292.18","52,014.43","51,182.58","92.04M","0.04%"
"05/22/2018","51,598.33","51,310.87","51,675.94","50,892.10","94.87M","0.56%"
"05/23/2018","50,599.95","51,598.33","51,632.38","50,522.18","100.42M","-1.93%"
"05/24/2018","50,345.50","50,599.95","50,917.79","50,257.38","114.58M","-0.50%"
"05/25/2018","50,541.99","50,345.50","50,598.25","50,199.16","95.54M","0.39%"
"05/28/2018","50,550.69","50,541.99","50,825.68","50,326.67","65.09M","0.02%"
"05/29/2018","49,622.54","50,550.69","50,550.69","49,531.34","92.96M","-1.84%"
"05/30/2018","49,287.33","49,622.54","49,660.40","48,970.31","117.25M","-0.68%"
"05/31/2018","49,783.92","49,287.33","50,024.58","49,287.33","219.10M","1.01%"
"06/01/2018","50,875.01","49,783.92","50,958.63","49,783.92","124.55M","2.19%"
"06/04/2018","51,404.55","50,875.01","51,740.16","50,872.84","129.99M","1.04%"
"06/05/2018","51,413.93","51,404.55","51,556.01","51,091.34","114.62M","0.02%"
"06/06/2018","51,736.77","51,413.93","52,028.11","51,394.26","89.89M","0.63%"
"06/07/2018","52,037.69","51,736.77","52,390.57","51,736.77","110.55M","0.58%"
"06/08/2018","51,881.93","52,037.69","52,039.81","51,421.84","115.87M","-0.30%"
"06/11/2018","51,835.44","51,881.93","52,116.56","51,799.97","81.19M","-0.09%"
"06/12/2018","51,909.40","51,835.44","52,214.17","51,656.23","95.80M","0.14%"
"06/13/2018","52,200.03","51,909.40","52,556.47","51,802.83","108.16M","0.56%"
"06/14/2018","52,178.24","52,200.03","52,356.36","51,503.21","111.43M","-0.04%"
"06/15/2018","51,327.70","52,178.24","52,407.06","51,304.52","248.78M","-1.63%"
"06/18/2018","51,004.93","51,327.70","51,327.70","50,607.21","91.08M","-0.63%"
"06/19/2018","50,020.40","51,004.93","51,004.93","49,894.57","178.92M","-1.93%"
"06/20/2018","50,396.44","50,020.40","50,910.33","50,020.40","214.73M","0.75%"
"06/21/2018","50,023.54","50,396.44","50,887.43","49,995.30","275.99M","-0.74%"
"06/22/2018","50,623.10","50,023.54","50,934.92","50,006.32","132.09M","1.20%"
"06/25/2018","49,707.70","50,623.10","50,631.37","49,593.86","95.77M","-1.81%"
"06/26/2018","49,138.59","49,707.70","50,061.01","49,138.59","248.79M","-1.14%"
"06/27/2018","49,329.60","49,138.59","49,522.62","48,199.57","265.38M","0.39%"
"06/28/2018","49,776.92","49,329.60","49,838.06","48,690.21","162.70M","0.91%"
"06/29/2018","51,516.06","49,776.92","51,516.06","49,764.80","212.87M","3.49%"
"07/02/2018","50,979.87","51,516.06","51,516.06","50,471.75","131.13M","-1.04%"
"07/03/2018","51,286.82","50,979.87","51,349.68","50,425.25","124.38M","0.60%"
"07/04/2018","51,374.29","51,286.82","51,404.75","50,839.18","94.15M","0.17%"
"07/05/2018","51,193.98","51,374.29","51,750.97","51,106.56","156.54M","-0.35%"
"07/06/2018","51,122.67","51,193.98","51,456.23","50,708.59","115.93M","-0.14%"
"07/09/2018","51,992.92","51,122.67","52,034.52","51,122.67","127.14M","1.70%"
"07/10/2018","51,795.51","51,992.92","52,121.94","51,577.89","127.14M","-0.38%"
"07/11/2018","51,044.56","51,795.51","51,795.51","50,805.13","83.01M","-1.45%"
"07/12/2018","50,672.38","51,044.56","51,243.10","50,431.90","133.95M","-0.73%"
"07/13/2018","50,244.08","50,672.38","50,760.74","50,116.02","112.89M","-0.85%"
"07/16/2018","49,338.95","50,244.08","50,244.08","49,338.95","98.65M","-1.80%"
"07/17/2018","49,995.66","49,338.95","49,995.66","48,985.85","122.90M","1.33%"
"07/18/2018","50,168.74","49,995.66","50,255.75","49,788.35","126.28M","0.35%"
"07/19/2018","50,199.70","50,168.74","50,223.45","49,774.74","138.54M","0.06%"
"07/20/2018","50,904.20","50,199.70","50,954.54","50,153.96","127.42M","1.40%"
"07/23/2018","50,481.32","50,904.20","50,940.24","50,176.05","89.68M","-0.83%"
"07/24/2018","50,989.64","50,481.32","51,291.54","50,479.91","128.63M","1.01%"
"07/25/2018","50,321.55","50,989.64","51,050.91","50,193.58","120.67M","-1.31%"
"07/26/2018","50,703.73","50,321.55","51,015.86","50,272.46","121.31M","0.76%"
"07/27/2018","51,126.90","50,703.73","51,331.64","50,585.85","80.40M","0.83%"
"07/30/2018","51,227.68","51,126.90","51,438.19","50,632.10","106.82M","0.20%"
"07/31/2018","51,315.00","51,227.68","51,495.47","50,875.68","157.87M","0.17%"
"08/01/2018","51,276.97","51,315.00","51,621.47","51,071.86","125.19M","-0.07%"
"08/02/2018","50,340.48","51,276.97","51,276.97","50,233.80","115.66M","-1.83%"
"08/03/2018","50,988.46","50,340.48","51,126.13","50,265.75","99.53M","1.29%"
"08/06/2018","50,784.44","50,988.46","51,294.05","50,563.57","74.82M","-0.40%"
"08/07/2018","51,578.06","50,784.44","51,612.29","50,784.44","110.11M","1.56%"
"08/08/2018","51,615.86","51,578.06","51,963.61","51,335.19","127.52M","0.07%"
"08/10/2018","51,577.23","51,615.86","51,822.19","51,349.95","110.96M","-0.07%"
"08/13/2018","51,821.39","51,577.23","52,083.61","51,501.34","148.46M","0.47%"
"08/14/2018","51,551.75","51,821.39","51,828.76","51,192.91","127.32M","-0.52%"
"08/15/2018","49,615.06","51,551.75","51,558.75","49,615.06","133.46M","-3.76%"
"08/16/2018","50,506.38","49,615.06","50,518.10","49,423.56","145.41M","1.80%"
"08/17/2018","50,601.89","50,506.38","51,189.63","50,438.78","108.34M","0.19%"
"08/20/2018","51,101.53","50,601.89","51,427.83","50,601.89","77.07M","0.99%"
"08/21/2018","51,125.84","51,101.53","51,374.54","50,794.27","159.05M","0.05%"
"08/22/2018","52,061.61","51,125.84","52,061.61","51,125.84","119.64M","1.83%"
"08/23/2018","52,131.76","52,061.61","52,268.87","51,911.47","145.62M","0.13%"
"08/24/2018","52,741.71","52,131.76","52,839.79","51,840.84","124.64M","1.17%"
"08/27/2018","53,554.61","52,741.71","53,726.44","52,741.71","115.08M","1.54%"
"08/28/2018","53,883.33","53,554.61","54,157.94","53,449.15","150.22M","0.61%"
"08/29/2018","54,030.60","53,883.33","54,107.61","53,545.22","124.78M","0.27%"
"08/30/2018","52,650.20","54,030.60","54,030.60","52,650.20","190.89M","-2.55%"
"08/31/2018","52,464.01","52,650.20","52,743.10","52,178.72","153.88M","-0.35%"
"09/03/2018","52,435.45","52,464.01","52,721.91","52,112.32","159.11M","-0.05%"
"09/04/2018","51,691.03","52,435.45","52,940.93","51,647.10","162.10M","-1.42%"
"09/05/2018","50,832.73","51,691.03","51,691.03","50,817.96","187.73M","-1.66%"
"09/06/2018","50,893.14","50,832.73","51,238.39","50,505.81","149.66M","0.12%"
"09/07/2018","50,832.75","50,893.14","51,028.70","50,515.10","144.36M","-0.12%"
"09/10/2018","50,544.69","50,832.75","51,032.44","50,509.07","102.91M","-0.57%"
"09/11/2018","50,042.09","50,544.69","50,563.52","49,543.86","135.07M","-0.99%"
"09/12/2018","49,814.74","50,042.09","50,285.44","49,648.56","191.85M","-0.45%"
"09/13/2018","49,991.17","49,814.74","50,482.15","49,281.75","203.31M","0.35%"
"09/14/2018","50,440.98","49,991.17","50,740.34","49,969.96","156.73M","0.90%"
"09/17/2018","50,196.92","50,440.98","50,484.03","49,703.26","137.38M","-0.48%"
"09/18/2018","50,219.77","50,196.92","50,319.65","49,748.58","165.27M","0.05%"
"09/19/2018","50,272.01","50,219.77","50,448.35","49,743.27","149.83M","0.10%"
"09/20/2018","50,397.19","50,272.01","50,558.35","50,034.77","456.33M","0.25%"
"09/21/2018","50,987.15","50,397.19","51,332.46","50,394.36","267.10M","1.17%"
"09/25/2018","50,659.46","50,987.15","51,028.46","49,898.01","149.85M","-0.64%"
"09/26/2018","50,361.86","50,659.46","50,808.39","50,361.86","110.09M","-0.59%"
"09/27/2018","49,800.78","50,361.86","50,361.86","49,730.36","124.92M","-1.11%"
"09/28/2018","49,520.66","49,800.78","50,006.88","48,844.55","146.41M","-0.56%"
"10/01/2018","49,587.39","49,520.66","49,837.88","49,267.24","108.26M","0.13%"
"10/02/2018","49,263.49","49,587.39","49,635.17","48,592.14","140.56M","-0.65%"
"10/03/2018","48,992.63","49,263.49","49,487.60","48,906.94","134.74M","-0.55%"
"10/04/2018","48,908.52","48,992.63","49,113.05","48,238.75","168.42M","-0.17%"
"10/05/2018","48,258.14","48,908.52","48,930.70","48,080.48","115.64M","-1.33%"
"10/08/2018","48,041.88","48,258.14","48,302.46","47,797.76","145.25M","-0.45%"
"10/09/2018","47,970.68","48,041.88","48,132.14","47,571.82","139.52M","-0.15%"
"10/10/2018","46,625.60","47,970.68","47,978.66","46,468.91","183.16M","-2.80%"
"10/11/2018","46,050.35","46,625.60","46,625.60","45,132.17","188.30M","-1.23%"
"10/12/2018","47,272.60","46,050.35","47,467.36","46,050.35","140.70M","2.65%"
"10/15/2018","46,295.03","47,272.60","47,272.60","46,052.33","123.30M","-2.07%"
"10/16/2018","47,007.19","46,295.03","47,007.19","45,858.44","161.23M","1.54%"
"10/17/2018","46,163.87","47,007.19","47,340.24","45,972.16","150.02M","-1.79%"
"10/18/2018","45,935.95","46,163.87","46,163.87","45,470.23","153.32M","-0.49%"
"10/19/2018","45,895.36","45,935.95","46,118.13","45,541.68","146.49M","-0.09%"
"10/22/2018","46,034.49","45,895.36","46,471.99","45,782.40","120.49M","0.30%"
"10/23/2018","45,007.50","46,034.49","46,034.49","44,774.07","161.69M","-2.23%"
"10/24/2018","44,669.76","45,007.50","45,266.06","44,370.41","167.68M","-0.75%"
"10/25/2018","45,416.62","44,669.76","45,423.46","43,771.04","184.62M","1.67%"
"10/26/2018","44,651.45","45,416.62","45,416.62","44,445.87","138.37M","-1.68%"
"10/29/2018","45,109.77","44,651.45","45,507.75","44,569.15","122.31M","1.03%"
"10/30/2018","44,534.57","45,109.77","45,257.63","44,459.45","102.02M","-1.28%"
"10/31/2018","46,141.22","44,534.57","46,281.96","44,534.57","167.58M","3.61%"
"11/01/2018","47,256.71","46,141.22","47,256.71","46,130.04","162.51M","2.42%"
"11/02/2018","47,943.67","47,256.71","48,892.60","47,256.71","205.63M","1.45%"
"11/05/2018","48,537.25","47,943.67","48,537.25","47,498.83","121.27M","1.24%"
"11/06/2018","48,124.03","48,537.25","48,574.68","47,482.15","137.81M","-0.85%"
"11/07/2018","48,295.92","48,124.03","48,713.05","47,926.64","166.88M","0.36%"
"11/08/2018","47,638.53","48,295.92","48,556.95","47,638.53","143.42M","-1.36%"
"11/09/2018","46,897.28","47,638.53","47,638.53","46,262.06","145.97M","-1.56%"
"11/12/2018","45,928.24","46,897.28","46,941.15","45,771.36","106.40M","-2.07%"
"11/13/2018","45,833.21","45,928.24","46,287.19","45,694.80","122.95M","-0.21%"
"11/14/2018","45,805.40","45,833.21","45,833.21","44,847.39","109.31M","-0.06%"
"11/15/2018","45,929.03","45,805.40","46,224.56","45,431.92","119.05M","0.27%"
"11/16/2018","45,851.18","45,929.03","46,490.48","45,539.77","116.30M","-0.17%"
"11/19/2018","46,188.84","45,851.18","46,439.62","45,626.14","96.66M","0.74%"
"11/20/2018","44,843.58","46,188.84","46,188.84","44,774.55","122.99M","-2.91%"
"11/21/2018","45,132.17","44,843.58","45,411.95","44,784.50","122.38M","0.64%"
"11/22/2018","44,996.30","45,132.17","45,454.33","44,996.30","201.83M","-0.30%"
"11/23/2018","44,535.50","44,996.30","45,028.27","44,164.27","106.91M","-1.02%"
"11/26/2018","45,545.18","44,535.50","45,678.90","44,523.88","168.20M","2.27%"
"11/27/2018","45,224.64","45,545.18","45,906.74","45,077.53","127.26M","-0.70%"
"11/28/2018","45,799.08","45,224.64","46,195.72","45,224.64","148.54M","1.27%"
"11/29/2018","45,703.17","45,799.08","46,193.25","45,388.97","149.67M","-0.21%"
"11/30/2018","44,656.89","45,703.17","45,876.10","44,656.89","170.97M","-2.29%"
"12/03/2018","46,052.36","44,656.89","46,733.39","44,656.89","132.66M","3.12%"
"12/04/2018","46,164.85","46,052.36","46,284.65","45,841.69","130.51M","0.24%"
"12/05/2018","45,674.91","46,164.85","46,164.85","45,419.92","109.20M","-1.06%"
"12/06/2018","44,778.75","45,674.91","45,674.91","44,092.37","158.14M","-1.96%"
"12/07/2018","45,005.31","44,778.75","45,476.09","44,772.95","119.40M","0.51%"
"12/10/2018","44,417.70","45,005.31","45,005.31","44,160.84","93.66M","-1.31%"
"12/11/2018","45,234.33","44,417.70","45,417.96","44,410.47","137.99M","1.84%"
"12/12/2018","45,603.19","45,234.33","45,929.72","45,231.94","120.09M","0.82%"
"12/13/2018","45,639.00","45,603.19","46,242.59","45,554.98","105.02M","0.08%"
"12/14/2018","45,528.87","45,639.00","45,639.00","44,988.02","107.81M","-0.24%"
"12/18/2018","45,227.16","45,528.87","45,530.42","44,536.55","116.67M","-0.66%"
"12/19/2018","45,537.58","45,227.16","45,586.96","44,982.60","105.95M","0.69%"
"12/20/2018","45,352.86","45,537.58","45,537.58","44,692.24","255.80M","-0.41%"
"12/21/2018","45,554.40","45,352.86","46,062.21","45,251.00","214.23M","0.44%"
"12/24/2018","46,203.87","45,554.40","46,308.78","45,520.04","27.95M","1.43%"
"12/27/2018","45,655.45","46,203.87","46,746.26","45,293.44","84.23M","-1.19%"
"12/28/2018","46,493.79","45,655.45","46,636.69","45,526.31","64.36M","1.84%"
"12/31/2018","46,726.59","46,493.79","46,825.06","46,481.76","28.55M","0.50%"
"01/02/2019","45,310.14","46,726.59","46,726.59","44,887.19","66.50M","-3.03%"
"01/03/2019","45,622.51","45,310.14","45,851.78","45,131.16","76.72M","0.69%"
"01/04/2019","46,156.11","45,622.51","46,156.11","45,519.18","69.64M","1.17%"
"01/07/2019","45,876.36","46,156.11","47,110.66","45,738.94","92.31M","-0.61%"
"01/08/2019","46,116.17","45,876.36","46,289.31","45,876.36","118.85M","0.52%"
"01/09/2019","47,140.85","46,116.17","47,140.85","46,116.17","100.75M","2.22%"
"01/10/2019","47,164.36","47,140.85","47,198.79","46,686.94","98.91M","0.05%"
"01/11/2019","47,491.38","47,164.36","47,807.93","47,151.58","106.40M","0.69%"
"01/14/2019","47,335.59","47,491.38","47,491.38","46,837.83","80.64M","-0.33%"
"01/15/2019","47,382.46","47,335.59","47,699.47","47,076.19","97.33M","0.10%"
"01/16/2019","47,665.20","47,382.46","47,665.20","47,285.08","85.76M","0.60%"
"01/17/2019","47,298.40","47,665.20","47,669.46","47,033.59","146.05M","-0.77%"
"01/18/2019","47,585.02","47,298.40","47,849.74","47,298.40","92.04M","0.61%"
"01/21/2019","48,037.82","47,585.02","48,126.05","47,585.02","88.53M","0.95%"
"01/22/2019","47,952.19","48,037.82","48,037.82","47,538.09","91.06M","-0.18%"
"01/23/2019","47,742.02","47,952.19","48,017.12","47,573.70","99.37M","-0.44%"
"01/24/2019","47,473.35","47,742.02","47,755.53","47,248.81","169.72M","-0.56%"
"01/25/2019","47,892.41","47,473.35","48,074.87","47,463.60","135.07M","0.88%"
"01/28/2019","47,600.25","47,892.41","48,026.61","47,600.25","81.22M","-0.61%"
"01/29/2019","48,201.00","47,600.25","48,344.20","47,600.25","155.07M","1.26%"
"01/30/2019","47,972.18","48,201.00","48,274.88","47,829.42","135.21M","-0.47%"
"01/31/2019","47,955.98","47,972.18","48,281.68","47,875.93","208.33M","-0.03%"
"02/01/2019","47,697.78","47,955.98","48,018.53","47,512.03","123.14M","-0.54%"
"02/04/2019","47,183.39","47,697.78","48,009.43","47,183.39","110.87M","-1.08%"
"02/05/2019","47,999.09","47,183.39","47,999.09","47,183.39","124.92M","1.73%"
"02/06/2019","48,318.53","47,999.09","48,502.02","47,965.86","106.30M","0.67%"
"02/07/2019","47,672.55","48,318.53","48,337.48","47,422.82","123.92M","-1.34%"
"02/08/2019","47,001.79","47,672.55","47,762.04","46,983.30","116.39M","-1.41%"
"02/11/2019","47,225.04","47,001.79","47,586.02","46,950.51","100.35M","0.47%"
"02/12/2019","47,807.06","47,225.04","47,883.61","47,220.68","106.94M","1.23%"
"02/13/2019","48,388.50","47,807.06","48,489.21","47,618.95","130.90M","1.22%"
"02/14/2019","48,349.82","48,388.50","48,814.55","48,158.43","126.54M","-0.08%"
"02/15/2019","48,446.14","48,349.82","48,516.79","47,787.95","124.24M","0.20%"
"02/18/2019","49,019.56","48,446.14","49,081.67","48,421.42","88.54M","1.18%"
"02/19/2019","48,956.53","49,019.56","49,239.81","48,651.88","85.12M","-0.13%"
"02/20/2019","49,405.41","48,956.53","49,734.05","48,914.91","150.81M","0.92%"
"02/21/2019","49,205.36","49,405.41","49,597.30","49,205.36","141.51M","-0.40%"
"02/22/2019","49,735.69","49,205.36","49,917.84","49,153.44","112.75M","1.08%"
"02/25/2019","49,638.42","49,735.69","50,088.89","49,638.42","106.72M","-0.20%"
"02/26/2019","49,965.89","49,638.42","49,965.89","49,344.26","117.31M","0.66%"
"02/27/2019","49,955.05","49,965.89","50,495.67","49,791.47","133.09M","-0.02%"
"02/28/2019","49,667.10","49,955.05","49,955.05","49,480.18","138.65M","-0.58%"
"03/01/2019","49,841.27","49,667.10","50,187.50","49,615.64","130.35M","0.35%"
"03/04/2019","49,895.02","49,841.27","50,526.81","49,838.64","106.93M","0.11%"
"03/05/2019","49,585.66","49,895.02","50,229.98","49,520.57","118.86M","-0.62%"
"03/06/2019","49,875.04","49,585.66","50,197.05","49,540.97","121.74M","0.58%"
"03/07/2019","49,665.55","49,875.04","49,934.42","49,512.56","144.10M","-0.42%"
"03/08/2019","49,233.13","49,665.55","49,665.55","49,130.13","109.62M","-0.87%"
"03/11/2019","49,387.31","49,233.13","49,689.58","49,164.84","108.28M","0.31%"
"03/12/2019","49,468.43","49,387.31","49,797.86","49,004.25","125.10M","0.16%"
"03/13/2019","49,584.85","49,468.43","49,671.16","49,286.82","136.19M","0.24%"
"03/14/2019","49,485.03","49,584.85","49,822.09","49,316.72","135.25M","-0.20%"
"03/15/2019","49,684.03","49,485.03","50,054.23","49,485.03","274.09M","0.40%"
"03/18/2019","50,388.59","49,684.03","50,483.79","49,684.03","134.01M","1.42%"
"03/19/2019","50,475.11","50,388.59","50,756.62","50,251.43","155.60M","0.17%"
"03/20/2019","49,827.56","50,475.11","50,478.46","49,827.56","301.69M","-1.28%"
"03/22/2019","49,792.42","49,827.56","50,088.38","49,523.44","137.75M","-0.07%"
"03/25/2019","49,161.53","49,792.42","49,792.42","48,938.52","124.78M","-1.27%"
"03/26/2019","49,372.21","49,161.53","49,449.40","48,912.06","93.73M","0.43%"
"03/27/2019","49,897.32","49,372.21","50,320.48","49,363.07","","1.06%"
