Date,ABI.BR,AD.AS,ADS.DE,AI.PA,AIR.PA,ALV.DE,ARGX.BR,ASML.AS,BAS.DE,BAYN.DE,BBVA.MC,BMW.DE,BN.PA,BNP.PA,CS.PA,DB1.DE,DBK.DE,DG.PA,DHL.DE,DTE.DE,EL.PA,ENEL.MI,ENI.MI,IBE.MC,IFX.DE,INGA.AS,ISP.MI,ITX.MC,MBG.DE,MC.PA,MUV2.DE,NDA-FI.HE,OR.PA,RHM.DE,RMS.PA,SAF.PA,SAN.MC,SAN.PA,SAP.DE,SGO.PA,SIE.DE,SU.PA,TTE.PA,UCG.MI,VOW.DE,WKL.AS
2023-02-06,52.19557189941406,24.33982276916504,152.83050537109375,123.79013061523438,107.70635986328125,189.28697204589844,350.70001220703125,602.8099975585938,43.5909423828125,55.20447540283203,5.420108795166016,79.92052459716797,45.78915023803711,48.34644317626953,23.971927642822266,158.13751220703125,10.399918556213379,90.16653442382812,38.05733108520508,17.74570083618164,162.2058563232422,4.4693474769592285,11.042947769165039,9.383698463439941,34.71192932128906,9.746686935424805,1.9105095863342285,25.514446258544922,53.078556060791016,755.86376953125,278.63555908203125,8.056622505187988,357.3233337402344,219.25929260253906,1676.8365478515625,126.75926208496094,3.0396063327789307,75.27681732177734,107.61882781982422,50.05989456176758,129.21420288085938,144.25779724121094,46.78522872924805,14.915699005126953,136.65530395507812,96.96636962890625
2023-02-07,51.93817138671875,24.040145874023438,150.587646484375,124.41062927246094,104.50513458251953,189.373291015625,348.0,603.587158203125,43.5909423828125,55.92548751831055,5.409731864929199,80.20049285888672,45.716609954833984,49.61180877685547,23.90460205078125,157.24009704589844,10.559268951416016,89.47626495361328,37.71709060668945,17.706039428710938,160.4911346435547,4.45272970199585,11.21226978302002,9.370530128479004,34.71675109863281,9.763995170593262,1.9272955656051636,25.443546295166016,53.15243148803711,749.5509033203125,281.04205322265625,8.111048698425293,352.5521545410156,218.48486328125,1649.4105224609375,125.44087982177734,3.105330228805542,77.38680267333984,106.69506072998047,49.43540954589844,127.31612396240234,142.79681396484375,48.36547088623047,14.883099555969238,137.81552124023438,95.68173217773438
2023-02-08,51.94770431518555,24.11065673828125,151.49264526367188,126.37555694580078,105.43572998046875,190.53854370117188,351.70001220703125,601.6445922851562,43.516849517822266,59.28385925292969,5.390573978424072,80.34046936035156,45.7347412109375,50.81350326538086,24.001380920410156,157.09840393066406,10.685650825500488,90.01123046875,37.57191848754883,17.763328552246094,161.46435546875,4.441928386688232,11.417067527770996,9.348587036132812,34.24903869628906,10.051910400390625,1.9276862144470215,25.576480865478516,53.03423309326172,742.77392578125,281.9014587402344,8.138997077941895,351.1488952636719,218.3880615234375,1626.31494140625,126.1969985961914,3.1128292083740234,78.4683837890625,106.4833755493164,47.460933685302734,126.59303283691406,140.95635986328125,47.440860748291016,14.850500106811523,136.0337677001953,95.53899383544922
2023-02-09,51.94770431518555,24.27371597290039,153.71585083007812,125.15178680419922,105.7707290649414,191.6174774169922,350.20001220703125,609.2210083007812,43.50861358642578,57.329551696777344,5.428092002868652,81.89672088623047,45.707542419433594,51.25917053222656,24.15707015991211,159.97964477539062,10.714956283569336,91.30548095703125,37.83958053588867,17.76773452758789,159.5178680419922,4.4369425773620605,11.56542682647705,9.348587036132812,35.05427932739258,10.353987693786621,1.955012321472168,25.727140426635742,53.92072296142578,751.2219848632812,281.6436462402344,8.20077896118164,354.3296813964844,218.58168029785156,1635.9381103515625,126.89498901367188,3.0894505977630615,79.0801010131836,107.15695190429688,48.17725372314453,135.05307006835938,143.9352264404297,48.626041412353516,15.463363647460938,137.27685546875,95.20594024658203
2023-02-10,51.957237243652344,24.331005096435547,136.9926300048828,122.65254211425781,105.84517669677734,189.80487060546875,348.3999938964844,594.1652221679688,42.22434997558594,55.783180236816406,5.380197048187256,80.5051498413086,45.48992919921875,50.606590270996094,23.921432495117188,160.07411193847656,10.38343334197998,90.6669921875,37.15455627441406,17.754514694213867,156.366455078125,4.495935440063477,11.892780303955078,9.317865371704102,34.133323669433594,10.262735366821289,1.9339321851730347,24.548460006713867,53.15981674194336,740.453125,277.947998046875,8.087512969970703,351.3827819824219,224.29306030273438,1611.88037109375,126.00312805175781,3.042253255844116,78.63682556152344,105.48262786865234,48.16807174682617,135.58334350585938,142.3224639892578,49.886871337890625,15.274290084838867,135.8265838623047,95.68173217773438
2023-02-13,52.23370361328125,24.295751571655273,137.70089721679688,124.72087097167969,107.5760726928711,189.71856689453125,349.1000061035156,602.8099975585938,42.53718185424805,56.49469757080078,5.4528374671936035,80.3734130859375,45.870750427246094,50.391719818115234,23.900394439697266,160.829833984375,10.412739753723145,93.34178161621094,37.072898864746094,17.921968460083008,159.5178680419922,4.489287853240967,11.907292366027832,9.392476081848145,34.514244079589844,10.314655303955078,1.9511089324951172,24.929534912109375,52.79783248901367,752.2431640625,281.2998962402344,8.272857666015625,364.5268859863281,227.100341796875,1647.0050048828125,128.50418090820312,3.0704832077026367,77.7059555053711,105.96375274658203,48.379295349121094,135.9740753173828,145.58595275878906,50.046573638916016,15.223759651184082,135.57798767089844,97.34701538085938
2023-02-14,52.15743637084961,24.22083282470703,136.559814453125,124.47958374023438,107.9297103881836,190.02064514160156,349.20001220703125,603.2958374023438,42.035003662109375,57.35801315307617,5.487960338592529,80.48045349121094,45.94328689575195,51.23529052734375,23.748912811279297,161.72726440429688,10.579416275024414,92.85859680175781,37.21806716918945,18.076204299926758,158.86904907226562,4.47017765045166,11.954056739807129,9.436367988586426,34.562461853027344,10.270601272583008,1.9538414478302002,25.071331024169922,52.80522537231445,752.4288330078125,279.2371826171875,8.302277565002441,362.7493896484375,229.13320922851562,1647.967041015625,125.78984832763672,3.0881271362304688,78.11376190185547,105.75205993652344,48.47113037109375,134.9135284423828,143.70755004882812,50.41642761230469,15.424243927001953,139.1829071044922,97.39457702636719
2023-02-15,52.82477569580078,26.164318084716797,138.46820068359375,125.63439178466797,110.79591369628906,189.76171875,351.0,607.4725952148438,42.56188201904297,57.0544319152832,5.4935479164123535,81.66616821289062,46.96787643432617,51.092044830322266,23.694211959838867,164.0889434814453,10.449372291564941,94.23912811279297,37.4312858581543,18.142303466796875,161.0935821533203,4.475994110107422,11.844402313232422,9.537313461303711,34.92891311645508,10.223402976989746,1.9479857683181763,25.319475173950195,53.4553108215332,763.6618041992188,280.8701477050781,8.359646797180176,364.85430908203125,233.00534057617188,1666.7322998046875,128.27154541015625,3.0621025562286377,78.58363342285156,106.61809539794922,49.23337173461914,138.15098571777344,146.70541381835938,50.43323516845703,15.184640884399414,138.312744140625,99.01227569580078
2023-02-16,52.796180725097656,25.745651245117188,142.5604705810547,127.8750991821289,116.26777648925781,190.7974853515625,346.6000061035156,605.1412963867188,43.138153076171875,56.39982986450195,5.595724105834961,81.71556854248047,46.868141174316406,52.36537170410156,23.81623649597168,161.68002319335938,10.861485481262207,93.70417022705078,37.33601760864258,18.08501625061035,162.7156524658203,4.4651923179626465,11.863752365112305,9.506591796875,34.80354690551758,10.437371253967285,1.9917082786560059,25.230852127075195,53.617835998535156,764.3117065429688,282.846923828125,8.500860214233398,366.35113525390625,240.16879272460938,1675.39306640625,129.99708557128906,3.135324716567993,77.88325500488281,106.810546875,48.755821228027344,137.10903930664062,147.99563598632812,50.382789611816406,15.831733703613281,139.5558319091797,99.53564453125
2023-02-17,52.44343948364258,26.208389282226562,141.18328857421875,128.77137756347656,116.93780517578125,187.25860595703125,345.79998779296875,592.8052978515625,43.00643539428711,56.086761474609375,5.568583011627197,82.13551330566406,47.2308235168457,52.0709114074707,23.837276458740234,161.96343994140625,10.879802703857422,94.51524353027344,36.83699417114258,18.29653549194336,161.83509826660156,4.447744369506836,11.529949188232422,9.568036079406738,34.28300476074219,10.393320083618164,2.0022482872009277,25.523305892944336,55.13964080810547,759.7628784179688,283.5344543457031,8.431723594665527,359.8024597167969,241.62083435058594,1681.1671142578125,132.67263793945312,3.108858823776245,78.99143981933594,105.34790802001953,50.06908416748047,135.3042449951172,148.24227905273438,49.306888580322266,15.939309120178223,138.22987365722656,98.4888916015625
