Date,ALD.AX,ALL.AX,ANZ.AX,APA.AX,ASX.AX,AZJ.AX,BHP.AX,BSL.AX,BXB.AX,CAR.AX,CBA.AX,CPU.AX,CSL.AX,FMG.AX,GMG.AX,IAG.AX,IGO.AX,ILU.AX,JHX.AX,LYC.AX,MIN.AX,MQG.AX,NAB.AX,NST.AX,NWS.AX,ORG.AX,ORI.AX,QAN.AX,QBE.AX,REA.AX,RIO.AX,RMD.AX,S32.AX,SCG.AX,SEK.AX,SHL.AX,STO.AX,TCL.AX,TLS.AX,TWE.AX,WBC.AX,WDS.AX,WES.AX,WOW.AX,XRO.AX
2019-01-23,19.20511817932129,22.016115188598633,17.497283935546875,6.046166896820068,49.83753204345703,2.9484617710113525,17.608253479003906,9.767101287841797,8.597214698791504,9.789360046386719,53.814640045166016,14.293612480163574,178.22354125976562,2.0285990238189697,10.635705947875977,5.586512088775635,3.3647260665893555,3.0231101512908936,14.24345588684082,1.5534980297088623,13.122285842895508,90.38673400878906,17.482318878173828,7.336989879608154,16.660400390625,4.9911789894104,14.789682388305664,5.441168785095215,8.442503929138184,70.15787506103516,46.57667922973633,15.92924690246582,2.561244249343872,2.7639646530151367,15.416176795959473,17.914541244506836,4.510646820068359,9.085232734680176,2.083609104156494,12.66804027557373,18.04400062561035,20.611751556396484,23.59922981262207,20.306671142578125,42.20000076293945
2019-01-24,19.44582176208496,22.179805755615234,17.64020538330078,6.039412021636963,50.13124084472656,2.9685192108154297,17.602853775024414,10.191049575805664,8.589179039001465,9.805124282836914,54.0981559753418,14.373866081237793,179.4508056640625,2.0632753372192383,10.599464416503906,5.610116481781006,3.3729937076568604,3.0311830043792725,14.158618927001953,1.509112000465393,12.919754028320312,91.63810729980469,17.532245635986328,6.939709186553955,16.508689880371094,5.082825660705566,14.679183959960938,5.441168785095215,8.403777122497559,69.78962707519531,46.57667922973633,15.823440551757812,2.538239002227783,2.701774835586548,15.311478614807129,17.82841682434082,4.68471622467041,9.115644454956055,2.1122500896453857,12.546619415283203,18.12858009338379,21.008968353271484,23.650049209594727,20.5218448638916,42.0099983215332
2019-01-25,19.482290267944336,22.370777130126953,17.823959350585938,6.167765140533447,50.262630462646484,2.9752047061920166,17.83489418029785,10.125826835632324,8.629352569580078,9.931233406066895,54.120540618896484,14.454121589660645,179.72154235839844,2.080613851547241,10.762537002563477,5.633721351623535,3.406062126159668,3.3056437969207764,14.177471160888672,1.5288389921188354,13.037897109985352,91.56815338134766,17.64636993408203,6.804466247558594,16.84056282043457,5.103974342346191,14.82368278503418,5.325588226318359,8.47348690032959,69.96454620361328,47.08575439453125,13.91885757446289,2.522902727127075,2.757054328918457,15.53831672668457,18.09462547302246,4.760397434234619,9.199272155761719,2.119410276412964,12.546619415283203,18.241355895996094,21.275842666625977,23.846038818359375,20.5218448638916,42.29999923706055
2019-01-29,19.438528060913086,22.016115188598633,17.4088134765625,6.228565216064453,49.76023483276367,2.9350900650024414,18.207244873046875,10.10136890411377,8.605246543884277,9.891825675964355,53.23270034790039,14.149150848388672,175.50732421875,2.1803102493286133,10.844071388244629,5.641589164733887,3.4473979473114014,3.390404462814331,14.130337715148926,1.53377103805542,12.810050010681152,90.5110855102539,17.304000854492188,7.01578426361084,16.812116622924805,5.026426792144775,14.730182647705078,5.236680030822754,8.303089141845703,69.85408782958984,48.87626647949219,12.466371536254883,2.58424973487854,2.8054234981536865,15.075921058654785,18.06330680847168,4.7074198722839355,9.153656959533691,2.2840933799743652,12.506148338317871,17.825498580932617,21.064821243286133,23.56293487548828,20.192367553710938,41.81999969482422
2019-01-30,19.657346725463867,21.970653533935547,17.34075927734375,6.181278228759766,49.51290512084961,2.9618330001831055,18.671329498291016,10.076909065246582,8.516867637634277,9.797242164611816,53.15062713623047,14.18928050994873,175.72386169433594,2.3493597507476807,10.916545867919922,5.633721351623535,3.4887332916259766,3.4630558490753174,14.120911598205566,1.543634057044983,13.012581825256348,90.7520523071289,17.296865463256836,7.303177356719971,16.91642189025879,5.054625988006592,14.74718189239502,4.969955921173096,8.27210521697998,69.13601684570312,51.08222198486328,12.399038314819336,2.6379284858703613,2.8054234981536865,15.075921058654785,17.94585609436035,4.775533676147461,9.168861389160156,2.2840933799743652,12.506148338317871,17.755016326904297,21.288257598876953,23.584716796875,19.909954071044922,40.02000045776367
2019-01-31,19.577110290527344,22.39805793762207,17.03450584411621,6.201544284820557,49.24238586425781,2.9417760372161865,18.79544448852539,10.150287628173828,8.549006462097168,9.939118385314941,52.158355712890625,14.26150894165039,175.71485900878906,2.4490559101104736,10.563231468200684,5.578642845153809,3.6210076808929443,3.5114901065826416,14.450839042663574,1.6521320343017578,13.350130081176758,90.53440856933594,17.01869010925293,7.413064479827881,16.688846588134766,5.047576904296875,14.577187538146973,4.836594581604004,8.310832023620605,69.70679473876953,50.93593978881836,12.57218074798584,2.706944227218628,2.7432351112365723,14.822909355163574,18.024158477783203,4.896625518798828,9.25249195098877,2.2268121242523193,12.506148338317871,17.30391502380371,21.300670623779297,23.38145637512207,19.748577117919922,43.529998779296875
2019-02-01,19.825105667114258,22.19799041748047,16.966445922851562,6.26909875869751,49.76797103881836,2.894975185394287,18.887184143066406,10.199201583862305,8.605246543884277,9.797242164611816,52.04644012451172,14.365842819213867,175.4622039794922,2.5314133167266846,10.526993751525879,5.625852584838867,3.5631377696990967,3.450946092605591,14.271736145019531,1.612678050994873,12.995702743530273,90.4800033569336,16.968759536743164,7.472233772277832,16.793153762817383,4.948881149291992,14.73868179321289,4.729905128479004,8.295341491699219,69.47663116455078,51.240211486816406,12.610657691955566,2.683938503265381,2.715595006942749,14.500104904174805,18.18075180053711,4.8512163162231445,9.282904624938965,2.205331325531006,12.578998565673828,17.325057983398438,21.027585983276367,23.38145637512207,19.795642852783203,43.29999923706055
2019-02-04,20.364864349365234,22.279836654663086,17.16381072998047,6.377187252044678,49.775699615478516,2.9150326251983643,18.887184143066406,10.435635566711426,8.613285064697266,9.82877254486084,52.44932174682617,14.253485679626465,174.8575897216797,2.4837329387664795,10.590409278869629,5.743878364562988,3.6623435020446777,3.503418207168579,14.262309074401855,1.5781559944152832,13.080090522766113,90.70539855957031,17.13994789123535,7.429971218109131,16.73626136779785,5.096924304962158,14.74718189239502,4.80103063583374,8.372795104980469,70.07501220703125,50.713592529296875,12.48560905456543,2.645596742630005,2.729414701461792,14.726943016052246,18.11028289794922,4.9496026039123535,9.229684829711914,2.2411322593688965,12.562811851501465,17.529464721679688,21.16412925720215,23.4758243560791,19.930126190185547,42.15999984741211
2019-02-05,20.160633087158203,22.461713790893555,18.27993392944336,6.41771936416626,50.39402389526367,2.9618330001831055,19.097639083862305,10.142133712768555,8.741840362548828,9.891825675964355,54.91138458251953,14.26150894165039,174.1898193359375,2.600767135620117,10.626646041870117,5.743878364562988,3.7698159217834473,3.596250534057617,15.063562393188477,1.6324050426483154,13.417640686035156,92.08890533447266,17.8104248046875,7.421515941619873,17.077619552612305,5.146271705627441,15.061676025390625,4.809921741485596,8.527704238891602,70.94957733154297,52.22909164428711,12.620275497436523,2.6916069984436035,2.770874261856079,15.049749374389648,18.10245704650879,4.9571709632873535,9.153656959533691,2.26261305809021,12.789458274841309,18.8193302154541,21.412391662597656,23.715377807617188,20.017541885375977,43.790000915527344
2019-02-06,20.109573364257812,23.30744171142578,17.97368049621582,6.242076873779297,51.3215217590332,2.9484617710113525,19.41602325439453,10.158438682556152,8.902536392211914,9.615958213806152,54.16529846191406,14.614636421203613,170.39073181152344,2.6354446411132812,10.744418144226074,5.987795829772949,3.9351584911346436,3.6689019203186035,15.487756729125977,1.6669280529022217,13.881775856018066,93.7055892944336,17.56077766418457,7.142575263977051,17.25778579711914,5.167421340942383,15.21467399597168,5.005519866943359,8.56643009185791,69.91851043701172,53.23551559448242,12.80303955078125,2.706944227218628,2.7777841091156006,15.102089881896973,18.298200607299805,4.9496026039123535,9.305710792541504,2.2840933799743652,13.153717041015625,18.586729049682617,21.300670623779297,23.96218490600586,20.118396759033203,45.0
