Date,ABEV3.SA,ALPA4.SA,AMER3.SA,B3SA3.SA,BBAS3.SA,BBDC3.SA,BBDC4.SA,BBSE3.SA,BEEF3.SA,BRAP4.SA,BRKM5.SA,CMIG4.SA,COGN3.SA,CPFE3.SA,CSAN3.SA,CSNA3.SA,CVCB3.SA,CYRE3.SA,DXCO3.SA,ECOR3.SA,EGIE3.SA,ENEV3.SA,ENGI11.SA,EQTL3.SA,EZTC3.SA,FLRY3.SA,GGBR4.SA,GOAU4.SA,HYPE3.SA,ITSA4.SA,ITUB4.SA,JHSF3.SA,KLBN11.SA,LREN3.SA,MGLU3.SA,MRVE3.SA,MULT3.SA,PCAR3.SA,PETR3.SA,PETR4.SA,PRIO3.SA,QUAL3.SA,RADL3.SA,RAIL3.SA,RENT3.SA,SANB11.SA,SBSP3.SA,SUZB3.SA,TAEE11.SA,TIMS3.SA,TOTS3.SA,UGPA3.SA,USIM5.SA,VALE3.SA,VIVT3.SA,WEGE3.SA,YDUQ3.SA
2023-03-10,10.702641487121582,8.125450134277344,105.0,10.086201667785645,15.671917915344238,9.04981803894043,10.467279434204102,24.845319747924805,10.702112197875977,18.089221954345703,19.3799991607666,5.392833709716797,1.8106598854064941,25.751842498779297,14.087896347045898,12.542991638183594,3.1588809490203857,13.009459495544434,5.7449235916137695,4.141810894012451,24.493486404418945,11.760000228881836,30.55043601989746,23.82343101501465,9.04173469543457,11.37490177154541,18.489213943481445,7.171010971069336,35.23527145385742,5.275237083435059,16.521068572998047,3.2097442150115967,14.21035099029541,14.696576118469238,29.128265380859375,6.429999828338623,21.938552856445312,13.899999618530273,16.58917236328125,13.95119857788086,33.156742095947266,4.754685878753662,21.478336334228516,17.957380294799805,48.213497161865234,21.688100814819336,8.883647918701172,41.74032211303711,28.041419982910156,8.798589706420898,26.047901153564453,11.841276168823242,6.389627456665039,63.11467361450195,16.485984802246094,36.36733627319336,6.480716228485107
2023-03-13,10.78186321258545,8.3195161819458,105.0,10.166818618774414,15.573944091796875,8.973252296447754,10.351578712463379,24.282814025878906,10.56467056274414,18.20207405090332,18.93000030517578,5.418490409851074,1.861664891242981,26.29469871520996,13.608269691467285,12.65329360961914,3.2693960666656494,13.148380279541016,5.437159538269043,4.2430548667907715,24.655061721801758,11.649999618530273,30.705873489379883,23.92360496520996,9.207335472106934,11.445505142211914,18.29055404663086,7.11110258102417,35.243988037109375,5.1967949867248535,16.3220157623291,3.2097442150115967,13.769033432006836,14.921720504760742,31.869749069213867,6.900000095367432,21.57102394104004,14.140000343322754,16.063459396362305,13.509987831115723,31.719053268432617,4.656651496887207,21.639488220214844,17.900728225708008,48.0642204284668,21.41171646118164,9.053243637084961,41.28652572631836,28.282621383666992,9.0221586227417,26.665828704833984,11.613053321838379,6.389627456665039,63.3754997253418,16.532533645629883,36.59727096557617,6.569736957550049
2023-03-14,11.051210403442383,7.990448474884033,104.0,10.247435569763184,15.455294609069824,8.912002563476562,10.289872169494629,24.290117263793945,10.317276000976562,18.25518035888672,18.479999542236328,5.515981674194336,1.8531640768051147,26.930862426757812,13.702313423156738,12.385416030883789,3.0115280151367188,12.829681396484375,5.326023578643799,4.2430548667907715,24.888446807861328,11.369999885559082,30.822446823120117,23.750574111938477,9.247077941894531,11.304299354553223,18.530317306518555,7.224928855895996,35.42690658569336,5.1967949867248535,16.267108917236328,3.2251014709472656,13.563084602355957,14.339449882507324,31.95542335510254,6.949999809265137,21.667278289794922,13.960000038146973,15.777235984802246,13.269835472106934,32.158348083496094,4.43117094039917,21.84541130065918,17.53251838684082,46.10618591308594,21.484878540039062,9.17563247680664,41.64771270751953,28.477134704589844,9.21688175201416,27.131650924682617,11.595498085021973,6.463389873504639,63.95245361328125,16.684873580932617,37.02956008911133,6.427303314208984
2023-03-15,11.10666561126709,7.847007751464844,103.0,10.337010383605957,15.47177791595459,9.080442428588867,10.43642807006836,23.997905731201172,10.161508560180664,17.7772274017334,18.350000381469727,5.603211402893066,1.93817138671875,27.295595169067383,13.486010551452637,11.636933326721191,2.8273370265960693,12.82150936126709,5.2918267250061035,4.187830924987793,25.175691604614258,11.729999542236328,31.319839477539062,24.624828338623047,9.584901809692383,11.429815292358398,17.667638778686523,6.928922653198242,35.84503936767578,5.216405391693115,16.225919723510742,3.2865326404571533,13.180615425109863,14.393795013427734,32.64078903198242,7.449999809265137,22.227338790893555,13.880000114440918,15.391714096069336,13.035266876220703,31.100048065185547,4.352743625640869,21.9349365234375,17.456987380981445,46.44862365722656,21.444229125976562,9.331241607666016,40.953121185302734,28.982879638671875,9.346700668334961,27.40734100341797,11.516498565673828,6.352746486663818,62.02581024169922,16.959918975830078,36.85480880737305,6.551933288574219
2023-03-16,11.296793937683105,7.787944316864014,105.0,10.623652458190918,15.636590003967285,9.218256950378418,10.729544639587402,24.107486724853516,10.381414413452148,17.730756759643555,18.420000076293945,5.562161922454834,1.9211697578430176,26.64246940612793,13.438987731933594,11.644811630249023,3.0575759410858154,13.017632484436035,5.531198024749756,4.362706661224365,24.481521606445312,11.369999885559082,31.071142196655273,24.36983871459961,9.876355171203613,11.641623497009277,17.853975296020508,6.983290672302246,36.210880279541016,5.2556257247924805,16.493614196777344,3.263495683670044,13.239458084106445,14.518012046813965,33.3261604309082,7.659999847412109,21.991064071655273,14.170000076293945,15.333300590515137,12.990589141845703,31.649166107177734,4.244905471801758,21.863317489624023,17.608049392700195,48.98617935180664,21.696229934692383,9.353968620300293,40.7401123046875,27.81578826904297,9.209671974182129,27.521419525146484,11.709609031677246,6.444949150085449,62.254276275634766,16.99799919128418,37.06634521484375,6.551933288574219
2023-03-17,11.265104293823242,7.636067867279053,104.0,10.122032165527344,15.368766784667969,8.92731761932373,10.28215503692627,23.683778762817383,10.720437049865723,17.80377960205078,18.90999984741211,5.397965908050537,1.895667314529419,24.895143508911133,13.335539817810059,11.502994537353516,3.002319097518921,12.045190811157227,5.3003764152526855,4.749276161193848,23.936952590942383,11.5,29.07381820678711,23.149524688720703,8.816518783569336,11.382747650146484,17.5986270904541,6.880596160888672,35.705657958984375,5.13796329498291,16.02001190185547,3.013370990753174,13.371850967407227,14.028904914855957,32.3837776184082,7.260000228881836,21.299741744995117,14.079999923706055,15.397557258605957,13.13021183013916,31.3196964263916,4.048835754394531,21.281362533569336,17.73078727722168,47.18617248535156,20.83456039428711,9.047999382019043,40.36966323852539,27.605703353881836,9.224095344543457,27.103132247924805,11.665719985961914,6.398848056793213,63.00055694580078,16.4013614654541,36.67085647583008,6.7388763427734375
2023-03-20,11.185885429382324,7.104496002197266,108.0,10.014540672302246,15.282243728637695,8.896688461303711,10.104744911193848,23.559587478637695,10.262298583984375,17.96309471130371,18.260000228881836,5.37744140625,1.8361623287200928,24.90362548828125,13.30732536315918,11.290266990661621,2.8918039798736572,11.644775390625,5.129395484924316,4.463951587677002,23.907033920288086,10.9399995803833,28.972789764404297,22.9400691986084,8.226985931396484,10.959128379821777,17.495101928710938,6.868513584136963,35.54886245727539,5.170647621154785,16.06119728088379,2.8891077041625977,13.283589363098145,13.555320739746094,31.784080505371094,7.119999885559082,20.853445053100586,13.640000343322754,15.035395622253418,12.806283950805664,30.940303802490234,3.784141778945923,21.129167556762695,17.475872039794922,46.58910369873047,20.818302154541016,8.82595157623291,40.0362548828125,27.66016960144043,9.137552261352539,26.437671661376953,11.613053321838379,6.315865993499756,63.51840591430664,16.494447708129883,36.56331253051758,6.329380512237549
2023-03-21,11.051210403442383,7.349187850952148,111.0,10.005583763122559,15.463533401489258,8.866064071655273,10.135601043701172,23.60342025756836,10.326438903808594,17.664377212524414,18.15999984741211,5.34152364730835,1.8191606998443604,24.66612434387207,13.006382942199707,11.148448944091797,2.965480089187622,11.612086296081543,5.009709358215332,4.427135467529297,23.745458602905273,10.899999618530273,28.747413635253906,22.830785751342773,8.253480911254883,11.32783317565918,17.681442260742188,6.910799980163574,35.130741119384766,5.2294793128967285,16.39065933227539,2.850275754928589,13.283589363098145,13.664012908935547,31.69840431213379,7.170000076293945,20.81844139099121,13.880000114440918,15.3683500289917,13.068778991699219,31.669132232666016,3.8331592082977295,21.236602783203125,17.53251838684082,45.71984100341797,21.10280990600586,8.644118309020996,39.776947021484375,27.115528106689453,9.043797492980957,26.570764541625977,11.955388069152832,6.260544300079346,62.985328674316406,16.265945434570312,36.80276870727539,6.543030738830566
2023-03-22,11.051210403442383,6.952617645263672,106.0,9.889135360717773,15.500619888305664,8.797157287597656,10.043039321899414,23.66916847229004,10.353926658630371,17.597993850708008,17.5,5.3569159507751465,1.8191606998443604,25.056304931640625,12.978169441223145,11.219358444213867,2.901012897491455,11.546713829040527,4.89857292175293,4.427135467529297,23.68561363220215,10.550000190734863,28.985713958740234,22.912748336791992,8.631047248840332,11.24153995513916,17.75390625,6.934963226318359,34.8607063293457,5.1641106605529785,16.294565200805664,2.8192105293273926,13.232100486755371,13.548165321350098,30.756023406982422,7.5,21.089719772338867,13.4399995803833,15.23399829864502,13.029683113098145,31.299726486206055,3.8331592082977295,21.17392921447754,17.390899658203125,45.65837478637695,21.07029914855957,8.672091484069824,39.71211624145508,26.99103355407715,9.087067604064941,26.50421714782715,11.920276641845703,6.269764423370361,62.20096206665039,16.215171813964844,36.39753341674805,6.40059757232666
2023-03-23,10.916536331176758,6.623549938201904,102.0,9.33376693725586,15.331686973571777,8.60574722290039,9.695926666259766,23.851802825927734,10.49136734008789,17.073572158813477,16.639999389648438,5.397965908050537,1.7256524562835693,24.742464065551758,12.827698707580566,10.864815711975098,2.7444510459899902,10.835769653320312,4.667750358581543,4.298279285430908,23.56593132019043,10.15999984741211,29.04926109313965,22.339017868041992,8.061385154724121,11.163092613220215,17.608976364135742,6.862473964691162,34.3816032409668,5.085667610168457,15.889602661132812,2.726013660430908,13.283589363098145,13.195143699645996,26.643796920776367,6.989999771118164,20.512157440185547,13.579999923706055,14.936097145080566,12.733681678771973,29.882003784179688,3.5684657096862793,21.102306365966797,16.833860397338867,43.95497131347656,20.745141983032227,8.429064750671387,39.11940002441406,26.843204498291016,9.151973724365234,25.002185821533203,11.551609992980957,6.1222405433654785,60.601768493652344,16.304033279418945,36.73830795288086,5.830864429473877
2023-03-24,11.003678321838379,6.876678943634033,102.0,9.459172248840332,15.48825740814209,8.728249549865723,9.80391788482666,24.158620834350586,10.555506706237793,17.06693458557129,17.860000610351562,5.454408645629883,1.5726392269134521,25.293804168701172,13.156854629516602,10.8490571975708,2.882594108581543,10.7131929397583,4.719044208526611,4.482359886169434,23.81726837158203,10.539999961853027,29.70062828063965,23.10399055480957,8.197102546691895,11.453349113464355,17.81912612915039,6.9772491455078125,34.55583190917969,5.182921409606934,16.120088577270508,2.7726120948791504,13.467469215393066,13.328507423400879,27.671852111816406,7.099999904632568,21.045963287353516,13.699999809265137,14.988670349121094,12.728096008300781,30.231443405151367,3.6076793670654297,21.487287521362305,17.135982513427734,45.034969329833984,21.013395309448242,8.273455619812012,39.48058319091797,27.232234954833984,9.159187316894531,25.73418617248535,11.490163803100586,6.103800296783447,59.90877914428711,16.557918548583984,37.3093147277832,6.436205863952637
2023-03-27,11.03536605834961,6.85136604309082,101.0,9.486044883728027,15.496498107910156,8.843093872070312,9.98132610321045,23.95407485961914,10.408902168273926,17.06693458557129,18.559999465942383,5.587817668914795,1.5386358499526978,25.522823333740234,13.373157501220703,10.912087440490723,2.726032018661499,11.121781349182129,4.684848308563232,4.408727645874023,23.81128692626953,10.319999694824219,29.57353401184082,23.668615341186523,8.336599349975586,11.319988250732422,17.88434600830078,6.995372772216797,34.50355911254883,5.242344379425049,16.397783279418945,2.865809202194214,13.114416122436523,13.556010246276855,28.61423683166504,7.070000171661377,21.159727096557617,14.0,15.21647834777832,12.945908546447754,31.569293975830078,3.705714225769043,21.3082275390625,17.305927276611328,45.54423904418945,21.159719467163086,8.504244804382324,38.88786697387695,27.208892822265625,9.224095344543457,25.90530776977539,11.718387603759766,6.103800296783447,59.809783935546875,16.638322830200195,37.93558120727539,6.2314581871032715
2023-03-28,11.558219909667969,7.011682033538818,101.0,9.566662788391113,15.603625297546387,8.797157287597656,9.965898513793945,24.3704776763916,10.610483169555664,17.37229347229004,19.6299991607666,5.714638710021973,1.5386358499526978,26.583093643188477,13.7305269241333,11.361176490783691,2.790498971939087,11.089094161987305,4.736141681671143,4.482359886169434,23.82325553894043,10.579999923706055,31.63882827758789,24.29698371887207,8.290099143981934,11.610245704650879,17.949565887451172,7.037658214569092,35.29624938964844,5.222536563873291,16.47414779663086,2.9512388706207275,13.187969207763672,14.018860816955566,28.95692253112793,6.869999885559082,21.457256317138672,14.4399995803833,15.47933292388916,13.174894332885742,31.828876495361328,3.94099760055542,21.917036056518555,17.494754791259766,46.93155288696289,21.119070053100586,8.684329986572266,39.15644454956055,27.255577087402344,9.24573040008545,26.247543334960938,11.797388076782227,6.297425270080566,60.44184112548828,16.811819076538086,38.10136795043945,6.151339054107666
2023-03-29,11.732503890991211,6.9357428550720215,99.0,9.485795974731445,15.784923553466797,8.896688461303711,10.019893646240234,23.97599220275879,10.418066024780273,17.591358184814453,19.34000015258789,5.81911039352417,1.4961326122283936,26.50675392150879,14.181941032409668,11.597539901733398,2.7812891006469727,11.089094161987305,4.7874369621276855,4.500767230987549,23.87710952758789,10.460000038146973,31.098676681518555,24.205915451049805,8.09746265411377,11.398436546325684,17.898836135864258,7.049741744995117,35.409488677978516,5.275355339050293,16.633821487426758,2.9124081134796143,13.371850967407227,13.336352348327637,28.699909210205078,6.730000019073486,21.457256317138672,14.680000305175781,15.642889976501465,13.34802532196045,31.88878059387207,3.705714225769043,21.836450576782227,17.655256271362305,47.0140266418457,21.119070053100586,8.722796440124512,39.88807678222656,27.16999053955078,9.303425788879395,26.447175979614258,11.929056167602539,6.297425270080566,61.30998229980469,16.84989356994629,38.432926177978516,6.062318325042725
2023-03-30,11.740425109863281,7.096057415008545,101.0,9.729020118713379,16.073339462280273,9.134034156799316,10.320723533630371,23.793359756469727,10.207322120666504,17.996288299560547,19.59000015258789,5.928808212280273,1.547136664390564,27.024166107177734,14.586334228515625,12.2278413772583,3.0115280151367188,11.595743179321289,5.197787761688232,4.703256607055664,24.146400451660156,10.6899995803833,31.718271255493164,24.652149200439453,8.310028076171875,11.625933647155762,18.478557586669922,7.230969429016113,34.737884521484375,5.387598037719727,17.092010498046875,2.9512388706207275,13.430692672729492,13.83842658996582,29.470951080322266,6.869999885559082,21.938552856445312,15.020000457763672,15.818126678466797,13.387118339538574,32.29812240600586,3.852766275405884,22.31096839904785,17.985700607299805,48.69562530517578,21.712486267089844,8.906377792358398,39.86955642700195,27.115528106689453,9.454876899719238,27.169673919677734,11.972944259643555,6.739996910095215,62.307579040527344,16.955686569213867,38.552650451660156,6.489618301391602
2023-03-31,11.35224723815918,6.876678943634033,100.0,9.32364559173584,16.11454200744629,9.07278823852539,10.158738136291504,23.74952507019043,9.657556533813477,17.80377960205078,19.360000610351562,5.975819110870361,1.5896408557891846,26.846040725708008,14.191346168518066,12.164810180664062,2.8641750812530518,11.505854606628418,5.026808738708496,4.767683982849121,24.038686752319336,10.470000267028809,31.916852951049805,24.55197525024414,8.0908203125,11.390591621398926,18.326383590698242,7.146395206451416,33.0878791809082,5.427212715148926,17.175325393676758,2.873575448989868,13.305652618408203,12.99902057647705,28.35722541809082,6.380000114440918,21.67304801940918,14.729999542236328,15.473494529724121,13.096701622009277,31.139984130859375,3.6076793670654297,21.890172958374023,17.796878814697266,47.261837005615234,21.785646438598633,8.848679542541504,38.526676177978516,27.099966049194336,9.072643280029297,26.770402908325195,12.253833770751953,6.721556663513184,61.14244842529297,16.35904312133789,37.34614944458008,6.275968551635742
2023-04-03,11.35224723815918,6.648863315582275,101.0,9.530835151672363,15.925012588500977,8.866064071655273,9.904193878173828,23.530366897583008,9.272719383239746,17.84360694885254,19.239999771118164,6.048952102661133,1.5301350355148315,26.86300277709961,14.181941032409668,11.896933555603027,2.7444510459899902,11.154467582702637,5.0439066886901855,4.638828277587891,23.733488082885742,10.279999732971191,31.726205825805664,24.47911834716797,8.004463195800781,11.100335121154785,18.40609359741211,7.2007646560668945,31.955692291259766,5.341381549835205,16.69432830810547,2.873575448989868,13.408626556396484,12.089012145996094,28.35722541809082,6.139999866485596,21.48833656311035,14.670000076293945,16.209491729736328,13.67753791809082,32.348045349121094,3.5292515754699707,21.379854202270508,17.91016960144043,46.11127471923828,21.37919807434082,8.81196403503418,39.582462310791016,26.95991325378418,8.899557113647461,26.78941535949707,12.262612342834473,6.629354000091553,61.15767288208008,16.20369529724121,36.462005615234375,6.169143199920654
