Date,AAL.L,ABF.L,ADM.L,ALW.L,ANTO.L,AUTO.L,AV.L,AZN.L,BA.L,BAB.L,BARC.L,BATS.L,BBOX.L,BEZ.L,BGEO.L,BKG.L,BLND.L,BNZL.L,BP.L,BRBY.L,BTRW.L,CCH.L,CNA.L,CPG.L,CRDA.L,DCC.L,DGE.L,DPLM.L,ENT.L,EXPN.L,FCIT.L,FRES.L,GAW.L,GLEN.L,GSK.L,HLMA.L,HSBA.L,HSX.L,HWDN.L,IAG.L,ICG.L,IGG.L,IHG.L,III.L,IMB.L,IMI.L,INF.L,ITRK.L,JD.L,KGF.L,LAND.L,LGEN.L,LLOY.L,LMP.L,LSEG.L,MKS.L,MNDI.L,MRO.L,NG.L,NWG.L,NXT.L,PCT.L,PRU.L,PSN.L,PSON.L,REL.L,RIO.L,RKT.L,RMV.L,RR.L,RTO.L,SBRY.L,SDLF.L,SDR.L,SGE.L,SGRO.L,SHEL.L,SMIN.L,SMT.L,SN.L,SPX.L,SSE.L,STAN.L,STJ.L,SVT.L,TSCO.L,ULVR.L,UU.L,VOD.L,WEIR.L,WTB.L
2018-01-23,1675.2578125,2742.03515625,1844.75732421875,767.6900024414062,964.5228881835938,344.5807189941406,513.7119750976562,5089.5654296875,581.3482055664062,722.3123779296875,208.68104553222656,5069.5224609375,148.3455047607422,530.5858154296875,3779.8095703125,4287.0224609375,679.7813720703125,1953.4703369140625,513.36474609375,1622.6298828125,603.0340576171875,2425.95849609375,139.13417053222656,13.588025093078613,4699.36767578125,7551.78759765625,2598.24169921875,1193.46484375,941.2728881835938,1646.5753173828125,671.1126098632812,1332.0118408203125,2343.00390625,389.3412780761719,1368.4342041015625,1313.1300048828125,781.6635131835938,1403.4801025390625,450.5610046386719,658.336669921875,1106.5250244140625,776.8565063476562,61.59086608886719,918.085693359375,2961.981689453125,1338.28173828125,702.1217041015625,5168.517578125,74.97163391113281,339.9311218261719,999.4615478515625,273.04254150390625,71.86427307128906,180.2956085205078,3794.972900390625,291.815673828125,2127.3828125,547.6893310546875,817.3241577148438,317.2552795410156,4889.2666015625,119.0,1609.2330322265625,2635.079833984375,692.0833740234375,1604.1866455078125,3914.766845703125,7282.1240234375,435.3101501464844,300.7551574707031,303.328369140625,255.9356231689453,702.0774536132812,625.2669067382812,819.8154907226562,575.063720703125,2523.60009765625,1661.859375,474.8173828125,1257.909423828125,5732.0400390625,1289.533203125,831.6756591796875,1240.6900634765625,2003.2174072265625,264.17449951171875,4361.201171875,756.0218505859375,227.11984252929688,2209.910400390625,3386.41552734375
2018-01-24,1688.67578125,2778.968017578125,1840.279541015625,759.7034912109375,956.7427368164062,345.67974853515625,510.9668884277344,4959.85595703125,563.5986938476562,721.9127807617188,207.9827880859375,4946.26318359375,148.9433135986328,530.0866088867188,3733.981689453125,4260.125,676.1950073242188,1937.499267578125,513.1654663085938,1618.1380615234375,607.0159912109375,2403.02490234375,136.09324645996094,13.24942398071289,4579.76123046875,7496.9208984375,2536.877685546875,1171.4931640625,943.2692260742188,1629.5950927734375,662.1246337890625,1381.40087890625,2303.123046875,395.5687561035156,1350.982666015625,1285.1485595703125,768.1231079101562,1417.454833984375,452.15765380859375,647.9597778320312,1104.531005859375,766.405517578125,60.45027542114258,922.6740112304688,2901.371337890625,1331.2962646484375,692.5338134765625,5038.75634765625,73.77210235595703,341.32672119140625,998.8641357421875,272.34698486328125,71.74469757080078,180.494873046875,3983.7724609375,289.3507385253906,2079.742431640625,544.2007446289062,802.7806396484375,319.07733154296875,4901.24072265625,116.5999984741211,1600.9658203125,2625.13671875,689.6886596679688,1583.223388671875,3892.416748046875,7174.13232421875,441.8028259277344,295.5414123535156,295.3381042480469,257.8277282714844,698.9509887695312,620.18603515625,766.7181396484375,569.6781616210938,2494.21044921875,1635.4176025390625,465.82086181640625,1239.447509765625,5662.13671875,1274.098876953125,823.9934692382812,1235.70556640625,1986.773193359375,263.2922058105469,4304.154296875,745.06201171875,224.0862579345703,2212.905517578125,3374.40625
2018-01-25,1685.1754150390625,2855.82861328125,1869.1351318359375,753.7136840820312,945.571533203125,349.67596435546875,509.5943908691406,4987.2939453125,564.1969604492188,736.8943481445312,209.77833557128906,4840.8984375,148.8437042236328,550.05224609375,3739.958984375,4251.84912109375,677.3905029296875,2005.3768310546875,514.3600463867188,1599.670654296875,610.2013549804688,2364.137939453125,134.4980010986328,13.161476135253906,4520.470703125,7457.01708984375,2531.389892578125,1176.487060546875,946.2637329101562,1616.1107177734375,660.1272583007812,1367.432373046875,2357.9599609375,398.5578918457031,1338.947021484375,1272.1572265625,765.0368041992188,1441.411865234375,457.3468322753906,635.7868041992188,1116.4937744140625,780.340087890625,59.597999572753906,906.3153076171875,2845.728515625,1326.3062744140625,684.943359375,5020.78759765625,72.11272430419922,346.8094787597656,990.3990478515625,270.2604064941406,70.99736022949219,178.8014373779297,3927.831787109375,294.18585205078125,2055.100830078125,544.2007446289062,792.5204467773438,320.577880859375,5052.908203125,116.19999694824219,1584.017578125,2587.35107421875,683.9013671875,1554.2738037109375,3911.29052734375,7090.0224609375,441.3034362792969,289.5042724609375,293.4404602050781,257.5290222167969,694.4847412109375,621.7103271484375,749.152099609375,567.0850219726562,2501.681640625,1612.4677734375,462.4221496582031,1290.8419189453125,5642.166015625,1257.1705322265625,831.0771484375,1217.2620849609375,2003.2174072265625,264.300537109375,4260.96875,737.489990234375,223.1910858154297,2216.900634765625,3345.242919921875
2018-01-26,1686.5367431640625,2849.83984375,1879.0853271484375,759.7034912109375,938.5894775390625,354.97113037109375,511.359130859375,5083.57861328125,577.7583618164062,742.2876586914062,209.4790496826172,4909.4853515625,149.0429229736328,546.0592041015625,3720.033447265625,4255.98681640625,683.765869140625,2055.28662109375,513.9619140625,1608.65478515625,615.3775634765625,2411.00146484375,134.248779296875,13.240628242492676,4613.49755859375,7541.81298828125,2553.341064453125,1179.48291015625,919.8121948242188,1637.08642578125,665.1205444335938,1365.4366455078125,2467.631591796875,400.4511413574219,1359.0064697265625,1264.162353515625,767.2269897460938,1425.4405517578125,462.4362487792969,648.5584716796875,1121.4776611328125,784.8192138671875,59.88627624511719,927.8609619140625,2896.40283203125,1343.2716064453125,683.3452758789062,5060.71533203125,73.55218505859375,352.9900817871094,1006.2333984375,273.4400634765625,71.0073013305664,181.59056091308594,4019.7333984375,296.27154541015625,2075.36181640625,543.7357788085938,803.8763427734375,323.25738525390625,5206.5712890625,116.80000305175781,1586.91162109375,2616.18701171875,692.482666015625,1558.7662353515625,3916.2568359375,6985.1484375,448.3954772949219,293.5518798828125,296.6365051269531,260.0187072753906,696.7178955078125,629.839599609375,757.1365966796875,576.6596069335938,2500.685791015625,1612.9669189453125,470.8188781738281,1289.344970703125,5682.109375,1276.09033203125,847.2396850585938,1220.252685546875,2003.2174072265625,266.5692443847656,4258.837890625,745.2613525390625,224.3846435546875,2253.8486328125,3352.962646484375
2018-01-29,1707.34375,2823.88671875,1874.60791015625,766.691650390625,949.7607421875,356.26995849609375,513.5159301757812,5074.59814453125,586.73291015625,730.5022583007812,207.13490295410156,4845.86767578125,148.9433135986328,541.56689453125,3729.99658203125,4244.60693359375,676.792724609375,2058.28076171875,513.26513671875,1611.150390625,613.5858154296875,2394.051025390625,132.90284729003906,13.135091781616211,4613.49755859375,7496.9208984375,2523.90673828125,1172.4920654296875,922.3077392578125,1636.5869140625,668.1166381835938,1359.9490966796875,2352.97412109375,413.50384521484375,1352.9891357421875,1266.1610107421875,767.1275634765625,1423.44384765625,459.741943359375,648.1593627929688,1160.355712890625,791.786376953125,59.68572235107422,937.8357543945312,2896.40283203125,1342.2735595703125,686.5413208007812,5040.751953125,74.15194702148438,353.9869079589844,996.87255859375,274.53302001953125,71.29630279541016,179.99679565429688,4020.73291015625,294.0910339355469,2096.170166015625,534.8982543945312,801.385986328125,321.7569274902344,5140.7158203125,117.4000015258789,1601.379150390625,2604.254638671875,688.8904418945312,1557.76806640625,3997.7109375,7047.451171875,447.8960266113281,295.6785583496094,296.0372619628906,259.0227966308594,694.038330078125,638.9847412109375,753.5435791015625,575.063720703125,2512.64111328125,1609.97314453125,476.8165588378906,1287.847900390625,5672.12353515625,1294.51220703125,836.763916015625,1209.7852783203125,1963.8507080078125,265.6870422363281,4227.9150390625,733.504638671875,225.130615234375,2252.849853515625,3358.109375
2018-01-30,1668.840576171875,2776.9716796875,1846.747314453125,755.7103881835938,933.2033081054688,350.6750793457031,506.26116943359375,5002.7607421875,582.1459350585938,702.53662109375,201.24954223632812,4802.62548828125,148.9433135986328,534.079833984375,3684.16845703125,4191.84716796875,669.221923828125,2056.284423828125,505.6000061035156,1588.19091796875,598.0570678710938,2416.984130859375,131.95558166503906,13.055935859680176,4585.89599609375,7486.9453125,2521.411865234375,1169.4957275390625,924.3040161132812,1628.595947265625,660.1272583007812,1341.9893798828125,2357.9599609375,406.4294738769531,1344.9649658203125,1274.1553955078125,757.27099609375,1429.43310546875,454.0537414550781,637.1837158203125,1151.384033203125,775.3634033203125,59.15931701660156,932.64892578125,2879.01513671875,1341.2760009765625,692.5338134765625,5024.78125,74.17194366455078,349.8997497558594,991.0962524414062,270.75726318359375,70.26993560791016,177.40687561035156,3984.771240234375,289.255859375,2071.52880859375,531.4098510742188,798.0989379882812,312.96807861328125,5114.77294921875,115.5999984741211,1578.2308349609375,2556.5244140625,687.4935913085938,1554.7730712890625,3930.660400390625,7144.01953125,439.5054016113281,294.78680419921875,293.5403747558594,255.9356231689453,687.7855834960938,629.6701049804688,747.7548828125,572.4706420898438,2472.29052734375,1598.4981689453125,463.2218017578125,1278.3675537109375,5697.0888671875,1285.052490234375,812.2208251953125,1198.3204345703125,1954.881103515625,263.92242431640625,4245.50830078125,732.70751953125,223.1910858154297,2226.886474609375,3346.10107421875
2018-01-31,1661.2572021484375,2728.06005859375,1838.787353515625,750.7185668945312,928.6151123046875,359.7666931152344,503.1240234375,4875.546875,592.317138671875,685.157958984375,199.44403076171875,4790.201171875,148.5447998046875,530.0866088867188,3650.29541015625,4102.87890625,666.0341796875,2056.284423828125,498.8308410644531,1576.2120361328125,582.5283203125,2359.15234375,133.05235290527344,13.038348197937012,4583.85009765625,7387.185546875,2526.89990234375,1166.499755859375,925.3020629882812,1621.10498046875,661.1257934570312,1340.9915771484375,2338.018310546875,402.24462890625,1324.303955078125,1276.1546630859375,747.8124389648438,1411.4656982421875,463.3343811035156,638.7802734375,1154.3743896484375,769.3915405273438,59.05904006958008,929.0580444335938,2880.008544921875,1326.3062744140625,695.3301391601562,5014.798828125,73.21231079101562,345.9122619628906,997.6690673828125,268.86944580078125,69.26351928710938,178.5026092529297,3922.836669921875,285.65325927734375,2055.648681640625,526.5260620117188,801.5853881835938,308.3592529296875,5080.8466796875,116.0,1575.75048828125,2487.9130859375,692.2828979492188,1555.272216796875,3895.8935546875,7064.06689453125,440.8039855957031,299.1087341308594,296.6365051269531,251.45428466796875,682.4263305664062,630.0089721679688,747.7548828125,579.85107421875,2453.361328125,1595.006103515625,454.4252624511719,1266.3924560546875,5667.1298828125,1298.9932861328125,817.7079467773438,1184.8614501953125,1946.908203125,263.41827392578125,4265.2333984375,735.2979125976562,223.39002990722656,2205.915771484375,3328.94580078125
2018-02-01,1643.172119140625,2738.0419921875,1816.399169921875,749.720458984375,919.438720703125,360.56597900390625,504.1043701171875,4875.04736328125,591.3198852539062,679.1654052734375,196.85044860839844,4795.171875,147.947021484375,533.0814819335938,3694.131103515625,4091.49853515625,657.6663208007812,2062.2734375,499.22894287109375,1564.233154296875,581.9310302734375,2373.111572265625,130.46009826660156,13.016362190246582,4496.95947265625,7362.2451171875,2514.427978515625,1148.5230712890625,917.3167724609375,1602.1270751953125,658.1296997070312,1345.9803466796875,2303.123046875,398.3586120605469,1313.4720458984375,1264.162353515625,747.0157470703125,1407.4727783203125,460.1410217285156,645.3655395507812,1172.318115234375,761.5242919921875,59.084110260009766,949.0076293945312,2874.543212890625,1330.29833984375,689.93701171875,4983.8564453125,74.3918685913086,351.8935241699219,989.0049438476562,268.67071533203125,69.07418823242188,176.21156311035156,3990.764892578125,285.55841064453125,2074.266845703125,523.7352905273438,794.5127563476562,307.50189208984375,5042.9296875,115.80000305175781,1570.7900390625,2501.83447265625,695.2764892578125,1517.3387451171875,3902.846923828125,6976.84130859375,446.9969787597656,299.1087341308594,296.6365051269531,253.147216796875,677.9601440429688,628.6539916992188,751.5474853515625,583.0426635742188,2397.569580078125,1586.02587890625,451.6262512207031,1255.414794921875,5692.0966796875,1271.11181640625,821.6988525390625,1193.833984375,1904.0533447265625,260.0152587890625,4299.35498046875,736.6929931640625,213.2449188232422,2191.935302734375,3312.648193359375
2018-02-02,1602.3360595703125,2718.07763671875,1844.75732421875,743.7310180664062,899.0909423828125,363.86285400390625,504.3004150390625,5024.7109375,590.123291015625,656.193603515625,195.0748748779297,4731.5546875,146.95069885253906,532.5823974609375,3662.25048828125,4032.5322265625,655.6741333007812,2057.283447265625,487.233642578125,1559.7412109375,571.9765625,2339.210205078125,128.21681213378906,12.884438514709473,4450.95556640625,7327.3291015625,2507.9423828125,1118.561279296875,908.333251953125,1594.13671875,652.1378173828125,1332.0118408203125,2263.24072265625,381.3700866699219,1314.67578125,1248.1729736328125,746.9163208007812,1410.4674072265625,457.54644775390625,628.20361328125,1120.4808349609375,753.0628051757812,58.35716247558594,947.0127563476562,2839.7666015625,1300.35888671875,685.1430053710938,4962.89599609375,72.97239685058594,348.30474853515625,982.332763671875,267.0809326171875,68.5062255859375,174.7174072265625,4011.74267578125,281.5765075683594,2076.456787109375,512.339599609375,788.3367309570312,307.18023681640625,5014.9912109375,112.5999984741211,1558.8021240234375,2489.90185546875,690.4868774414062,1508.853515625,3875.529296875,6971.65087890625,443.1014709472656,296.70758056640625,296.13720703125,248.06837463378906,672.600830078125,626.7910766601562,736.7759399414062,580.4495239257812,2386.609375,1564.0738525390625,455.8246765136719,1250.42529296875,5637.17236328125,1256.175048828125,812.0211181640625,1184.8614501953125,1903.5552978515625,254.84768676757812,4306.82177734375,730.5156860351562,218.31752014160156,2132.01904296875,3271.475830078125
2018-02-05,1607.7808837890625,2672.161376953125,1836.797119140625,736.7427368164062,914.0526123046875,363.9627685546875,495.8692932128906,4875.546875,583.5420532226562,651.7989501953125,193.43894958496094,4604.81640625,143.0653076171875,525.0953979492188,3544.69189453125,3999.427490234375,645.7125854492188,2056.284423828125,479.8670959472656,1550.7572021484375,564.4111938476562,2289.354736328125,126.97052001953125,12.690951347351074,4436.64501953125,7137.78759765625,2469.52685546875,1075.616455078125,898.8507080078125,1576.6568603515625,644.1483764648438,1310.060791015625,2243.302001953125,385.4553527832031,1284.18603515625,1219.1923828125,746.5180053710938,1377.526611328125,448.9643249511719,624.4120483398438,1098.5498046875,744.6014404296875,57.66780471801758,929.0580444335938,2781.64013671875,1274.4117431640625,676.154296875,4916.9794921875,71.53292846679688,356.1800231933594,958.829833984375,263.0072021484375,67.86846923828125,170.8325653076172,3950.80712890625,277.78424072265625,2050.1728515625,500.478759765625,778.1762084960938,301.9284973144531,4910.22216796875,109.4000015258789,1525.73291015625,2456.093505859375,688.4913330078125,1492.382568359375,3872.052978515625,6806.548828125,439.5054016113281,288.1322326660156,288.1470031738281,242.39195251464844,666.348388671875,615.6135864257812,723.40185546875,565.0904541015625,2357.717529296875,1551.6011962890625,444.0291748046875,1238.948974609375,5587.240234375,1234.2674560546875,809.726318359375,1169.408935546875,1880.13427734375,250.4993896484375,4208.72021484375,718.7589721679688,209.56491088867188,2092.074462890625,3271.475830078125
2018-02-06,1595.5302734375,2604.28466796875,1794.509033203125,714.780029296875,910.26220703125,355.6705017089844,479.49713134765625,4717.89892578125,559.2111206054688,625.431396484375,188.59100341796875,4492.49169921875,140.27569580078125,515.1124877929688,3329.5,3981.841064453125,628.5784912109375,2021.347900390625,472.8489990234375,1538.279052734375,560.4295654296875,2239.499755859375,123.7302017211914,12.532644271850586,4362.0185546875,6983.16015625,2402.176025390625,1093.593505859375,877.3900756835938,1526.2159423828125,623.1760864257812,1282.1234130859375,2178.495361328125,376.68707275390625,1246.474609375,1182.2166748046875,723.8179931640625,1329.6124267578125,442.976806640625,616.4298706054688,1073.6280517578125,731.162841796875,56.3768196105957,893.3478393554688,2712.08642578125,1248.464111328125,662.1716918945312,4792.20849609375,69.4537353515625,343.8188781738281,933.6341552734375,252.37559509277344,65.93537139892578,166.94778442382812,3907.85302734375,274.0867614746094,2006.9129638671875,500.2462158203125,745.802001953125,294.1042175292969,4819.4208984375,106.5999984741211,1464.9683837890625,2421.29052734375,676.9166870117188,1462.4351806640625,3819.405517578125,6699.595703125,427.61883544921875,281.2720031738281,281.5550231933594,236.21766662597656,648.036865234375,584.45166015625,696.4537963867188,549.7314453125,2277.516357421875,1506.69970703125,422.0377197265625,1212.50341796875,5477.3935546875,1186.47021484375,783.1878051757812,1128.5345458984375,1809.872314453125,251.94883728027344,4078.097412109375,689.26708984375,204.19398498535156,2032.158935546875,3220.868896484375
2018-02-07,1595.724609375,2662.179443359375,1834.8072509765625,731.7510986328125,897.0960693359375,362.5640869140625,489.5949401855469,4778.76318359375,573.3709716796875,631.6238403320312,192.72073364257812,4617.2412109375,143.16488647460938,530.5858154296875,3508.82666015625,4034.600830078125,641.9271240234375,2042.3095703125,482.8037414550781,1567.2281494140625,569.5875854492188,2284.369384765625,127.419189453125,12.638184547424316,4471.40185546875,7057.97900390625,2461.0458984375,1120.558837890625,871.401123046875,1566.6688232421875,643.149658203125,1246.7032470703125,2218.375732421875,376.73687744140625,1289.2001953125,1204.2022705078125,736.0640869140625,1340.5928955078125,453.0557861328125,619.8223266601562,1095.55908203125,753.5607299804688,57.94354248046875,933.247314453125,2742.392333984375,1285.38916015625,678.95068359375,4886.0361328125,73.09235382080078,349.4013366699219,947.3773803710938,256.7474670410156,67.12116241455078,171.43023681640625,4038.7138671875,273.6127624511719,2035.9351806640625,513.2698364257812,766.2228393554688,300.856689453125,4905.232421875,111.4000015258789,1517.4658203125,2485.924560546875,684.8992919921875,1497.3736572265625,3854.669921875,6790.97216796875,436.3090515136719,284.1533203125,286.2492980957031,241.1969451904297,660.9887084960938,602.06494140625,712.6226806640625,562.2977905273438,2322.848388671875,1550.6033935546875,449.826904296875,1243.9384765625,5647.15771484375,1213.8541259765625,801.7449340820312,1161.43359375,1864.188232421875,255.2257843017578,4150.072265625,709.7918090820312,208.86866760253906,2064.1142578125,3255.1787109375
2018-02-08,1549.8326416015625,2593.304443359375,1810.4293212890625,711.7852783203125,874.5538940429688,357.668701171875,483.7127990722656,4834.1396484375,566.3907470703125,643.2095336914062,193.61849975585938,4470.62353515625,141.17236328125,559.5359497070312,3486.908935546875,3853.560791015625,629.77392578125,2054.288330078125,478.9214782714844,1540.7745361328125,545.6971435546875,2225.540283203125,126.87083435058594,13.31098747253418,4419.265625,6723.78466796875,2440.092529296875,1097.5882568359375,863.9149169921875,1532.208984375,628.1696166992188,1229.2423095703125,2118.674072265625,364.281982421875,1307.655029296875,1174.2220458984375,730.3889770507812,1369.540771484375,441.380126953125,595.27685546875,1035.746826171875,743.6061401367188,56.840572357177734,910.704345703125,2666.876708984375,1237.4864501953125,665.3677978515625,4786.21875,71.75286102294922,349.4013366699219,932.6382446289062,253.0711212158203,67.36028289794922,168.7407684326172,3913.8466796875,274.6556396484375,1981.1766357421875,494.43212890625,757.6559448242188,303.9648742675781,4831.39453125,107.19999694824219,1480.67626953125,2380.52099609375,679.5108642578125,1471.4193115234375,3731.99169921875,6645.60009765625,424.92181396484375,282.987060546875,279.6573486328125,245.1803741455078,648.036865234375,579.7096557617188,680.7816162109375,553.9203491210938,2271.041015625,1502.70849609375,433.23333740234375,1225.4765625,5467.4072265625,1200.4111328125,795.6590576171875,1124.5469970703125,1841.76416015625,255.0997772216797,4073.831787109375,708.79541015625,202.5528564453125,1993.712646484375,3230.303955078125
2018-02-09,1559.9442138671875,2592.3056640625,1843.264892578125,703.7990112304688,873.7559814453125,355.570556640625,476.9482727050781,4759.30615234375,557.0175170898438,645.6065673828125,192.4214630126953,4386.13037109375,140.07647705078125,549.0540771484375,3409.201171875,3889.76904296875,630.9693603515625,2019.351318359375,467.92144775390625,1495.35498046875,551.470703125,2209.586181640625,124.4281234741211,13.24942398071289,4368.15185546875,6703.833984375,2432.1103515625,1104.579345703125,872.3993530273438,1515.228759765625,625.1734619140625,1235.2286376953125,2123.6591796875,359.6986083984375,1294.8175048828125,1178.2193603515625,728.5968627929688,1362.55322265625,446.0704650878906,590.0884399414062,1014.8128051757812,748.085693359375,56.452022552490234,886.166015625,2620.673583984375,1226.509033203125,658.7760620117188,4765.2568359375,71.0931167602539,348.6038513183594,933.03662109375,247.90431213378906,66.31401824951172,169.4380340576172,3858.90478515625,271.2425537109375,1934.083740234375,486.059814453125,746.5989990234375,294.2113952636719,4711.65625,106.80000305175781,1463.3150634765625,2395.43701171875,657.359619140625,1479.4053955078125,3763.282470703125,6552.146484375,422.5245056152344,279.21392822265625,279.1579895019531,243.8857421875,660.095703125,567.3467407226562,670.9992065429688,550.3299560546875,2234.177734375,1496.72119140625,427.8354187011719,1224.478759765625,5402.498046875,1184.47900390625,786.28076171875,1101.6173095703125,1814.35693359375,251.19264221191406,4033.845947265625,690.861328125,200.71286010742188,1969.7459716796875,3226.0146484375
2018-02-12,1596.8912353515625,2625.24658203125,1880.080322265625,714.780029296875,884.9271850585938,359.8666687011719,483.810791015625,4849.1044921875,564.3963012695312,638.215576171875,192.84043884277344,4438.31787109375,140.6742401123047,548.5549926757812,3417.17138671875,3908.39013671875,633.1607666015625,2030.3316650390625,476.6317443847656,1517.316162109375,550.0770263671875,2221.5517578125,125.72425079345703,13.332976341247559,4419.265625,6883.40185546875,2456.056640625,1107.5755615234375,879.3864135742188,1529.7117919921875,634.1615600585938,1262.6671142578125,2218.375732421875,365.37799072265625,1296.4222412109375,1191.210693359375,729.1943359375,1378.5247802734375,451.8582763671875,601.2635498046875,1019.7972412109375,764.0130004882812,57.404579162597656,887.9616088867188,2644.52001953125,1242.4764404296875,667.7647094726562,4838.1240234375,72.612548828125,350.89666748046875,933.8334350585938,251.1832733154297,66.23429870605469,171.03182983398438,3929.82958984375,272.0010070800781,1958.1778564453125,490.2459411621094,746.0013427734375,296.8908996582031,4757.5556640625,109.0,1487.703857421875,2400.408203125,663.7456665039062,1486.892333984375,3869.56982421875,6647.67626953125,426.4201965332031,283.124267578125,283.6524963378906,244.98118591308594,662.3287353515625,574.9677734375,685.3733520507812,553.1224975585938,2276.520751953125,1520.170166015625,439.6308898925781,1247.4312744140625,5492.37353515625,1177.010498046875,800.5477905273438,1111.0880126953125,1779.9735107421875,254.09146118164062,4082.8955078125,682.2927856445312,201.11070251464844,2031.16015625,3261.18310546875
2018-02-13,1624.11572265625,2596.298828125,1861.6724853515625,712.7836303710938,887.3211059570312,362.76385498046875,480.2815246582031,4819.671875,567.9862670898438,630.8246459960938,192.52122497558594,4355.31689453125,140.57460021972656,540.0695190429688,3395.2529296875,3914.59716796875,635.3524780273438,2002.3818359375,473.7947082519531,1506.8349609375,548.484375,2229.52880859375,126.17292022705078,13.34177017211914,4417.22119140625,6778.65283203125,2457.054931640625,1103.58056640625,872.8983154296875,1516.2275390625,633.1629028320312,1268.155029296875,2158.554931640625,374.4451904296875,1294.8175048828125,1189.2120361328125,731.583740234375,1377.526611328125,450.06201171875,600.864501953125,1016.8065185546875,782.9266967773438,57.65525436401367,885.5676879882812,2583.90966796875,1229.502685546875,665.9669799804688,4800.19384765625,72.97239685058594,355.68157958984375,929.9494018554688,252.17684936523438,66.24427795410156,171.13140869140625,3925.83349609375,273.04388427734375,1943.392578125,493.269287109375,733.9481201171875,294.9617004394531,4771.525390625,111.0,1487.2901611328125,2404.386474609375,651.5722045898438,1452.4525146484375,3928.673828125,6628.98583984375,425.0216979980469,283.74169921875,281.6549072265625,245.5787353515625,661.435546875,567.1773681640625,680.1827392578125,552.1250610351562,2276.022705078125,1522.1658935546875,440.8304138183594,1245.9344482421875,5447.43505859375,1179.9976806640625,801.9443969726562,1119.0635986328125,1719.6776123046875,255.98204040527344,4042.375732421875,661.17041015625,199.51931762695312,2018.178466796875,3251.747802734375
2018-02-14,1646.478271484375,2609.275390625,1874.1102294921875,716.7767333984375,913.6534423828125,362.66400146484375,481.75201416015625,4819.17333984375,570.7782592773438,637.6163330078125,195.21450805664062,4413.4658203125,139.27932739257812,533.0814819335938,3357.39453125,3918.73583984375,632.961669921875,2027.3367919921875,472.74945068359375,1540.2755126953125,545.298828125,2337.215576171875,127.0203857421875,13.618805885314941,4421.310546875,6783.64111328125,2468.03076171875,1100.58447265625,893.3606567382812,1526.2159423828125,636.1588134765625,1326.52392578125,2168.525390625,381.0213928222656,1294.6165771484375,1195.2083740234375,746.8165893554688,1363.5517578125,448.9643249511719,599.8666381835938,1032.756591796875,792.8811645507812,58.1566047668457,888.7595825195312,2607.25927734375,1233.4945068359375,668.3638916015625,4842.115234375,74.09198760986328,357.8747253417969,926.8622436523438,250.9845428466797,66.41366577148438,170.8325653076172,3967.7890625,275.6985168457031,1962.0107421875,514.2000122070312,741.3194580078125,294.6401672363281,4800.462890625,112.19999694824219,1498.8642578125,2396.43115234375,666.1402587890625,1453.949951171875,3999.201171875,6565.6455078125,429.9162292480469,281.477783203125,283.5526123046875,243.78616333007812,658.7556762695312,569.0403442382812,688.3679809570312,552.1250610351562,2273.03369140625,1541.124267578125,443.2294921875,1255.9139404296875,5482.3876953125,1185.9725341796875,807.1325073242188,1116.5712890625,1724.162353515625,254.84768676757812,4043.441162109375,666.7499389648438,198.66397094726562,2020.1756591796875,3272.333740234375
2018-02-15,1678.1748046875,2615.264404296875,1875.6029052734375,719.7716064453125,929.8119506835938,366.06085205078125,483.5167236328125,4704.23486328125,589.5250854492188,644.2083129882812,198.00758361816406,4397.06640625,139.976806640625,534.079833984375,3387.282958984375,3920.8046875,633.5593872070312,2032.3282470703125,467.6934814453125,1552.25439453125,546.2944946289062,2385.07666015625,126.02336883544922,13.64079475402832,4509.22607421875,6673.90478515625,2470.026123046875,1111.5701904296875,888.8690795898438,1544.6944580078125,639.155029296875,1387.8865966796875,2223.7197265625,386.6011657714844,1304.2447509765625,1211.197509765625,749.0072631835938,1359.558837890625,453.5548400878906,601.4630737304688,1001.8536376953125,797.3607788085938,59.15931701660156,891.3529663085938,2617.1962890625,1259.442138671875,675.9544677734375,4949.91748046875,76.33113861083984,358.6721496582031,925.8663940429688,251.28262329101562,66.84212493896484,172.0279083251953,4017.735595703125,277.78424072265625,2015.6746826171875,529.0841674804688,738.0322265625,294.85455322265625,4815.42822265625,113.19999694824219,1508.7850341796875,2411.3466796875,680.3091430664062,1463.43310546875,4098.0380859375,6641.44677734375,434.311279296875,288.20086669921875,288.2468566894531,246.87330627441406,661.882080078125,571.5806274414062,698.3501586914062,553.7208862304688,2248.958251953125,1575.548583984375,450.2268371582031,1270.3841552734375,5577.25537109375,1183.48291015625,815.6129150390625,1113.580322265625,1697.2535400390625,256.73822021484375,4030.999267578125,656.587158203125,198.78329467773438,2060.11962890625,3322.941162109375
